#{"t_start": 1787791052.7203162, "env_id": "Ant-v5"}
r,l,t
20.110355,20,0.658407
17.325638,14,0.677125
29.546033,48,0.741251
33.994306,70,0.835384
57.749011,102,0.972602
16.416755,22,1.002186
20.378658,35,1.05058
7.304501,13,1.068801
16.778836,21,1.097399
951.326731,1000,2.473682
44.202393,35,2.523134
177.794304,120,2.685078
164.701694,112,2.836229
67.98232,37,2.886469
93.624595,96,3.015035
37.796056,31,3.058044
41.036478,57,3.136986
22.65224,32,3.179605
9.416835,13,3.196954
7.712187,38,3.247401
13.928377,62,3.330795
35.212073,26,3.365725
68.73154,51,4.149537
17.140296,51,4.222648
21.638852,20,4.249608
135.824801,89,4.369516
112.595657,139,4.560396
22.465645,93,4.689643
0.643529,15,4.710593
22.578238,19,4.736635
64.713315,56,4.813754
14.767096,52,4.886149
1013.671872,1000,6.273867
88.595203,85,6.389016
23.940669,46,6.451388
39.191601,39,6.506343
35.713222,25,6.540138
7.336751,41,6.596282
32.874819,34,6.642407
44.069719,96,6.775228
51.243551,57,6.851568
99.393589,90,7.39027
40.865435,69,7.485573
25.390453,19,7.511322
40.024264,32,7.554883
15.964517,31,7.596636
19.156792,43,7.654516
46.821389,48,7.718981
12.319741,17,7.741532
61.139336,66,7.829593
30.684886,26,7.864201
19.352897,13,7.881188
20.838457,18,7.905625
14.464949,14,7.924467
36.246761,37,7.973962
4.838108,11,7.988501
22.417304,27,8.025007
934.995644,1000,9.408715
38.884811,33,9.454807
144.339032,123,9.622325
105.420351,71,9.718196
0.966768,16,9.739801
30.998102,74,9.840629
41.740049,53,9.912107
10.152513,12,9.927967
19.866257,81,10.037065
6.816029,15,10.057929
61.544879,60,10.14125
11.927586,15,10.161609
33.988014,33,10.851716
14.931127,34,10.900016
62.156992,63,10.986822
12.584447,48,11.051605
20.80029,27,11.088608
9.643241,10,11.102579
2.128661,13,11.121371
33.837738,70,11.225427
28.016302,57,11.307851
23.714493,38,11.360164
5.994371,31,11.402296
30.111236,16,11.424944
22.218337,39,11.477924
29.098119,67,11.570811
45.348188,70,11.666514
120.759004,143,11.863822
21.612763,40,11.919894
38.120536,25,11.954251
47.170059,48,12.01903
131.891135,143,12.213301
36.676049,24,12.24543
61.901851,52,12.314489
10.85986,13,12.332547
41.931411,32,12.375955
0.555229,45,12.438184
16.041595,34,12.486909
110.353963,122,12.649526
43.460661,60,12.731043
44.762387,44,12.790285
6.109071,18,12.814247
20.555255,57,12.892204
1036.309605,1000,14.939784
56.512717,63,15.025961
2.471799,15,15.046109
10.072126,11,15.061038
25.417832,27,15.09688
47.977306,24,15.128933
36.258566,51,15.198844
27.820546,43,15.258482
15.381193,12,15.275603
47.27461,61,15.356684
71.834678,81,15.46584
14.726544,45,15.526533
34.08295,22,15.557446
6.183866,12,15.57428
137.125189,107,15.719068
61.326915,79,15.826
39.540453,36,15.875037
79.73389,56,15.950332
1011.625921,1000,18.038836
97.976695,89,18.158469
247.731251,200,18.427928
46.157868,47,18.492048
15.68646,28,18.530529
10.376602,18,18.556242
20.630991,33,18.601405
66.068882,76,18.704846
29.918716,37,18.755018
12.050486,50,18.82429
-2.489489,13,18.842138
1038.928157,1000,20.228559
11.817313,17,20.251517
79.738777,86,20.368703
26.368677,55,20.443498
45.905108,48,20.508291
36.353411,40,20.562372
59.853379,88,21.365162
48.631752,47,21.431596
124.305145,138,21.617946
58.863258,40,21.671538
137.814346,138,21.856312
174.485864,189,22.111084
884.96121,1000,23.486943
94.408219,115,23.642937
104.235112,92,23.767759
330.36179,273,24.511578
52.924361,37,24.565003
25.114426,21,24.595092
116.159358,72,24.693505
17.826372,14,24.712537
10.837576,20,24.740286
7.980416,22,24.769948
1011.829339,1000,26.137428
88.008569,110,26.284945
95.70663,66,26.37397
3.040567,14,26.392917
23.982346,22,26.422215
7.948399,26,26.457403
32.861239,32,26.500992
14.962406,18,26.525589
936.744549,1000,28.318577
25.720799,15,28.339109
996.594751,1000,29.72283
51.046351,73,29.823813
138.819324,97,29.958291
1.711744,11,29.973477
54.569142,70,30.069637
90.392658,108,30.217915
69.936262,50,30.287324
87.027421,112,30.443234
80.84129,66,30.535699
4.827298,46,31.004804
130.782694,102,31.143389
133.640555,170,31.376572
49.002749,32,31.420839
7.07309,8,31.432534
61.056014,96,31.562925
17.02568,29,31.603393
44.53748,25,31.637115
9.177405,13,31.654459
1071.776065,1000,33.015997
5.280479,18,33.041847
96.4741,177,33.283575
56.959701,50,33.353027
226.998734,149,33.560161
100.239226,91,33.684017
40.829617,38,33.735896
27.23994,30,34.126995
1.650929,19,34.154961
111.73774,134,34.338913
145.737345,164,34.564044
29.610291,58,34.642166
16.679669,20,34.669127
34.146422,30,34.709276
7.974852,11,34.72417
36.131531,31,34.76626
46.248578,39,34.81794
49.445642,39,34.87025
-3.7644,21,34.898437
1037.463821,1000,36.271219
129.589274,114,36.429506
25.135345,92,36.555574
49.565143,55,36.632061
238.555693,200,36.903925
68.201632,51,37.259409
