#{"t_start": 1787830415.6432707, "env_id": "Ant-v5"}
r,l,t
3136.834643,1000,1.878043
2259.746913,768,2.864456
2604.617911,1000,4.237539
2669.273098,1000,5.549119
2661.143699,1000,6.909445
1196.611431,393,7.426195
70.457847,31,7.466969
343.670487,130,7.637635
2608.277131,1000,9.005136
2415.059136,1000,10.322821
2132.660332,1000,11.682064
348.948952,125,11.843312
2099.343284,1000,13.163245
2612.398948,1000,14.517465
823.185055,301,14.91011
2111.885783,773,15.902529
561.11053,224,16.188227
2326.719476,1000,17.534549
545.79535,200,17.792304
2757.865417,1000,19.102569
647.605951,235,19.405731
2331.07982,1000,20.765011
2791.509741,1000,22.091076
2196.340451,1000,23.49052
2109.66076,1000,24.831512
71.463584,30,24.871704
1082.958048,393,25.435526
2151.062346,1000,26.735691
835.575498,305,27.137638
2823.245631,1000,28.493477
2491.403345,1000,29.795939
2366.393656,881,31.003458
1854.125325,800,32.074056
2280.746689,1000,33.480738
2507.157408,1000,34.808084
1373.142051,494,35.474736
2537.790421,1000,36.857569
2159.559424,1000,38.179437
2075.587461,782,39.275443
2479.515091,1000,40.624764
2218.290311,1000,42.009659
451.929598,170,42.231836
1780.49076,571,42.978295
1932.146018,659,43.863483
1443.15283,518,44.618433
636.800904,224,44.921117
2838.285959,1000,46.268215
739.029079,271,46.631468
2655.779776,1000,48.056484
2734.016657,1000,49.409175
2391.682712,1000,50.811269
2359.360095,1000,52.175766
318.332251,115,52.325675
2571.291512,1000,53.712018
2168.987583,1000,55.066586
932.723568,379,55.576107
2802.215877,1000,56.960672
526.339276,231,57.2698
1308.683595,451,57.867201
1107.90428,367,58.357228
51.137877,24,58.39017
565.807694,232,58.746555
646.313037,225,59.051891
825.49772,271,59.415208
2248.213267,1000,60.759304
2219.242855,1000,62.177531
2485.842558,1000,63.534487
2560.717094,1000,64.931316
51.268408,29,64.970236
715.653155,264,65.324339
2462.413329,1000,66.665422
39.051036,21,66.692873
2437.050085,1000,68.105061
15.2084,11,68.119897
700.614532,290,68.520574
2929.96518,1000,69.878513
615.73436,237,70.258062
2405.356295,1000,71.608888
2133.678701,1000,73.02163
229.887379,87,73.13926
2317.031383,1000,74.49675
2897.222363,1000,75.898688
2470.165196,1000,77.244432
2803.405265,1000,78.662707
1593.357288,608,79.500041
914.636528,350,79.980643
2377.284087,1000,81.419652
2410.075081,1000,82.783772
2377.036433,930,84.036977
2538.428674,1000,85.479624
2071.406704,1000,86.816338
2457.365057,1000,88.24957
976.327981,420,88.824172
1965.392711,838,90.012361
2595.114105,1000,91.351148
884.452656,330,91.795115
2569.680207,1000,93.182159
1693.283325,678,94.117068
508.517994,187,94.372843
2119.633659,1000,95.804074
1689.667949,661,96.71243
2683.807919,1000,98.083293
118.485124,60,98.163371
803.298089,427,98.780661
2193.726413,1000,100.146926
259.436944,89,100.270663
1023.884689,356,100.759521
656.903952,253,101.104419
2583.417357,1000,102.526109
15.276033,10,102.539731
261.605191,100,102.676141
2026.136909,1000,104.099588
374.400539,152,104.307367
2658.944823,1000,105.67068
364.445,146,105.868115
491.376612,192,106.12536
2153.00455,1000,107.550571
2328.210472,1000,108.926296
2497.626224,1000,110.331419
2192.521831,1000,111.695769
2375.583151,1000,113.099288
1352.862597,473,113.746808
2256.981399,1000,115.116304
1531.257642,602,116.021764
2576.49599,1000,117.392014
32.995466,17,117.415144
2437.233622,1000,118.839507
2172.346508,1000,120.203431
97.468169,35,120.250363
2407.212123,1000,121.656314
180.628316,76,121.758041
2587.138496,1000,123.116103
2706.602144,1000,124.525951
2310.826906,1000,125.887957
2182.736185,1000,127.291906
2450.339366,1000,128.669712
2642.979409,1000,130.102458
665.425152,261,130.458439
2641.828728,1000,131.839782
2455.084265,1000,133.274691
534.529345,178,133.5168
157.953599,55,133.592927
2307.066613,1000,134.962606
2519.925396,1000,136.378467
2143.319617,902,137.626514
2399.232162,1000,139.057373
2559.748302,1000,140.432079
739.779154,331,140.889355
2426.122947,1000,142.32023
1448.374329,559,143.082372
2413.63479,1000,144.514187
1917.261583,716,145.496111
2130.295847,1000,146.915777
1387.259164,517,147.625241
199.909064,78,147.731737
2385.520178,1000,149.089401
2178.088437,818,150.245441
2431.057017,1000,151.613019
2226.811027,1000,153.04338
1136.773623,419,153.616697
2194.031001,1000,154.99277
1707.137289,697,156.002295
1705.798864,733,157.014127
2431.184348,1000,158.432688
2111.397782,1000,159.806259
2354.546177,1000,161.24704
2159.732532,1000,162.649417
2415.752446,1000,164.047021
2199.279085,1000,165.493844
2519.11255,1000,166.871089
2349.007626,1000,168.285944
368.44863,149,168.490346
2246.515291,1000,169.925179
965.334659,383,170.458192
2428.749955,1000,171.818581
2608.029739,1000,173.273669
2096.861659,814,174.406013
1843.823041,1000,175.854034
2104.414374,1000,177.256271
2369.894733,1000,178.700558
2292.86431,1000,180.070615
554.829067,305,180.4891
2635.241874,1000,181.911726
1392.811726,540,182.662
1271.065593,547,183.411067
317.130737,135,183.595567
2205.113918,1000,185.040651
1104.313088,536,185.783623
578.94324,230,186.099313
879.588707,343,186.572995
320.16513,144,186.769779
2437.495563,1000,188.173501
2586.101205,1000,189.546516
706.582683,345,190.079989
2270.374173,1000,191.485338
2585.160208,1000,192.877025
1008.344052,392,193.472474
849.593042,373,193.993626
2144.359476,1000,195.38317
722.973161,283,195.773263
2463.388558,1000,197.211066
2585.431513,1000,198.60648
604.167305,271,199.036592
724.879229,306,199.458542
2043.857817,816,200.585098
339.518584,160,200.810115
2133.254892,1000,202.250711
1082.580021,408,202.814522
650.855351,267,203.182175
2503.436505,1000,204.597391
223.61182,95,204.730342
2652.591187,1000,206.092641
2531.072182,961,207.465027
2584.178699,1000,208.856405
201.676949,67,208.948709
2179.984891,1000,210.385956
19.618622,10,210.400333
225.755249,89,210.522719
468.075972,219,210.831086
2727.052544,1000,212.228657
2219.332202,1000,213.664839
93.017917,40,213.720638
715.824068,266,214.088958
2407.303209,1000,215.486481
2615.83902,1000,216.925668
2473.532367,1000,218.307813
2625.911271,1000,219.7467
2100.70263,1000,221.138625
393.141103,155,221.350403
1618.002616,600,222.226344
45.822729,24,222.259891
153.651818,62,222.345329
2164.605672,1000,223.730939
674.677278,250,224.079079
2208.417121,1000,225.524691
1807.021601,719,226.510365
200.953492,79,226.618323
2248.467659,1000,228.048514
828.75457,322,228.489212
557.927915,238,228.819073
2072.433864,1000,230.212264
1894.841125,756,231.318525
650.436209,260,231.674331
2504.307178,1000,233.097485
1926.729847,862,234.336512
937.413121,372,234.845585
2475.182177,1000,236.220263
2168.752355,1000,237.664539
1219.610076,473,238.321802
2147.430423,1000,239.76255
2386.599368,1000,241.147906
730.964791,304,241.562165
535.791515,214,241.85945
512.068804,207,242.20424
1260.842555,510,242.913473
2429.257767,1000,244.322547
2341.381227,1000,245.763438
481.006446,192,246.030542
1225.295939,454,246.660726
2399.575576,1000,248.11067
2073.801881,1000,249.512916
2534.11609,1000,250.953328
2232.781438,812,252.092807
2395.67747,1000,253.496322
2009.755756,828,254.699777
2284.117118,1000,256.095391
2404.260738,1000,257.544416
2490.326542,1000,258.990283
639.316365,236,259.328373
2616.465278,1000,260.744893
827.079072,341,261.210782
2309.752501,1000,262.639748
1258.365224,486,263.306625
2026.327896,841,264.45865
2602.505815,1000,265.876835
23.366546,11,265.892272
2708.51829,1000,267.260425
549.776485,227,267.573654
