#{"t_start": 1787792945.1983693, "env_id": "Ant-v5"}
r,l,t
112.211971,77,148.459713
292.304596,218,148.767197
394.22019,285,149.335617
95.047404,59,149.417679
219.899824,204,149.700508
1488.953404,1000,151.098622
175.196876,103,151.244421
74.022486,30,151.287778
16.346169,25,151.323669
158.750657,80,151.437471
1301.970771,1000,153.076227
1397.136963,1000,154.473415
92.544699,102,154.615376
1473.437151,1000,156.245581
1476.063417,1000,157.64778
54.610163,39,157.702149
1494.647311,1000,159.323859
52.667655,54,159.400523
13.820446,17,159.424345
83.386731,63,159.511362
222.106031,202,159.794949
61.688883,61,159.879178
53.320426,37,159.931576
190.742892,148,160.137127
114.205216,73,160.236274
83.985937,82,160.348736
1335.423147,1000,161.978546
1237.705619,1000,163.382975
43.990129,47,163.447922
1497.550346,1000,165.164521
54.661169,39,165.219198
14.659023,15,165.240468
68.144268,70,165.338571
141.431949,97,165.476821
32.660319,39,165.531752
245.55853,150,165.739248
1500.252025,1000,167.149945
1074.83155,1000,168.876334
1512.519928,1000,170.291796
11.346999,16,170.31549
63.109127,37,170.366421
182.155533,155,170.578232
138.372413,103,170.981073
132.617476,80,171.096549
180.515367,144,171.297334
52.933773,34,171.345281
167.766024,121,171.513838
98.439336,59,171.596551
36.775801,27,171.634411
409.43361,399,172.18978
105.737498,84,172.306995
56.300422,42,172.36551
57.691833,58,172.444462
119.748924,128,172.620483
1468.08544,1000,174.199559
1120.55391,1000,175.607473
26.818428,36,175.658452
121.246133,122,175.826557
27.43306,40,175.881098
1424.388907,1000,177.533112
1488.126563,1000,178.93201
39.294533,31,178.976541
420.363524,333,179.448082
336.516138,212,179.740901
44.533372,36,179.791036
66.115467,80,179.904612
90.813803,65,180.198198
168.477085,171,180.43278
82.586568,69,180.526772
34.459037,39,180.581522
40.565938,25,180.615619
251.418834,196,180.881855
13.694241,28,180.920018
180.54526,90,181.042988
144.995832,114,181.201489
254.356049,176,181.441095
33.92692,25,181.47529
110.112394,75,181.578207
125.39232,96,181.710369
1198.261083,1000,183.338009
219.953358,173,183.579827
250.695813,159,183.801477
348.234141,270,184.176616
204.711587,144,184.377366
56.689009,38,184.42924
237.00198,180,184.680501
83.438694,80,184.791667
20.840551,18,184.817625
299.505172,241,185.153229
1265.984432,1000,186.889947
1204.256912,1000,188.303527
38.841106,29,188.344085
201.844618,150,188.553527
204.816645,168,188.787639
37.135659,34,188.834784
28.341139,19,188.861122
65.139563,49,188.930263
52.510851,34,188.97868
1267.822861,1000,190.671833
121.618099,79,190.781431
52.289566,44,190.842682
201.241673,226,191.159482
237.24743,166,191.393697
284.656565,190,191.659846
1116.640399,1000,193.322922
1168.564787,1000,194.717729
27.147254,29,194.758066
272.846289,251,195.106025
1083.653926,1000,196.675523
1311.295918,1000,198.074332
97.141041,81,198.187438
1558.740912,1000,199.936368
1083.909207,1000,201.352418
294.174595,219,201.65696
1199.870506,1000,203.203797
40.525095,62,203.290577
11.315008,12,203.308097
120.79332,90,203.438128
78.681905,91,203.564899
263.446525,221,203.872351
47.376424,42,203.930524
123.579092,65,204.020558
96.35361,80,204.132492
1069.410388,1000,205.709796
232.72152,224,206.024218
338.500853,221,206.330725
70.801353,75,206.435168
43.619957,34,206.483492
15.227409,14,206.502244
116.024375,75,206.604868
13.401556,14,206.623956
105.112734,82,206.738235
1315.267958,1000,208.320396
7.479666,17,208.344077
91.154883,88,208.462859
104.788999,69,208.5551
1434.060989,1000,209.947108
349.714096,218,210.247171
132.249286,100,210.387146
25.766723,26,210.423337
83.715382,63,210.510344
1093.295941,1000,212.212149
33.683131,20,212.240009
263.383227,200,212.515275
21.74165,24,212.548203
196.114933,119,212.714058
567.565537,369,213.222011
39.485224,54,213.296445
24.592886,25,213.330751
1201.0498,1000,214.941456
107.652271,94,215.074539
50.642166,53,215.150521
367.787381,261,215.517676
147.765054,77,215.625167
1321.903328,1000,217.029717
33.536453,34,217.077112
127.173072,103,217.459822
1162.745998,1000,218.894684
71.237344,67,218.988111
211.885841,106,219.132629
31.038773,21,219.161555
34.907541,25,219.196377
44.084153,34,219.243496
57.386756,55,219.319337
41.140299,42,219.378525
44.235942,41,219.4354
260.381469,241,219.777529
100.988485,68,219.872543
196.742891,232,220.198177
1144.370735,1000,221.814684
21.735446,41,221.872018
203.957209,147,222.075731
69.509227,37,222.126965
1465.549409,1000,223.680552
152.78329,95,223.812341
5.247205,19,223.838876
1072.688038,1000,225.234647
50.654856,48,225.301173
1314.077317,1000,226.903788
1471.317431,1000,228.312961
140.65606,78,228.420587
1394.8449,1000,230.037956
144.956526,94,230.165576
105.763464,83,230.280242
87.116161,78,230.386194
363.993184,243,230.718931
9.56537,17,230.742295
106.836351,75,230.847437
166.690216,97,230.981426
515.596901,324,231.431825
66.733714,51,231.502733
93.476032,118,231.668368
87.802527,68,231.76267
269.070492,160,231.985115
38.604781,31,232.028884
111.899539,95,232.160964
248.688396,167,232.390451
209.043753,176,232.796696
258.803016,208,233.09277
82.505773,56,233.170391
317.50341,244,233.517053
275.18641,180,233.773878
433.869119,346,234.251389
1454.800028,1000,235.863971
218.598317,143,236.063467
213.507226,134,236.253102
1313.382692,1000,237.657463
519.716779,351,238.153214
106.670089,75,238.257748
20.777228,16,238.280149
82.868909,53,238.353765
136.519368,122,238.522934
238.718615,190,239.027065
72.519784,52,239.09802
54.83071,56,239.17407
1346.53486,1000,240.566088
75.738169,57,240.643876
60.613524,58,240.723035
126.918472,115,240.881705
296.207385,211,241.177999
92.76205,106,241.326381
63.09729,41,241.383264
73.173742,50,241.452338
119.071033,74,241.554871
136.620422,101,241.696575
1386.811996,1000,243.390543
1198.986442,1000,244.799776
40.347783,28,244.8385
340.963591,248,245.506799
10.196167,13,245.52472
154.916731,171,245.763555
89.355817,62,245.852771
196.754874,170,246.090402
168.039396,127,246.267891
211.738455,142,246.4673
1138.697483,1000,247.87267
75.630271,98,248.009014
99.628474,123,248.340939
1251.699676,1000,249.748592
1126.85562,1000,251.336929
21.959671,10,251.351821
61.57495,63,251.440923
79.879412,57,251.520593
9.340508,10,251.53457
1205.939651,1000,252.938764
220.866203,183,253.197001
154.959205,109,253.347379
1095.464494,1000,254.979201
48.464077,50,255.049666
164.242789,146,255.253819
69.961395,65,255.340895
83.437722,62,255.424031
62.498258,53,255.495585
141.079903,72,255.593001
927.953247,616,256.448251
28.015827,24,256.481566
1610.994182,1000,258.007652
88.049862,76,258.112339
104.846893,65,258.203746
32.094138,28,258.242525
379.666047,274,258.622704
1556.0701,1000,260.015761
1573.735793,1000,261.666857
1131.466275,1000,263.091029
72.490577,81,263.206788
643.686967,474,263.990175
45.238762,48,264.074339
66.456701,54,264.183462
72.090936,56,264.279008
25.416354,20,264.306165
18.862065,13,264.324204
1232.297889,1000,265.748149
1302.477744,1000,267.400869
104.365975,71,267.502959
119.935004,120,267.672574
68.549937,49,267.742892
155.158182,144,267.944899
318.974863,195,268.222258
1472.02246,1000,269.790184
76.445246,33,269.836986
467.634668,289,270.243126
20.500726,21,270.272007
59.889673,38,270.323996
126.060659,128,270.500736
87.835641,51,270.571917
1486.720664,1000,271.985663
140.044313,102,272.129732
145.372215,169,272.402531
91.803515,60,272.486111
46.052863,38,272.538745
123.171859,110,272.93726
109.352175,124,273.115882
1574.444886,1000,274.533013
53.926201,69,274.631683
38.651116,39,274.686875
1567.648949,1000,276.256532
199.439852,126,276.434521
87.895395,59,276.517322
478.189497,321,276.96494
304.323412,218,277.268464
130.096895,138,277.460791
84.885102,106,277.610349
159.292929,109,277.76319
119.846335,85,277.882167
414.739901,251,278.238598
11.775104,14,278.258062
1388.477304,1000,279.864872
1481.519028,1000,281.270363
1379.84211,1000,282.865246
50.490192,64,282.95487
238.949329,142,283.153565
1215.97524,1000,284.550184
118.899444,139,284.742759
54.051264,54,284.818119
115.721247,100,284.957976
34.2912,40,285.286752
355.938487,227,285.608639
1628.952027,1000,287.013974
1210.639812,1000,288.68277
244.185078,171,288.919618
242.88847,152,289.127923
1241.888646,1000,290.535759
132.022082,102,290.675135
63.600977,39,290.728905
1516.672346,1000,292.280912
1254.841313,1000,293.686889
29.799348,20,293.715014
1176.108621,1000,295.460045
74.082011,69,295.555178
73.694099,52,295.627507
266.693246,143,295.827465
59.683603,79,295.939896
104.173753,60,296.023498
113.128872,111,296.178066
28.159039,17,296.201759
78.834216,71,296.303352
136.384056,108,296.455316
24.180752,22,296.486117
202.2689,143,296.684597
81.857483,54,296.759626
1156.940005,1000,298.403643
84.574806,53,298.477739
56.514629,32,298.522441
178.279464,123,298.694283
81.382605,79,298.805699
20.868057,34,298.852557
231.963271,162,299.07831
1420.783741,1000,300.490718
1450.102258,1000,302.209624
128.542028,89,302.334763
62.944772,67,302.430363
258.538399,198,302.703662
72.774429,79,302.812727
1254.499955,1000,304.436161
38.512885,28,304.475186
18.903861,22,304.505719
118.319893,64,304.594694
1539.872211,1000,306.004544
1147.872765,1000,307.609262
116.194707,103,307.754025
120.268064,80,307.868157
61.077414,55,307.947364
16.590933,26,307.984684
1574.682469,1000,309.392873
111.95495,89,309.516578
51.146818,45,309.578899
31.360319,27,309.616213
442.302089,304,310.28537
198.997443,170,310.524788
1109.121645,1000,311.924677
153.811529,106,312.070799
332.463157,231,312.401302
51.598524,47,312.465987
61.273978,63,312.553097
162.31561,141,312.747699
193.265418,132,312.931814
1542.219945,1000,314.509141
1355.084641,1000,315.90376
1576.249186,1000,317.472016
1539.919176,1000,318.878539
1514.39421,1000,320.631472
1566.933148,1000,322.037213
81.637465,49,322.105201
1588.018684,1000,323.71152
1500.708696,1000,325.116332
117.413792,59,325.197636
1334.59967,1000,326.86296
280.99257,209,327.152723
1329.324014,1000,328.564755
41.91146,40,328.624098
716.122777,422,329.414127
100.033989,59,329.496681
349.148281,210,329.791544
1189.399303,1000,331.201667
17.723699,19,331.228029
1204.691047,1000,332.839437
1663.967045,1000,334.254022
47.864948,38,334.307696
1619.408867,1000,335.928354
93.490494,90,336.0552
624.59884,377,336.582094
1496.828481,1000,338.309002
29.930717,20,338.336493
268.846467,175,338.581922
167.204066,152,338.797194
149.278675,95,338.930982
196.78507,123,339.105823
1200.970863,1000,340.513466
41.591249,33,340.559966
176.028986,153,340.774829
1503.621927,1000,342.29941
129.528298,80,342.410962
505.262922,345,342.899375
43.020458,64,342.990047
1192.561579,1000,344.606756
1196.633292,1000,346.022801
38.638025,21,346.052403
128.183269,98,346.18793
618.196636,386,346.724649
453.69214,280,347.129086
164.41098,130,347.607059
225.144615,237,347.941407
44.435056,84,348.056607
58.53688,60,348.140015
181.525387,78,348.248935
31.65165,17,348.273054
166.793338,170,348.511743
51.31431,30,348.552859
101.640349,97,348.687361
192.067104,113,348.847144
216.579061,148,349.055424
717.345783,440,349.672606
344.927551,256,350.030175
1234.401178,1000,351.580824
1269.228042,1000,352.995335
342.950443,207,353.285859
1606.466628,1000,354.851802
1637.326611,1000,356.266688
226.093502,196,356.723013
410.637391,254,357.087389
1582.043791,1000,358.480651
30.625852,20,358.50849
1347.212918,1000,360.188803
110.762222,77,360.295382
1561.086795,1000,361.704988
1520.351383,1000,363.437739
319.86914,200,363.716416
1250.164917,1000,365.12044
19.994728,19,365.147299
1365.957747,1000,366.745119
47.248792,34,366.793763
46.143851,26,366.829713
70.331048,50,366.899688
49.996759,48,366.968678
1655.384164,1000,368.375303
1317.493873,1000,370.068457
86.56993,110,370.224378
54.114933,32,370.269705
153.117166,121,370.442779
195.672812,137,370.636236
57.958046,57,370.715566
508.408753,327,371.180843
48.784094,33,371.226979
1400.405185,1000,372.800513
1629.737048,1000,374.213031
1504.610502,1000,375.783511
1544.532931,1000,377.198483
1297.632884,1000,378.826997
150.743218,93,378.958518
1274.32041,1000,380.374858
60.113609,43,380.435878
1216.80045,1000,382.038471
280.784375,238,382.369097
384.80472,211,382.660199
283.271761,181,382.90983
1641.032659,1000,384.324426
23.12326,18,384.349407
1285.292961,1000,385.971396
1627.059695,1000,387.373758
1626.113169,1000,388.968548
39.225852,22,388.999593
1536.501132,1000,390.409313
1418.628315,1000,392.092298
219.038411,157,392.312982
124.694102,142,392.511905
1192.86865,1000,394.145871
98.433981,104,394.29098
51.326848,45,394.354289
1188.720562,1000,395.761079
256.852357,178,396.009667
1568.414968,1000,397.672979
1402.795229,1000,399.077866
225.190333,158,399.301216
345.768645,277,399.689347
1184.368848,1000,401.294183
106.043922,76,401.403356
58.56517,36,401.452317
256.732692,172,401.689712
1261.517145,1000,403.266883
192.348303,123,403.44532
1600.333035,1000,404.850867
1273.541791,1000,406.54465
1306.845541,1000,407.934796
7.851338,12,407.951483
460.39247,301,408.370016
65.905159,74,408.473056
338.742381,261,408.836411
213.024832,118,409.002004
17.306233,25,409.036476
1286.184732,1000,410.734549
227.440051,189,410.996441
56.932828,56,411.074759
1549.772864,1000,412.746318
166.257373,148,412.956311
84.932782,67,413.048405
134.086715,80,413.158676
1621.623416,1000,414.557815
1270.735353,1000,416.229524
30.878251,16,416.252095
1380.253317,1000,417.664721
355.993566,243,418.004375
80.248601,40,418.059599
34.64717,45,418.12165
1722.363553,1000,419.848211
1333.788876,1000,421.245721
331.433206,243,421.585006
212.129366,147,421.788663
1437.980478,1000,423.359385
157.731481,113,423.515664
1619.182856,1000,424.915455
270.239631,202,425.481356
356.632891,258,425.844212
1623.307823,1000,427.241553
1641.77203,1000,428.825696
68.789241,58,428.90558
109.211697,91,429.0349
106.560477,75,429.140389
38.239125,30,429.183679
63.059084,57,429.262827
52.896711,50,429.331265
1370.730486,1000,430.735883
1350.790132,1000,432.312323
1531.815588,1000,433.721833
265.082735,181,433.97092
92.412584,68,434.064632
158.988721,129,434.48305
537.327859,350,434.967186
82.960336,52,435.039317
1690.345063,1000,436.447341
270.082274,156,436.668683
358.881953,271,437.044246
31.851652,38,437.096819
58.245925,28,437.136047
88.659014,119,437.479493
1348.211461,1000,438.887617
1338.307644,1000,440.2959
38.42136,41,440.496906
195.634221,154,440.715125
1711.172806,1000,442.123153
1578.625924,1000,443.729623
89.822555,79,443.844807
32.226414,24,443.878494
1518.577914,1000,445.282473
1575.633638,1000,446.896447
1551.999389,1000,448.317811
358.407104,207,448.608558
1710.482135,1000,450.186399
204.929437,120,450.351803
64.644602,44,450.412512
174.360457,114,450.570108
117.363766,93,450.702477
43.324472,49,450.770518
1504.45909,1000,452.200107
1255.44025,710,453.397078
369.795173,250,453.749521
74.565943,37,453.802946
233.486443,133,453.992897
155.392457,132,454.177071
44.068979,41,454.233504
1710.134588,1000,455.631935
49.324366,42,455.690299
76.319144,35,455.961835
226.346521,158,456.183316
1389.328042,1000,457.584302
103.355533,74,457.688583
275.754263,146,457.894353
1276.64601,1000,459.515226
123.302884,73,459.617218
1783.313414,1000,461.038732
128.652133,70,461.136981
183.989792,91,461.266433
43.3777,64,461.35695
1576.030446,1000,462.939406
1696.476191,1000,464.342204
111.343926,69,464.438119
1541.988015,1000,466.045358
1648.086703,1000,467.447585
46.375648,36,467.497688
22.209144,26,467.533537
1493.552159,1000,469.128267
1357.723164,1000,470.546409
49.874524,30,470.588478
11.215147,13,470.606582
151.713979,109,470.757247
46.104324,38,470.810164
1624.916351,1000,472.383023
34.338707,20,472.411859
580.006732,478,473.079748
1679.95774,1000,474.80493
1408.777942,1000,476.233587
1698.694221,1000,477.82652
71.374268,52,477.899394
1560.452653,1000,479.311926
370.131019,197,479.587109
542.768632,365,480.0964
153.917133,125,480.274096
1612.647205,1000,481.854359
1291.904621,1000,483.248764
1261.935466,1000,484.862168
1609.557115,1000,486.26849
519.54501,363,486.898939
195.919245,143,487.099058
219.477514,166,487.331066
92.137556,62,487.417847
79.966629,50,487.487009
238.456794,169,487.722747
29.220292,35,487.772309
182.405523,151,487.982724
498.418649,363,488.484081
29.9237,26,488.520474
1225.221595,1000,490.100136
199.114174,141,490.298362
1309.270096,1000,491.700611
73.685921,46,491.763125
67.632941,45,491.825468
362.032363,254,492.17891
46.753906,38,492.233105
1355.551066,1000,493.798524
12.898522,13,493.816684
1464.999659,1000,495.225454
238.757284,178,495.47286
1382.43745,1000,497.009151
260.246233,154,497.224786
1585.947661,1000,498.635225
285.8993,185,499.089166
83.578901,45,499.151423
173.906693,142,499.351394
