#{"t_start": 1787792945.2062597, "env_id": "Ant-v5"}
r,l,t
365.708835,222,98.123102
13.506913,13,98.141565
105.934815,79,98.250782
1509.73628,1000,99.994581
10.969813,8,100.005742
64.548085,59,100.086556
129.014308,97,100.219571
120.221666,88,100.343257
240.300265,137,100.536986
36.462388,31,100.580617
202.254769,146,100.783558
47.186142,29,100.823843
19.581237,18,100.848855
245.006959,176,101.093416
44.784364,43,101.155119
154.72472,145,101.355636
9.846222,12,101.371926
1037.332847,1000,103.188582
266.562672,159,103.410562
997.5176,1000,104.81484
22.466749,24,104.848199
1333.962771,1000,106.515741
64.442948,51,106.586599
84.715412,61,106.670085
147.606256,98,106.805679
68.29951,37,106.856482
32.309232,35,106.904974
107.359029,73,107.007457
17.086999,13,107.025682
304.734463,259,107.388079
981.637789,1000,109.052981
119.612137,159,109.271337
316.658333,258,109.625799
973.153104,1000,111.009759
36.342534,28,111.049557
101.231262,78,111.158473
27.287446,18,111.183504
67.950123,52,111.256745
15.765448,42,111.314354
99.549074,105,111.65227
54.353027,84,111.769504
217.861835,204,112.056905
229.671146,149,112.263283
81.594604,110,112.418518
1347.212051,1000,113.810284
1421.515183,1000,115.583405
316.516122,235,115.910209
60.269838,72,116.01112
17.249966,28,116.050138
1361.314193,1000,117.442019
69.852811,62,117.527298
20.148342,16,117.549054
46.234198,31,117.591452
127.938435,89,118.001141
448.175325,281,118.395904
1024.011967,1000,119.804916
12.653319,16,119.826816
18.257676,19,119.853827
3.208599,8,119.865115
73.630099,44,119.926839
30.039265,32,119.970212
98.081896,74,120.071651
1053.523926,1000,121.796322
63.854987,73,121.898072
100.658221,76,122.003983
18.607883,12,122.020379
105.569099,92,122.146142
24.389637,23,122.17747
245.490323,129,122.35809
194.105831,180,122.606442
170.663686,151,122.814548
759.511431,517,123.534232
104.454893,104,123.679209
255.578569,185,123.93512
64.619738,45,123.996627
72.701741,56,124.281073
189.527901,120,124.447868
15.965115,22,124.478262
1316.959754,1000,125.891658
86.381692,67,125.984171
38.735321,29,126.024767
121.271613,74,126.128114
269.910138,160,126.351383
1076.769743,1000,127.949617
20.961001,19,127.976011
86.705671,90,128.100038
108.934249,82,128.214835
86.319807,78,128.325109
1282.539067,1000,129.735722
111.674643,76,129.842455
17.766325,21,129.872287
6.571669,11,129.887801
175.716192,134,130.077195
147.167086,97,130.489051
87.442354,136,130.682313
491.122923,335,131.147018
80.749262,39,131.201065
85.480077,57,131.281144
27.77913,27,131.318996
132.970763,86,131.437556
1051.855145,1000,132.844277
83.642028,92,132.972839
34.754833,24,133.006201
212.638941,221,133.310239
105.567906,109,133.671887
14.501861,24,133.705813
45.352394,54,133.779814
55.859112,40,133.834775
74.51443,80,133.945686
1084.271447,1000,135.34801
10.033053,16,135.370412
1408.185277,1000,137.064513
76.623501,68,137.160497
636.976988,423,137.750109
318.971563,226,138.063904
1433.901453,1000,139.496105
45.21779,55,139.570725
45.267079,29,139.845126
35.209298,31,139.888457
119.594444,79,139.997813
110.411378,86,140.118281
26.098319,14,140.137537
142.540637,132,140.31696
40.289511,24,140.349772
252.492573,157,140.565359
224.906017,157,140.786541
31.53053,39,140.840234
0.515102,24,140.873861
230.711257,211,141.164078
65.54973,37,141.216818
1190.078233,1000,142.613845
77.518337,87,142.936967
38.928098,23,142.970565
109.956876,117,143.144792
1.225542,13,143.163049
55.142903,37,143.215676
83.441482,100,143.356771
30.060406,67,143.451607
109.283498,65,143.543663
1492.693927,1000,144.956791
23.665962,38,145.009475
196.436573,149,145.216079
212.831025,157,145.434846
206.955294,124,145.608652
2.666903,16,145.630588
38.558743,36,145.679832
1277.464079,1000,147.293872
20.840618,15,147.314827
44.413032,67,147.407988
79.357031,43,147.468184
142.214261,119,147.636155
1153.326042,1000,149.209213
10.018154,13,149.227462
7.724085,14,149.246559
140.391196,129,149.42569
42.334758,49,149.495326
41.827034,33,149.540755
21.657158,22,149.571111
472.357846,336,150.031747
79.981012,58,150.112636
199.902788,158,150.329463
294.346852,212,150.623195
13.585579,27,150.661716
96.231736,80,150.775032
1479.904193,1000,152.429857
113.8405,97,152.565972
125.312262,119,152.730308
537.850636,356,153.229342
92.005608,79,153.338597
8.15905,14,153.357652
57.250039,38,153.410128
1040.692882,1000,154.812201
1237.269874,1000,156.438623
54.746832,73,156.539081
1084.264455,1000,157.950149
188.330662,116,158.31709
79.430254,59,158.400561
67.533701,67,158.49468
76.139111,101,158.636115
1079.680949,1000,160.047644
55.349048,36,160.096576
128.156602,104,160.23853
1577.88837,1000,161.866835
100.618584,74,161.969798
145.601149,106,162.116401
65.993347,80,162.22729
1417.833864,1000,163.634588
17.888313,24,163.668125
50.983704,48,163.734222
43.966976,32,163.77831
120.808144,91,163.904068
1173.765103,1000,165.62547
37.826251,17,165.649101
38.484612,21,165.678266
204.506546,139,165.871785
65.528341,35,165.921891
75.972711,68,166.018963
374.510815,338,166.496272
67.550672,52,166.569116
227.599399,177,166.816171
95.36191,60,166.900517
1097.466041,1000,168.631199
1080.651074,1000,170.045444
61.031343,54,170.121965
157.294359,110,170.276094
214.080995,273,170.652014
44.133043,29,170.952548
1485.947412,1000,172.351245
511.567935,365,172.855345
77.992594,70,172.954249
1116.1849,1000,174.537884
82.085824,46,174.60161
213.169967,132,174.785086
49.665259,48,174.853605
17.981908,27,174.89174
1549.510643,1000,176.290394
1443.047533,1000,177.94651
