#{"t_start": 1787792945.2038772, "env_id": "Ant-v5"}
r,l,t
94.894363,64,22.022957
147.362376,131,22.20814
207.199445,147,22.419291
273.76474,150,22.633033
9.379742,30,22.678326
37.69027,38,22.73159
58.72109,111,22.891794
136.852411,116,23.072134
108.552573,110,23.239869
59.369751,49,23.31339
163.120503,118,23.487084
58.060074,86,23.615862
287.946812,174,23.875306
8.444771,27,23.914985
949.100925,1000,25.832855
92.858349,59,25.91826
95.780718,77,26.030257
28.650937,24,26.065138
1011.04163,1000,27.459754
479.194658,352,27.964687
35.534533,30,28.00769
69.310394,55,28.086582
50.659557,52,28.160408
94.344017,72,28.262431
3.68953,13,28.281086
21.877365,26,28.318049
160.722641,99,28.879013
15.97608,21,28.909509
66.41982,48,28.979897
45.017569,47,29.050364
78.855727,98,29.194591
75.250016,52,29.272127
45.211225,82,29.390201
1453.670567,1000,30.805617
52.78174,46,30.868119
1396.203831,1000,32.494203
63.721857,54,32.570858
146.184454,91,32.698409
28.040767,29,32.739043
16.030272,20,32.767373
21.689191,18,32.79264
1356.794485,1000,34.213001
89.17635,82,34.325986
53.155314,78,34.437334
148.096975,113,34.598945
123.057277,102,34.737742
9.85015,13,34.755804
425.941374,263,35.447111
66.757775,59,35.529345
65.691647,76,35.63671
77.113382,70,35.735517
26.158585,19,35.762124
21.098219,30,35.80409
214.125045,151,36.021055
83.912528,84,36.14335
161.216173,132,36.333614
18.955562,48,36.401088
255.414837,199,36.689328
10.892139,13,36.707877
324.301312,184,36.960723
16.986576,39,37.016434
62.817789,44,37.075476
118.492462,82,37.185911
43.849765,33,37.231951
61.618266,50,37.302279
215.202505,115,37.455834
43.705675,30,37.497072
101.523009,77,37.603539
20.354918,21,37.632153
13.050364,13,37.650233
68.857861,62,37.736425
-6.979915,7,37.746392
362.615065,252,38.465093
46.948138,52,38.53874
273.189602,144,38.745048
54.752526,71,38.845701
45.803892,39,38.899786
228.822257,153,39.109243
31.234002,39,39.162771
46.479578,44,39.223445
97.859544,44,39.284008
100.91536,85,39.403375
161.515663,108,39.550587
111.286741,87,39.669584
153.455588,75,39.778631
137.415848,107,39.930341
20.196282,13,39.950002
27.955748,36,39.99969
67.31729,85,40.117582
126.848996,139,40.316828
18.988327,54,40.391976
17.618682,17,40.415046
115.452742,107,40.564145
76.01753,42,40.621571
134.05128,89,40.743627
38.099493,25,40.778174
100.371758,74,40.885151
94.498116,73,40.987308
1384.775507,1000,42.873885
19.025353,39,42.930794
268.482799,215,43.22293
168.587088,121,43.390337
49.208585,48,43.4581
13.078598,27,43.495253
138.93395,131,43.678235
26.241666,17,43.701951
26.85184,37,43.752436
10.097102,14,43.772392
25.151266,37,43.82558
15.077836,16,43.847808
147.792221,117,44.018559
100.543272,101,44.161458
24.872094,21,44.190056
50.595597,51,44.260579
21.901955,13,44.278376
312.336623,236,45.038676
108.457523,75,45.149301
18.337002,20,45.180424
83.664072,48,45.248815
34.214924,56,45.329284
174.637185,143,45.527394
43.801533,26,45.563718
25.260192,23,45.595906
77.109318,67,45.692024
83.463914,89,45.818204
1046.085912,1000,47.243104
27.877301,23,47.275605
47.920439,48,47.339445
192.468073,126,47.513491
97.056211,104,47.6573
28.334541,35,47.707525
-1.556774,37,47.758458
40.895224,66,47.850954
231.934601,150,48.466923
44.06024,58,48.55111
60.963536,37,48.605316
53.422117,52,48.682963
952.31194,1000,50.119274
17.735636,12,50.136285
1008.036276,1000,51.967336
244.735345,178,52.224366
6.031005,15,52.245781
840.471968,804,53.388644
34.235171,30,53.433542
37.653864,28,53.472301
37.979769,32,53.516838
263.362192,173,53.755825
32.94076,29,53.798411
177.548241,122,53.973662
130.186518,120,54.147084
150.214298,122,54.315122
69.797686,37,54.369841
122.3734,72,54.469316
5.828462,19,54.495858
87.921563,53,54.79648
97.886375,66,54.894814
62.796464,34,54.944514
57.839019,87,55.066694
2.185701,56,55.148279
72.27935,26,55.184615
32.667993,24,55.217447
140.721816,68,55.316778
1297.573643,1000,56.73879
17.471855,21,56.769749
115.395772,56,56.846636
49.775583,48,56.914113
2.301158,19,56.941412
1248.159252,1000,58.627932
1466.211329,1000,60.016164
56.938085,25,60.051078
153.449218,137,60.241784
58.074354,34,60.28844
1295.997959,1000,62.080871
48.937827,28,62.121312
54.028153,63,62.209476
52.523838,37,62.261452
66.748527,50,62.332296
22.642651,30,62.37498
1034.895741,1000,63.783646
76.025832,59,63.865865
40.755038,28,63.903408
99.300738,71,64.000853
98.691706,99,64.536841
1431.208685,1000,65.958504
100.462857,104,66.109116
65.31095,54,66.185457
5.989303,12,66.202779
82.247764,50,66.276181
107.197878,109,66.434505
42.436217,51,66.506443
55.311086,48,66.571785
12.193463,27,66.611407
85.879667,109,66.758455
57.99347,60,66.839873
90.943662,152,67.051363
42.820214,31,67.095885
65.944306,60,67.177145
114.568604,77,67.282198
19.155016,19,67.309207
29.438411,20,67.339348
82.585257,84,67.697996
177.710831,122,67.875657
40.027364,30,67.920467
42.785967,66,68.014561
231.004264,191,68.28138
35.997274,33,68.325911
1368.396825,1000,69.735876
60.432272,39,69.79114
458.564675,365,70.306349
35.647613,27,70.343145
41.946963,23,70.375592
295.909752,191,70.964518
524.072288,406,71.543166
6.374174,9,71.556117
195.936742,152,71.769211
47.245944,34,71.815797
1078.364017,1000,73.209259
58.512952,55,73.285019
65.72961,55,73.362307
1235.338349,1000,74.989752
103.932144,45,75.053016
115.808001,114,75.213239
65.264131,88,75.332375
21.661574,21,75.360723
22.686704,15,75.3811
51.684612,35,75.427824
89.226149,142,75.624244
2.128188,6,75.632458
65.629663,69,75.727443
1231.348164,1000,77.521398
128.892282,146,77.724656
56.310863,53,77.796698
68.730199,54,77.870594
1459.324043,1000,79.289922
41.802265,27,79.327001
63.001521,39,79.384645
158.67527,126,79.556595
83.925226,97,79.692246
84.351597,96,79.827079
30.098205,19,79.853115
31.351391,30,79.894705
35.525716,35,79.948693
56.365843,39,80.000487
186.380536,158,80.42233
34.880441,24,80.455115
154.843173,136,80.644785
165.015622,93,80.772669
69.224096,41,80.829752
89.857723,52,80.902504
1484.930333,1000,82.304292
60.916251,76,82.408567
116.73937,93,82.535831
13.297681,12,82.552226
30.520714,24,82.584945
60.706835,75,82.687801
198.963783,136,82.874337
20.752999,22,82.904463
181.822468,145,83.429129
157.506901,107,83.582192
1017.98704,1000,84.968012
213.489597,175,85.207272
128.079172,82,85.319467
51.66934,35,85.367594
46.185161,57,85.445155
42.066524,30,85.486676
65.370409,69,85.582877
39.298627,51,85.653378
1454.482048,1000,87.374962
1513.047254,1000,88.758964
67.246353,43,88.81806
29.95745,26,88.853522
999.570021,1000,90.533141
141.783074,95,90.664338
35.530186,33,90.709883
51.564746,36,90.760033
36.642003,34,90.807325
148.279392,129,90.987427
397.992586,290,91.384959
60.009025,42,91.441869
173.188288,105,91.582544
124.133378,75,91.684217
44.962441,43,91.743148
43.183499,43,91.80164
34.763187,33,91.846554
222.797195,191,92.107752
230.744786,184,92.36816
14.295998,20,92.396253
434.007721,314,93.099444
34.394032,17,93.123277
105.344585,67,93.215673
314.22135,247,93.558406
17.011392,14,93.577814
1052.376978,1000,94.98059
55.382975,56,95.059445
61.353146,61,95.144059
1461.67183,1000,96.703272
7.140907,12,96.719792
189.830191,167,96.951377
76.630737,40,97.006325
44.730155,28,97.044755
206.102173,166,97.274791
330.803774,237,97.604139
118.999362,76,97.709347
165.500861,114,97.866728
32.537321,54,97.941886
91.842456,69,98.037136
58.495793,57,98.115435
33.638324,27,98.153574
1429.397415,1000,99.894736
1370.291879,1000,101.290613
53.775419,115,101.448482
43.501788,44,101.510212
65.701897,48,101.576887
60.305016,58,101.657417
35.235725,29,101.697939
66.387925,65,101.790074
1379.690437,1000,103.608311
218.277956,180,103.85838
1484.614499,1000,105.528795
61.164563,72,105.62869
1208.848422,1000,107.026292
42.189645,59,107.109981
18.357111,18,107.135645
1419.836682,1000,108.799906
66.927428,76,108.905356
68.525094,67,108.999596
143.811057,72,109.09933
387.429044,241,109.429514
188.343207,144,109.627832
33.986255,35,109.675714
7.869664,7,109.685432
23.941182,56,109.761631
86.758805,105,109.905564
124.313823,76,110.010557
63.059509,47,110.075697
34.213553,33,110.120878
175.508112,128,110.298264
55.086182,44,110.358722
55.403143,65,110.451598
57.233269,34,110.499445
1411.668192,1000,112.086259
110.77791,74,112.18815
92.491839,72,112.287755
143.874372,96,112.423555
19.715152,32,112.468199
160.891025,128,112.648225
339.36658,231,112.972055
167.465684,88,113.094008
124.978484,163,113.32094
332.44653,224,113.629057
1497.652293,1000,115.403499
1344.357191,1000,116.800762
159.380562,122,116.970584
2.266623,43,117.029063
58.389134,39,117.082988
132.664086,98,117.217833
12.052801,18,117.242706
38.653001,62,117.327131
14.618056,18,117.351874
25.491461,26,117.387482
42.677677,27,117.424296
163.561032,214,118.006478
1413.95694,1000,119.416086
182.610698,194,119.684259
35.787533,38,119.736753
320.937657,208,120.029796
1469.129852,1000,121.753723
177.919867,118,121.918323
135.334836,50,121.988618
85.682613,83,122.101859
92.493216,87,122.220884
165.910999,125,122.395579
95.977954,72,122.493097
249.372715,187,122.753375
15.207676,26,122.789234
91.262441,102,122.930599
74.195109,65,123.021405
323.921472,275,123.405165
43.040772,69,123.500116
63.181245,115,123.660649
388.889675,295,124.274731
1566.377273,1000,125.685793
52.932951,61,125.770805
70.761921,54,125.846588
13.144412,23,125.879621
1085.087319,1000,127.476074
45.057254,31,127.519364
95.972575,108,127.671452
23.694943,21,127.701407
112.820261,79,127.810981
137.279698,101,127.951582
160.561807,108,128.100623
41.462797,37,128.151669
20.573504,17,128.176104
1528.009278,1000,129.588067
39.919029,81,129.701437
14.384932,17,129.725205
1441.449516,1000,131.400971
28.532774,19,131.427251
95.609778,66,131.518205
167.06281,99,131.65518
34.724121,30,131.69693
97.882509,65,131.787585
1243.857878,1000,133.195422
63.052635,51,133.264575
80.764058,125,133.646722
53.593428,77,133.754613
203.351712,140,133.947703
63.103817,38,133.999898
32.914198,31,134.042306
1068.561035,1000,135.444976
24.820279,31,135.48764
160.485183,138,135.675979
19.803356,24,135.7092
1384.815017,1000,137.410285
201.219802,175,137.655126
1060.361394,1000,139.080413
134.882819,68,139.175893
16.352697,15,139.196866
191.341784,178,139.448929
154.999788,100,139.819875
18.626619,13,139.838742
128.025677,70,139.936554
1023.333638,1000,141.321317
57.6226,50,141.391485
134.433429,95,141.52593
45.379626,33,141.572085
48.446659,52,141.644393
131.765425,164,141.87469
110.939357,83,141.989867
212.673066,187,142.249809
130.70294,139,142.443213
1457.974726,1000,144.066741
17.785612,21,144.096206
276.184534,175,144.34354
73.48564,78,144.451608
331.81015,216,144.754665
1251.363065,1000,146.358061
78.058325,52,146.430199
1470.323333,1000,147.840835
35.168286,53,147.913885
1073.281893,1000,149.487525
113.54695,103,149.629387
56.559873,47,149.693972
71.545547,63,149.780113
117.947909,100,149.91655
111.219757,90,150.040734
62.311586,29,150.081065
364.283802,290,150.479887
1239.585103,1000,152.131949
1121.898932,1000,153.530903
1080.483019,1000,154.938525
367.571363,200,155.44664
144.056369,108,155.599194
256.063022,175,155.841873
21.078891,22,155.873607
54.626067,41,155.93048
128.073625,56,156.008009
181.209831,116,156.170087
70.361308,66,156.261263
57.775259,51,156.331259
181.425725,147,156.534451
1515.228915,1000,157.945186
130.37314,93,158.073775
26.867655,72,158.381608
1469.561886,1000,159.794262
18.319625,16,159.816552
18.875378,24,159.8491
1443.537745,1000,161.468694
11.60076,14,161.488452
97.660421,85,161.608192
1086.734708,1000,163.016804
75.291018,78,163.125969
34.176217,26,163.162081
24.680394,18,163.187028
1426.148809,1000,164.895997
1027.041326,1000,166.310172
149.227378,117,166.473506
89.036129,72,166.574158
36.269044,23,166.606621
58.423737,36,166.657522
1078.188002,1000,168.385705
1122.875095,1000,169.800851
144.367799,74,169.905245
170.978687,126,170.082056
49.948258,39,170.136734
169.494059,134,170.32546
1406.28806,1000,171.978112
123.771999,97,172.114307
31.06687,22,172.144862
94.197956,51,172.2152
24.318081,23,172.247063
152.542273,156,172.46272
1300.111175,1000,174.039391
1209.308754,1000,175.447068
387.18552,225,175.760521
25.349052,22,175.791054
59.504479,55,175.866595
59.280194,77,175.97173
117.318793,62,176.058175
25.404822,19,176.084791
127.788753,88,176.207205
38.605873,45,176.271682
1400.858469,1000,177.927273
1148.602002,1000,179.331929
35.270552,21,179.361239
33.656268,25,179.396018
91.044611,58,179.476372
26.959512,35,179.524559
82.675744,71,179.622426
55.605763,70,179.719339
121.995372,117,179.884316
20.797297,25,179.919488
81.44405,46,180.185979
33.087089,28,180.225129
244.308352,219,180.524507
136.333053,105,180.669301
60.49441,52,180.739115
20.771148,17,180.76214
48.424356,33,180.807894
199.945697,135,180.990802
68.828227,73,181.091924
620.958261,382,181.61617
249.957231,155,181.828191
265.254903,213,182.120646
1532.698078,1000,183.756466
156.243251,153,183.967278
7.7837,24,184.000141
179.855704,132,184.185284
201.30695,131,184.368134
98.215714,55,184.44341
102.480352,78,184.550524
106.925999,69,184.648504
65.263837,46,184.713017
3.436913,26,184.749464
124.167462,83,184.865919
1.789881,13,184.884532
11.577124,15,184.905125
37.169015,20,184.932932
58.756123,76,185.037415
59.540158,80,185.14964
85.156397,125,185.323694
254.318963,122,185.493088
172.517347,163,185.718934
41.826961,29,185.759983
245.464786,160,185.98186
78.094359,91,186.44943
72.314283,39,186.504689
88.020507,64,186.594325
26.68427,16,186.6165
1405.612571,1000,188.033989
1172.631349,1000,189.728094
49.455937,64,189.815614
424.368731,322,190.264702
1325.695891,1000,191.665964
219.805365,208,191.95209
176.523946,169,192.18724
147.720537,95,192.319636
520.99831,301,193.007531
22.172699,26,193.043664
154.105193,67,193.136992
370.175232,232,193.46258
1481.94757,1000,194.860743
22.867113,26,194.89611
132.459258,136,195.084086
118.587381,82,195.198319
128.40671,84,195.31643
91.867151,57,195.396148
68.03545,38,195.449213
695.329425,491,196.306061
82.5693,50,196.37698
8.79794,11,196.392656
261.278214,169,196.628452
176.264695,114,196.78717
457.641469,287,197.186111
404.344359,253,197.541854
12.838645,15,197.562593
31.406185,19,197.588865
121.644715,105,197.735159
1399.774859,1000,199.488424
248.180368,202,199.767863
83.751512,67,199.861707
83.658169,94,199.993646
1354.773262,1000,201.411509
44.266549,47,201.476025
161.270328,138,201.667191
26.620214,33,201.71281
65.082855,52,201.783637
1424.431909,1000,203.336306
1106.71055,1000,204.732521
65.450058,59,204.814582
1141.663969,1000,206.391676
1163.99408,1000,207.80359
390.839068,293,208.379712
43.065216,30,208.420403
153.649972,86,208.534112
116.179231,150,208.738183
223.139101,186,208.99625
45.319903,37,209.047337
423.822492,274,209.432032
80.623626,72,209.533179
35.75194,28,209.571899
14.678442,28,209.610912
1520.317615,1000,211.307463
1489.312503,1000,212.699115
194.012188,130,212.879148
543.569176,416,213.453131
53.467188,54,213.528859
1450.443427,1000,215.142281
72.444697,77,215.250666
43.915465,30,215.292749
157.904997,124,215.467559
151.406381,145,215.668735
260.957703,170,215.907105
6.70932,13,215.925589
79.854787,49,215.995235
107.156863,100,216.135094
166.527371,128,216.313669
363.344249,221,216.623113
28.190007,27,216.660368
1358.667015,1000,218.319882
62.581744,54,218.40017
81.020017,66,218.505268
1101.056303,1000,219.90513
89.436931,94,220.037765
122.459091,96,220.171937
37.582572,26,220.208556
115.655371,112,220.583591
336.761677,236,220.914624
1404.273031,1000,222.309863
135.818931,146,222.513079
27.28217,26,222.549857
1161.301561,1000,224.104599
263.8828,190,224.366986
471.352631,340,224.839783
1454.989918,1000,226.233182
119.681683,100,226.371724
1543.840415,1000,227.989769
124.802781,83,228.104877
1218.264811,1000,229.723372
48.453847,33,229.769959
266.137448,261,230.131713
45.770946,56,230.208701
224.856479,176,230.448288
95.163036,67,230.540348
319.083182,241,230.874483
1168.237107,1000,232.263718
1356.313434,1000,233.835604
153.456199,134,234.020164
8.272162,21,234.048896
37.364025,27,234.085724
79.209285,40,234.140582
54.580498,28,234.179155
89.663124,73,234.281427
45.575345,24,234.314691
199.65594,128,234.493351
101.520098,71,234.591944
289.345643,210,234.888373
110.952349,116,235.053088
1520.568109,1000,236.667739
31.170808,20,236.695538
104.936658,67,236.789983
108.616085,77,236.898638
1142.939606,1000,238.301594
518.500031,387,239.077866
306.738288,209,239.363613
71.045238,48,239.429904
123.950944,57,239.508841
37.334688,31,239.551936
18.959305,15,239.573017
140.558931,119,239.740507
36.137112,26,239.777278
298.828303,141,239.97394
465.242153,331,240.435011
65.72708,67,240.529171
192.918749,148,240.731642
1207.473764,1000,242.422798
65.288434,47,242.488688
156.380409,109,242.639642
42.926856,33,242.686211
21.133999,13,242.704453
48.874526,43,242.764233
423.220702,280,243.15903
69.776019,39,243.213185
365.656483,227,243.529294
1221.943974,1000,245.264257
74.277546,49,245.33215
1212.447102,1000,246.728598
79.626242,65,246.819879
1508.193996,1000,248.384398
49.127435,40,248.439379
83.287818,64,248.526659
1457.623407,1000,249.942736
1189.703742,1000,251.527872
79.083662,53,251.601005
301.775595,177,251.847758
144.077407,111,252.0034
1098.772567,1000,253.40812
279.910381,192,253.672831
222.74571,149,253.88236
783.525456,543,254.878619
1499.097889,1000,256.26016
84.091506,62,256.346395
1234.071515,1000,257.868118
33.736787,37,257.921407
189.579599,132,258.105705
204.036797,151,258.316873
236.560103,209,258.606471
200.815057,129,258.785442
389.811778,278,259.171288
117.570241,88,259.293
333.130737,201,259.570611
1489.751843,1000,261.224749
66.760418,34,261.272326
173.782217,147,261.477956
133.038236,86,261.599171
15.641094,27,261.636549
393.286814,247,261.982874
111.73152,73,262.085852
1418.127456,1000,263.61745
14.115316,27,263.65522
206.061368,179,263.913995
169.110895,136,264.152927
187.524811,183,264.442399
1232.190084,1000,265.859813
526.274137,377,266.405325
148.501606,138,266.825374
334.929687,264,267.19689
1243.958976,1000,268.610574
1215.666495,1000,270.18232
42.029778,82,270.294041
20.193561,19,270.320344
1222.83885,1000,271.731828
161.641586,117,271.895243
129.204789,93,272.025663
1223.444644,1000,273.714405
175.587773,182,273.969482
273.315035,209,274.267537
1516.647401,1000,275.679803
1153.75886,1000,277.246446
1394.00474,1000,278.649166
1256.266248,1000,280.264516
1488.557985,1000,281.667303
215.933349,299,282.276479
254.993323,216,282.581917
1121.571821,1000,283.981314
1551.332319,1000,285.652768
-2.348524,23,285.685058
116.463792,105,285.830069
23.647324,19,285.856145
265.982225,197,286.132499
135.248386,109,286.290171
96.783692,87,286.411736
94.872414,78,286.519356
1317.347468,1000,287.935394
126.901444,103,288.080434
26.37047,38,288.133594
558.241133,438,288.997271
1468.594309,1000,290.401347
84.856042,73,290.504318
85.405575,72,290.60278
127.963709,86,290.721015
81.372165,63,290.808149
181.592124,141,291.00413
5.58842,21,291.033925
1610.468276,1000,292.589249
244.214147,146,292.791829
170.218733,152,293.007239
71.055103,50,293.077178
1537.280213,1000,294.822737
61.758953,38,294.876647
81.223213,40,294.932614
110.730681,110,295.087247
43.892676,33,295.133788
1245.955434,1000,296.536762
1559.397347,1000,298.174964
181.443013,91,298.304152
1464.811603,1000,299.708934
1529.512571,1000,301.438694
32.991811,22,301.469375
7.325951,19,301.495974
99.312791,122,301.663379
20.949809,14,301.683203
174.557912,98,301.821161
128.930285,86,301.942706
280.654334,201,302.222543
157.141955,130,302.407373
1286.136616,1000,303.812979
85.995254,93,304.149954
237.474593,174,304.398115
139.776512,108,304.549492
417.844488,263,304.91798
105.116163,69,305.01363
34.481662,26,305.049512
78.245315,72,305.15008
1530.238453,1000,306.570896
52.989122,36,306.621927
200.035307,157,306.841338
65.301962,49,306.909
1579.591918,1000,308.51459
1485.06027,1000,309.911741
49.678391,49,309.978992
122.792768,75,310.331595
84.748937,53,310.407146
1431.338945,1000,311.806885
160.851092,103,311.953225
40.810355,31,311.995677
81.34715,84,312.112596
1191.661212,1000,313.692797
73.28992,70,313.790055
238.343388,141,313.984486
88.459501,67,314.077215
138.105991,103,314.221242
97.68408,79,314.332035
117.882013,70,314.430636
158.199477,126,314.609646
48.292524,52,314.682245
1176.412777,1000,316.076443
95.259988,68,316.328064
1239.412056,1000,317.740801
1154.575199,1000,319.147522
130.222162,120,319.658124
65.788076,48,319.72586
1112.803699,1000,321.138319
1545.137028,1000,322.724529
57.664052,40,322.780996
96.244563,100,322.922757
180.718219,180,323.18696
1370.479158,1000,324.595358
94.462531,62,324.683633
380.875337,252,325.039668
602.438861,520,326.021146
1629.855632,1000,327.431219
1398.77426,1000,329.043649
614.895308,390,329.586943
1607.742616,1000,330.999485
1645.331987,1000,332.605091
93.951472,111,332.7649
256.195486,192,333.036574
86.454077,61,333.121719
2.849903,9,333.13415
160.89914,94,333.265383
172.913536,131,333.449888
27.922255,21,333.479729
1539.084872,1000,335.109021
130.202082,93,335.237539
1553.268918,1000,336.643049
338.867675,229,336.968542
20.082991,17,336.993309
254.869594,238,337.330113
92.442872,92,337.460745
1607.72764,1000,339.18159
1179.555854,1000,340.589787
1287.993211,774,341.799015
87.422339,68,341.893756
50.465619,33,341.939492
1457.806477,1000,343.34754
198.676591,151,343.557856
73.328082,72,343.659251
186.508623,157,343.879858
29.603533,32,343.926037
13.45763,25,343.961913
1549.586838,1000,345.589407
1621.944277,1000,346.996921
70.321413,48,347.065233
1647.192191,1000,348.758953
64.43065,68,348.856169
1579.527447,1000,350.258923
90.478552,71,350.358429
196.521882,141,350.697011
1272.999906,1000,352.110762
208.23619,197,352.387869
214.395483,146,352.592151
29.653268,44,352.65406
11.855125,14,352.674082
1597.216401,1000,354.245499
1275.887206,1000,355.650424
1561.700437,1000,357.252536
287.963488,198,357.527858
1523.117911,1000,358.923844
21.893965,16,358.947079
45.397153,19,358.974251
180.377998,109,359.126258
55.357967,62,359.21325
397.103844,283,359.883721
573.559276,379,360.416617
1488.219042,1000,361.828665
1497.658949,1000,363.559436
1628.833601,1000,364.96289
319.838301,224,365.274207
23.893269,41,365.330727
318.782745,196,365.60168
297.948522,190,366.062807
185.642097,113,366.22584
1293.995694,1000,367.635261
82.708246,56,367.712657
1666.734801,1000,369.400316
60.068005,50,369.475351
1347.43995,1000,370.89223
1256.013626,1000,372.470087
38.492937,44,372.531287
113.916215,94,372.660825
1613.06015,1000,374.074404
140.450264,92,374.203752
1484.382186,1000,375.774149
238.231532,163,376.001081
1641.572667,1000,377.416854
-0.296915,9,377.429425
1490.564251,1000,379.061749
26.241003,24,379.098032
53.869445,82,379.214447
306.960158,212,379.514888
1671.820467,1000,380.926672
189.136297,152,381.143551
77.217526,91,381.273204
128.709501,97,381.601237
1267.15023,1000,382.995086
1283.920042,1000,384.409963
382.605287,379,385.150077
86.825356,100,385.292919
206.561616,209,385.586028
388.661757,321,386.038464
70.363237,67,386.131556
1347.555399,1000,387.721709
1394.513892,1000,389.131454
22.67429,26,389.169209
1653.347286,1000,390.577852
342.379646,206,391.136592
1238.941426,1000,392.550309
808.419565,597,393.390102
85.217244,66,393.483366
1374.016317,1000,395.106323
1473.842757,1000,396.517522
1457.925071,1000,398.182456
1644.404872,1000,399.58767
55.941275,38,399.640892
109.489915,84,399.757091
1456.418902,1000,401.365778
21.816952,15,401.387009
28.500475,21,401.415738
287.774229,205,401.698273
366.595276,268,402.070411
151.207973,77,402.17715
182.735377,125,402.35347
1256.670151,1000,403.943913
46.021761,34,403.991767
560.425071,385,404.532043
78.121186,62,404.618412
11.751796,9,404.631102
1598.126659,1000,406.031322
1288.796402,1000,407.715889
1247.66799,1000,409.109615
257.262906,191,409.683949
113.402831,126,409.856521
375.307897,234,410.180778
115.19985,81,410.292453
282.196721,185,410.551075
266.349395,156,410.769844
1462.571774,1000,412.172864
112.334459,82,412.289013
60.264382,38,412.34251
1572.003411,1000,414.007515
48.511925,49,414.076372
39.967064,39,414.132465
677.769628,441,414.746694
1283.515331,1000,416.417644
1334.138893,1000,417.831487
118.121205,102,417.972947
1428.574367,1000,419.697527
1705.574606,1000,421.096914
1686.927659,1000,422.649869
1345.03742,1000,424.059319
269.288273,200,424.339838
1138.420496,886,425.865519
216.892315,180,426.118171
1307.210981,1000,427.515685
1326.845211,1000,429.09861
69.836485,65,429.192446
1695.91863,1000,430.597459
1672.134312,1000,432.172892
270.298432,146,432.375089
161.358643,102,432.517894
153.027116,113,432.675487
46.312472,52,432.750147
1291.421927,1000,434.152035
76.217824,57,434.470875
205.164485,122,434.638974
1678.249313,1000,436.042573
1383.327969,1000,437.618752
87.957912,68,437.715102
1408.122213,1000,439.123529
1680.054137,1000,440.676383
94.977516,60,440.760002
37.813092,27,440.797212
1340.702689,1000,442.206399
52.052127,42,442.263865
141.821127,73,442.365773
1588.834881,1000,443.978747
41.715797,30,444.020981
1686.340556,1000,445.421462
1354.600543,1000,447.039645
1490.814935,1000,448.458894
20.651146,21,448.489072
1710.423419,1000,450.068611
100.081718,93,450.197809
1687.995939,1000,451.622538
1452.354409,1000,453.22805
40.53176,20,453.256003
1667.704175,1000,454.659843
56.520355,46,454.723457
69.43054,46,454.788781
1259.88333,1000,456.407275
60.656566,50,456.476032
1256.294132,1000,457.883485
319.674637,250,458.227916
450.421511,254,458.578471
50.182432,45,458.641494
1647.51717,1000,460.28364
106.022568,59,460.366905
118.420748,65,460.462827
1316.767947,1000,461.876327
1297.131091,1000,463.457125
76.701983,43,463.518327
329.432982,192,463.786313
325.082531,201,464.068397
10.591368,27,464.105283
144.964154,100,464.246407
100.694894,54,464.320482
310.688257,228,464.637071
145.719827,122,464.807915
1527.521994,1000,466.413276
1286.885078,1000,467.818265
