policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,mean_forward_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
robust,0,107,healthy,1.0,569.4958860777626,528,True,10.87268645969714,0.4118441840794371,0.2049394308335402,0.29249958848496055,0.21586175979764172,0.21847465095660565,0.24556657999655176,0.22659134991100113,0.2261227493740576,0.2160981429483262,0.2049394308335402,0.29249958848496055,0.21586175979764172,0.21847465095660565,0.24556657999655176,0.22659134991100113,0.2261227493740576,0.2160981429483262
robust,0,108,healthy,1.0,69.56464199480443,48,True,1.8997446396605515,0.7915602665252297,0.20214570173993707,0.24955253683341047,0.22264484859382114,0.20222406007815152,0.3004382593790069,0.21181932898859182,0.2308233497897163,0.17992526839952916,0.20214570173993707,0.24955253683341047,0.22264484859382114,0.20222406007815152,0.3004382593790069,0.21181932898859182,0.2308233497897163,0.17992526839952916
robust,0,109,healthy,1.0,173.07341014920533,170,True,3.0758919536430285,0.3618696416050622,0.2003854582853177,0.2867566396975342,0.2134090323877685,0.24448317101992229,0.25455983243882657,0.22495865561068057,0.23604019984657712,0.21043899191324325,0.2003854582853177,0.2867566396975342,0.2134090323877685,0.24448317101992229,0.25455983243882657,0.22495865561068057,0.23604019984657712,0.21043899191324325
robust,0,100,front_left,0.5,804.4170517772122,1000,False,2.0942814099254274,0.04188562819850855,0.1900817528180778,0.27065132415667176,0.2216250457018614,0.2489135136101395,0.23171616456657648,0.17572648341953753,0.2193198205572553,0.1952183919912204,0.1900817528180778,0.27065132415667176,0.1108125228509307,0.12445675680506975,0.23171616456657648,0.17572648341953753,0.2193198205572553,0.1952183919912204
robust,0,101,front_left,0.5,82.23686965861175,105,True,0.35664964013320455,0.06793326478727706,0.20786221708570207,0.28903237753325983,0.20788995132205032,0.26938125711111793,0.23918511796565284,0.19485898142059643,0.2836250544658729,0.1762145775059859,0.20786221708570207,0.28903237753325983,0.10394497566102516,0.13469062855555897,0.23918511796565284,0.19485898142059643,0.2836250544658729,0.1762145775059859
robust,0,102,front_left,0.5,474.0009201415784,540,True,4.41002836140776,0.16333438375584297,0.20357928243638188,0.27365679194874787,0.21626063250695113,0.21960066441894957,0.2669239602120662,0.18643006828303138,0.2892172675165865,0.1950404449366033,0.20357928243638188,0.27365679194874787,0.10813031625347556,0.10980033220947479,0.2669239602120662,0.18643006828303138,0.2892172675165865,0.1950404449366033
robust,0,103,front_left,0.5,96.94869316843422,114,True,0.7371333418911802,0.12932163892827722,0.22918775968515037,0.30498816429130865,0.16991147168568874,0.25235974414502843,0.24823716954377137,0.16598869958206228,0.21927018150719896,0.20677214584787162,0.22918775968515037,0.30498816429130865,0.08495573584284437,0.12617987207251422,0.24823716954377137,0.16598869958206228,0.21927018150719896,0.20677214584787162
robust,0,104,front_left,0.5,374.5999823815311,575,True,-1.4620262840756557,-0.05085308814176194,0.20947286308459614,0.2692844486106997,0.20399010849063812,0.26455631135922414,0.2846773527076711,0.17443738955518473,0.2996892005164662,0.20966242889023345,0.20947286308459614,0.2692844486106997,0.10199505424531906,0.13227815567961207,0.2846773527076711,0.17443738955518473,0.2996892005164662,0.20966242889023345
robust,0,105,front_left,0.5,75.13248263724456,142,True,-1.179396030919606,-0.16611211703093043,0.21101699591102735,0.32363523464177696,0.21622491208180575,0.19842739790205804,0.27381018445577837,0.1911690371097918,0.2824192703242453,0.1821353506939617,0.21101699591102735,0.32363523464177696,0.10811245604090287,0.09921369895102902,0.27381018445577837,0.1911690371097918,0.2824192703242453,0.1821353506939617
robust,0,106,front_left,0.5,305.8523736761824,372,True,1.9543335460021867,0.10507169602162293,0.19989561687113458,0.2508507232602325,0.20352403583726095,0.2655421704083921,0.25796302833083656,0.17046693541730443,0.3006910046560049,0.2155459158057447,0.19989561687113458,0.2508507232602325,0.10176201791863047,0.13277108520419606,0.25796302833083656,0.17046693541730443,0.3006910046560049,0.2155459158057447
