#{"t_start": 1787794877.488683, "env_id": "Ant-v5"}
r,l,t
53.611678,33,0.675216
5.209262,10,0.688705
8.482778,30,0.729138
1291.885842,1000,2.112029
89.378598,82,2.223785
16.222111,16,2.246653
73.715113,90,2.372942
135.783081,124,2.5443
96.334015,108,2.69177
116.374606,89,2.812566
173.643696,155,3.025319
112.644833,130,3.205191
36.119405,27,3.24261
1408.483421,1000,5.707129
3.042632,24,5.740225
96.716841,79,5.848168
106.42581,94,5.980368
70.227884,68,6.075604
227.786607,215,6.374436
159.72792,90,6.499799
70.843999,46,6.564037
1247.234805,1000,8.341434
104.249553,89,8.466745
21.821614,34,8.515006
84.23947,94,8.645719
231.953672,198,8.919282
11.313106,25,8.954243
99.832174,69,9.050111
1059.813877,1000,10.447086
-7.316209,16,10.470135
16.194833,26,10.506913
68.897771,101,11.447052
45.13105,30,11.489693
214.177281,147,11.697054
53.241604,43,11.757641
17.734692,17,11.781341
49.573673,46,11.844297
167.546059,158,12.064084
52.513761,45,12.127974
154.792562,124,12.302052
68.158156,42,12.359473
13.655301,17,12.385002
29.748942,16,12.408734
45.400325,79,12.52178
142.368249,123,12.692213
190.314571,163,12.918462
69.711224,49,12.986055
83.802811,66,13.076807
12.513387,14,13.095905
48.193682,24,13.129462
56.893945,50,13.197785
10.814455,12,13.214344
24.062324,13,13.232544
214.029755,129,13.411522
47.854797,50,13.482018
179.681533,117,13.642078
318.832995,239,13.968393
25.775732,21,13.996958
42.747946,41,14.0561
-6.447401,9,14.068502
34.373955,37,14.119338
69.388896,73,14.218441
93.410562,74,14.885998
30.345026,19,14.912678
18.83509,33,14.957889
72.853367,47,15.02259
105.782774,60,15.105277
1272.174813,1000,16.506934
29.111738,56,16.585239
1349.703042,1000,18.554065
59.43813,54,18.628053
60.172505,29,18.668674
17.149468,24,18.703155
62.655103,29,18.743717
10.439898,11,18.758784
156.895377,98,18.896329
41.316075,69,18.991719
64.462659,61,19.077084
97.334331,87,19.197048
35.184507,23,19.229558
996.798446,1000,20.633453
57.041195,53,20.709652
90.86281,73,20.811857
-10.52971,37,20.862761
50.056019,30,20.903639
186.896457,84,21.019379
25.43105,43,21.078612
191.473151,160,21.759978
48.970984,29,21.800067
39.205021,31,21.842304
20.865045,48,21.910112
127.89659,90,22.034174
71.176098,45,22.097293
30.066406,40,22.151945
64.194805,35,22.199889
-1.191517,13,22.217396
11.670538,18,22.242655
70.053675,56,22.317981
103.104015,62,22.403087
50.546207,49,22.471461
16.902255,15,22.493959
148.172238,148,22.700035
86.756238,70,22.797135
8.034187,8,22.808151
6.81702,12,22.824415
4.105378,14,22.84383
38.730631,49,22.910967
50.439424,94,23.039613
35.376099,60,23.124509
190.370168,159,23.344036
36.866448,46,23.408438
108.314496,70,23.504097
1013.580323,1000,25.437539
48.741309,40,25.494615
18.088263,23,25.527125
17.186912,15,25.548002
59.283789,68,25.641781
137.876983,115,25.803356
31.187644,37,25.854784
326.78442,207,26.14352
48.086837,40,26.198917
57.089782,62,26.285658
46.708961,35,26.334328
87.528996,52,26.40535
79.479812,65,26.496246
93.524403,114,26.66015
82.675513,145,26.864166
49.25429,85,26.984613
73.391451,108,27.137502
25.689311,42,27.1954
13.408643,15,27.215911
41.736454,42,27.274691
13.896014,25,27.310786
162.073269,117,27.474103
159.125795,155,27.692595
81.677936,80,27.807889
157.506709,145,28.413117
10.954934,49,28.481344
109.160125,92,28.61553
115.840684,75,28.724159
91.416117,68,28.8182
18.859647,19,28.844365
1352.826419,1000,30.254044
37.09009,20,30.282084
51.708749,37,30.333548
13.674064,15,30.354429
14.884658,16,30.376652
4.626337,19,30.402734
19.53738,22,30.434211
1079.724863,1000,32.473687
40.828387,73,32.57548
235.616776,141,32.777421
1073.327603,1000,34.174769
1376.798271,1000,36.044343
29.164487,29,36.084191
366.928724,211,36.374462
28.36517,100,36.510895
63.468405,66,36.604262
122.439269,81,36.722481
1474.521452,1000,38.64411
30.548509,29,38.685309
296.631968,210,38.975042
23.028777,22,39.006332
100.266899,115,39.166803
1478.793628,1000,40.566958
15.150393,19,40.593394
78.079311,87,40.717368
27.033022,71,40.818918
12.012167,14,40.838769
18.052451,14,40.857923
37.161933,31,40.901018
49.817772,93,41.028551
161.836808,155,41.241837
174.474379,143,41.826886
138.499632,94,41.95619
18.345092,12,41.972969
5.186784,14,41.993741
160.551283,169,42.224392
26.513579,29,42.263881
17.657165,27,42.301158
141.258715,78,42.416652
1415.316196,1000,43.810991
1.935134,69,43.904824
23.271271,23,43.936493
-3.508334,15,43.957324
109.37017,69,44.052408
79.430767,60,44.133921
5.124157,11,44.148909
165.102723,125,44.319293
20.366281,21,44.348581
1450.860195,1000,46.137555
17.959444,12,46.153871
187.12007,174,46.392595
61.937004,88,46.515619
-3.490622,40,46.57062
48.360249,56,46.649483
69.544684,50,46.720821
170.946827,140,46.921103
1384.482598,1000,48.668734
21.645575,30,48.710953
9.687847,18,48.73597
308.44529,178,48.992682
72.858381,141,49.189116
55.174272,35,49.236897
47.760257,38,49.290158
1368.028348,1000,50.698303
76.888468,48,50.766555
136.300689,109,50.923558
130.011828,134,51.538469
80.303918,52,51.612039
119.960727,124,51.783446
1184.390119,1000,53.195301
34.394727,46,53.258951
62.741058,49,53.328068
73.485122,87,53.44865
133.87504,99,53.588889
82.39299,56,53.668415
67.421826,54,53.743836
111.583834,96,53.877036
50.961104,47,53.94151
271.728366,225,54.258143
46.407962,30,54.301152
80.327258,124,54.823974
15.572056,18,54.851609
43.874085,54,54.927219
16.465271,26,54.962828
83.499362,60,55.045136
282.309645,171,55.279406
148.019322,77,55.386362
140.056707,139,55.581385
21.610048,32,55.626045
187.450176,109,55.777934
113.44826,75,55.881182
121.060545,116,56.041648
115.283664,65,56.130026
107.946658,91,56.254813
121.396406,69,56.351191
44.176697,81,56.463015
11.896188,18,56.487835
225.913199,187,56.744879
135.482829,135,56.936378
66.223343,35,56.984318
182.672794,120,57.150064
36.127246,22,57.180246
954.443355,1000,59.054898
340.277214,238,59.386292
229.654323,161,59.610575
13.224695,15,59.631441
282.046255,255,59.984727
77.751528,100,60.127028
116.207723,121,60.294003
97.69208,72,60.393614
143.443716,83,60.509527
384.908596,310,61.251224
121.971805,121,61.420946
22.775269,21,61.450451
57.548036,47,61.516292
35.456502,24,61.549417
78.548377,83,61.664166
20.939304,97,61.799035
94.397066,57,61.880278
181.136274,198,62.155563
24.724434,31,62.198699
292.500083,228,62.519475
423.565442,246,62.864923
1061.843955,1000,64.603045
23.674562,29,64.643538
15.540348,16,64.666406
93.420599,63,64.75595
