#{"t_start": 1787794877.4861813, "env_id": "Ant-v5"}
r,l,t
56.390727,41,0.688214
142.419583,101,0.824493
5.460225,11,0.839523
97.495392,65,0.928376
272.135583,159,1.148691
31.171782,51,1.219751
188.148948,135,1.40502
1431.609381,1000,2.789391
4.821522,37,2.839154
175.608312,116,2.999252
70.551783,76,3.102834
48.406064,46,3.16702
5.935042,13,3.185174
92.66237,68,3.279984
50.821208,21,3.30919
35.168962,40,3.36495
6.600348,18,3.390179
79.847234,113,4.611893
36.893548,24,4.646027
5.457066,22,4.676792
1278.584247,1000,6.074888
44.097368,57,6.153914
5.913924,9,6.166277
6.050385,7,6.176086
46.721397,49,6.242998
111.359104,66,6.335423
135.356419,119,6.501955
33.633425,33,6.548184
507.806408,508,7.25168
179.888156,145,7.843399
37.589954,20,7.870988
19.223844,22,7.901537
204.741978,117,8.064909
12.797995,31,8.107708
13.025561,14,8.127014
57.560965,66,8.217749
21.451929,22,8.248429
70.378344,84,8.366596
60.856969,40,8.422734
141.139561,71,8.522929
35.218583,33,8.568045
20.556044,76,8.673568
1439.93498,1000,10.069225
-4.534879,23,10.101329
41.041533,36,10.150538
19.195362,17,10.174258
31.152953,19,10.200432
13.48831,11,10.215575
167.028869,113,10.372327
22.174054,76,10.480734
47.971984,33,10.527161
38.768501,27,10.564476
6.385832,21,10.593223
115.734366,149,11.603115
9.520116,16,11.627033
2.073265,51,11.697615
18.649929,16,11.721098
30.62444,32,11.765533
131.657625,95,11.896836
15.36602,25,11.931611
32.123376,40,11.986472
1385.165965,1000,13.380568
30.522815,20,13.409511
85.700742,80,13.521032
68.334322,39,13.574228
7.534845,13,13.591857
327.105119,238,13.917796
68.44611,64,14.00504
31.915762,48,14.073793
-17.917168,57,14.151578
171.695559,103,14.856903
75.944517,67,14.950407
85.434352,90,15.074546
15.989852,40,15.129602
38.365281,27,15.166763
106.40128,83,15.284111
27.375949,30,15.326273
25.301113,57,15.405471
179.534002,140,15.600721
49.708772,41,15.658148
50.002433,36,15.708656
30.815072,20,15.736788
1398.707249,1000,17.135163
16.775712,51,17.205101
108.668556,102,17.343776
222.620296,171,17.576986
148.39539,137,18.347642
48.926463,36,18.398306
37.098253,51,18.472271
58.387716,53,18.549387
43.028945,78,18.657167
236.765683,208,18.949145
41.793287,51,19.01855
46.200359,36,19.069371
22.614832,21,19.098817
-1.911918,11,19.114181
71.06874,48,19.180328
1419.697666,1000,20.582056
32.127811,40,20.640126
155.696458,113,20.80006
67.648173,96,20.932002
259.567606,179,21.633422
7.142497,11,21.649985
168.973652,128,21.830932
-3.37656,10,21.844509
46.101132,52,21.917898
377.372807,260,22.275924
284.869299,202,22.556565
30.049012,64,22.645394
39.35524,24,22.678713
1230.562825,1000,24.06688
42.938373,43,24.12657
20.231875,29,24.167116
421.740114,252,25.056803
94.168296,85,25.174243
67.261889,114,25.332484
39.454391,48,25.399671
11.799818,12,25.416721
19.994917,39,25.471866
194.144154,176,25.718757
1324.371169,1000,27.122694
44.429298,40,27.178348
166.028716,95,27.311545
55.234573,44,27.372996
35.858861,25,27.407274
10.293915,17,27.430733
118.822634,115,27.590168
57.610961,73,27.696482
52.264161,53,27.773072
41.538471,32,27.818791
75.629966,48,28.287565
12.408951,11,28.30381
166.379301,118,28.467907
142.136333,109,28.626655
143.456807,118,28.79412
138.786891,129,28.972266
31.430977,32,29.017172
144.252856,137,29.213094
167.340304,136,29.40425
1263.862265,1000,30.820671
1334.527685,1000,32.853091
3.889862,17,32.877147
1388.844499,1000,34.276344
1413.984568,1000,36.143058
89.106162,81,36.255568
68.599056,106,36.400578
30.190701,25,36.434767
997.112073,1000,37.838446
48.000333,47,37.904606
94.805867,76,38.531592
357.527991,250,38.880428
25.267688,16,38.902172
1084.803598,1000,40.299526
1235.9284,1000,42.080713
182.849878,177,42.320817
11.480719,15,42.350014
94.981355,65,42.43928
41.021842,28,42.478817
21.955075,13,42.496784
54.01371,74,42.601122
1045.074847,1000,43.991928
42.674687,41,44.047559
0.96148,17,44.071299
18.469277,32,44.114588
106.983533,85,44.230237
13.194074,18,44.254995
60.515729,42,44.312062
7.559698,13,44.329923
1209.074231,1000,46.119284
55.13174,31,46.1617
1273.991768,1000,47.569068
72.97208,51,47.642851
103.442851,53,47.718432
963.002442,1000,49.461947
80.4881,43,49.522497
157.038775,103,49.664367
56.735646,34,49.712181
22.211869,27,49.749368
23.799839,28,49.788077
58.238052,25,49.822743
1092.538191,1000,51.665658
26.543573,30,51.706706
142.187012,66,51.798149
52.719978,60,51.884092
103.971307,62,51.970762
55.439036,51,52.041409
135.696022,67,52.134013
6.254929,34,52.181356
-0.622103,9,52.193889
61.30411,69,52.290236
75.748629,60,52.374723
73.683371,82,52.492277
138.00548,96,52.629829
103.290647,67,52.722172
46.46551,58,52.80672
238.775203,167,53.043489
183.412504,118,53.210368
176.025712,106,53.358668
977.791473,1000,55.108065
39.849337,35,55.155667
43.903242,27,55.192798
110.045532,72,55.291308
96.921038,80,55.402726
90.287172,105,55.55003
309.287879,225,55.863219
16.473444,16,55.884977
129.682954,103,56.02721
129.326083,108,56.175297
97.041888,85,56.291731
44.254082,27,56.330241
28.455384,22,56.360272
42.247787,35,56.408024
1414.924202,1000,58.264978
1424.094545,1000,59.672304
37.891415,42,59.729995
33.540657,33,59.775581
1089.777121,1000,61.480818
47.191854,37,61.532264
50.327348,33,61.577795
1497.099094,1000,62.98317
1142.603973,1000,64.717319
28.782247,48,64.784416
63.443531,61,64.871582
21.743224,23,64.904476
45.739926,29,64.948333
86.915626,81,65.062086
1295.812044,1000,66.471222
89.31127,93,66.598457
35.130793,64,66.691598
8.27783,14,66.71118
83.278787,80,66.821998
245.87835,199,67.105367
28.318323,76,67.211682
20.274353,20,67.240298
203.898539,164,67.835211
63.426644,98,67.972328
-1.793937,33,68.018031
59.742596,59,68.102848
104.590452,97,68.236037
162.326299,140,68.434433
93.526458,78,68.542901
1479.847749,1000,69.954784
104.536852,97,70.090741
31.094052,16,70.112667
106.591023,70,70.21014
70.837696,36,70.261614
167.314963,114,70.418035
105.502825,109,70.925903
21.71893,24,70.961722
20.575762,30,71.007109
1335.83147,1000,72.424204
153.270306,107,72.572428
668.624534,438,73.190067
351.167506,239,73.521846
-0.039027,25,73.556929
158.145936,122,73.730205
1361.809917,1000,75.486162
99.022228,57,75.564945
49.070336,40,75.6217
1361.191007,1000,77.026688
20.489824,22,77.398125
29.328228,28,77.439429
120.451294,120,77.605319
115.778529,63,77.692819
0.244525,17,77.715873
1380.254292,1000,79.131182
29.993344,39,79.187411
1415.331766,1000,80.927211
724.609368,511,81.639011
31.372438,32,81.68303
196.785774,128,81.866511
70.253833,55,81.942506
47.282855,53,82.013963
23.545333,19,82.040655
311.346801,232,82.359235
102.287772,88,82.480025
59.848238,47,82.546311
52.982462,50,82.615597
149.581584,136,82.805544
34.387219,22,82.836379
1212.006912,1000,84.572953
116.963471,108,84.723199
36.784001,94,84.85357
47.713834,51,84.924405
344.797623,319,85.364676
98.064834,126,85.539042
129.925807,111,85.692267
45.796342,83,85.806653
178.111076,143,86.006446
30.412595,40,86.061711
1142.424842,1000,87.856856
47.023687,65,87.946826
61.412948,47,88.011733
9.10252,20,88.039042
83.027344,43,88.098446
74.525877,64,88.188374
945.800604,1000,89.612917
1407.106678,1000,91.361674
243.621505,140,91.557241
36.455093,27,91.594907
156.361478,132,91.786213
66.442456,53,91.860864
26.897932,32,91.907254
1431.723407,1000,93.610318
135.382352,183,93.861493
16.028391,14,93.880877
45.237613,97,94.012498
29.907603,35,94.060861
434.209099,226,94.371362
39.932202,51,94.442229
53.959408,31,94.484781
1069.962313,1000,95.885049
22.689544,18,95.909906
127.823264,81,96.023221
257.776046,278,96.748086
209.207832,114,96.910343
27.670779,27,96.949829
25.999126,25,96.984752
32.379952,22,97.015919
43.868213,31,97.060481
384.551524,271,97.446781
12.282724,11,97.461862
245.373317,208,97.756978
303.277433,189,98.022836
12.936561,21,98.051729
42.206561,29,98.092008
89.223722,52,98.165855
45.913009,41,98.222279
72.802821,58,98.303868
112.09311,80,98.415195
155.352006,116,98.575885
20.637372,23,98.607961
86.595442,49,98.675889
97.28703,68,98.771543
53.399069,51,98.841944
-5.200897,17,98.864948
186.98726,108,99.015444
171.77157,166,99.2433
76.968418,40,99.301671
22.662228,21,99.331591
106.064715,64,99.421213
76.311868,68,99.861716
288.212375,154,100.078924
994.993039,1000,101.48895
94.170327,74,101.593076
-4.005804,39,101.646819
144.535181,85,101.766382
47.467096,52,101.838987
5.317236,12,101.856122
188.440523,190,102.117248
25.352848,26,102.154311
332.965783,205,102.444187
97.651511,120,102.613875
43.05142,31,102.657502
1489.7812,1000,104.309273
121.300493,129,104.491405
1063.439224,1000,106.335801
62.369789,41,106.392708
257.749927,171,106.634231
10.886895,24,106.668751
172.133481,123,106.839778
25.855426,27,106.877948
27.041237,16,106.900406
336.627518,249,107.247933
177.238733,96,107.381934
72.129296,44,107.443556
106.260298,88,107.562481
85.05257,55,107.640105
174.724253,100,107.777568
225.615734,266,108.146681
1435.529148,1000,109.757696
21.524904,24,109.7942
32.105096,36,109.845137
32.328865,32,109.890541
138.102153,105,110.037469
35.711054,36,110.086998
122.579428,101,110.227586
37.454415,31,110.269803
27.077416,26,110.304999
170.083588,103,110.45137
469.267236,269,110.82653
48.026072,29,110.867259
971.061681,1000,112.596336
36.757882,31,112.641458
99.309084,50,112.711873
106.049688,156,112.931631
236.229246,122,113.105299
85.635356,113,113.264308
130.077343,127,113.445988
137.871212,169,113.680411
66.887878,37,113.731661
136.884353,85,113.849402
52.593246,42,113.909063
18.829071,23,113.940994
44.748147,23,113.973358
115.555111,88,114.098974
38.488873,50,114.169008
117.160622,99,114.306893
160.635714,76,114.412237
130.383196,85,114.533988
128.886913,109,114.690592
42.021785,25,114.725549
371.166294,299,115.150236
42.344969,27,115.189147
86.052108,56,115.269858
3.785862,12,115.287292
8.028974,8,115.298813
1429.551778,1000,116.923304
60.858259,51,116.995032
1402.858513,1000,118.408534
50.35417,48,118.479354
1206.227335,1000,120.102237
307.540748,280,120.493033
115.857564,111,120.654882
1406.190726,1000,122.397176
164.737335,98,122.532073
131.371553,94,122.662655
156.165024,81,122.774815
171.386894,155,122.992951
