#{"t_start": 1787827227.193461, "env_id": "Ant-v5"}
r,l,t
2795.081261,1000,2.401018
1342.770636,460,3.112176
2301.648849,1000,7.834034
2822.032825,1000,9.421854
1202.164026,433,10.14896
1661.908223,559,14.352004
2380.526797,1000,15.935702
2863.160745,1000,20.849443
485.670479,179,21.129665
2679.086545,1000,22.750383
2663.240464,1000,27.736462
2856.141665,1000,29.343463
135.556807,52,29.424283
3010.546174,1000,34.402675
269.23262,94,34.557931
1114.75839,396,35.191624
2359.058935,1000,36.814305
2221.269804,1000,41.734981
630.000912,250,42.116207
1691.159291,575,43.005138
1452.812993,516,46.986594
2633.340732,939,48.436862
2783.49404,941,53.223638
2557.343852,857,54.594563
2204.882296,736,55.759636
2928.612808,1000,60.825211
761.035844,260,61.222625
2856.421033,1000,62.698309
717.800925,243,66.163827
2486.72222,1000,67.83754
889.173273,315,68.348959
1913.393578,640,69.324597
400.816608,145,70.193998
1543.85972,534,70.986226
545.855076,192,71.281932
2237.929412,1000,72.807806
978.49266,326,74.991932
19.174268,11,75.00798
2351.944162,1000,76.526637
1908.518754,642,77.466738
2773.739643,1000,82.074214
1427.366554,479,82.769529
2875.98954,1000,87.389199
102.464657,36,87.443258
1436.220577,522,88.245148
2977.934325,1000,89.696172
300.152515,87,89.82081
2478.969702,1000,94.419239
2545.479186,1000,95.932767
2496.574616,1000,100.567842
801.603073,286,100.996736
2385.458398,1000,102.465849
1975.655188,1000,104.405997
2967.139759,1000,105.909006
1489.453461,497,110.036133
358.585594,133,110.244425
2454.037047,1000,111.781631
848.655667,345,112.298415
2791.737049,1000,116.903085
1132.894656,402,117.495184
1622.932463,561,118.430541
611.6134,204,118.760717
37.65391,20,118.793786
2967.045992,1000,122.555983
417.872736,160,122.793391
2417.89097,1000,127.900857
2726.49704,1000,129.70286
2904.224451,1000,131.556803
1687.354503,576,133.266361
2514.365367,1000,135.10271
2737.633681,1000,139.027915
2824.73937,1000,140.770211
2890.620981,975,143.449325
339.834969,122,143.656995
2246.037947,758,144.897707
1405.561628,451,145.600046
712.4073,251,146.008518
919.796509,298,148.532609
614.466221,211,148.871332
2383.870165,1000,150.466616
596.425821,208,150.792781
1391.602877,484,154.525302
2985.19593,1000,156.179557
1200.141648,383,156.781626
3044.888302,1000,161.710373
187.06126,48,161.78338
344.689967,129,161.987675
3047.894444,1000,163.591691
2891.06189,1000,168.693304
151.130678,59,168.787926
234.172121,88,168.929748
252.291439,80,169.056966
2352.396035,1000,170.682983
2388.382314,1000,175.833087
2872.632395,1000,177.546638
2187.119371,1000,180.129133
2904.727772,1000,182.318323
2635.197405,1000,190.730853
3225.207924,1000,192.970679
2737.698615,1000,200.398609
3144.568831,1000,202.127746
2957.397312,1000,207.307128
2652.104015,1000,209.076529
2953.615491,1000,212.800487
2683.024958,1000,214.606563
3050.782836,1000,216.683319
1611.118493,535,217.524925
620.809727,212,217.858195
2335.802089,1000,222.618502
2487.249783,1000,224.121611
538.254226,192,224.408327
2168.892445,1000,226.338793
564.258988,191,226.624026
3097.487729,1000,228.125017
2483.673437,1000,231.862901
467.317801,130,232.060144
259.117944,87,232.190046
2767.149298,1000,233.690581
2142.903634,681,237.878504
2713.220189,1000,239.414415
2337.500929,1000,244.317531
2318.581145,1000,245.883737
1815.891107,575,246.773109
2006.73832,784,251.406118
1410.838538,481,252.219311
2434.933491,756,253.527088
584.619936,185,253.809791
201.347975,64,257.347344
919.921352,323,257.861935
2416.624031,1000,259.444715
1807.273952,642,260.525758
2975.922861,1000,262.685652
2781.634497,1000,264.364786
1040.171254,342,268.283718
1599.948421,514,269.087583
1885.343671,618,270.06017
27.029494,11,270.077782
1674.508907,508,270.869145
1015.251886,313,272.591397
1501.02969,513,273.420259
2825.644845,1000,275.145905
1670.50863,507,276.468642
472.480841,201,276.789979
2909.837572,845,278.193929
2644.141223,1000,283.45874
2836.627081,1000,285.114999
3035.383902,1000,289.789204
2838.412322,1000,291.416083
3034.972011,1000,296.282385
3228.867062,1000,297.929221
2181.891556,1000,299.52183
3198.05914,1000,301.780017
2459.772071,1000,303.342096
3244.053715,1000,307.691327
3091.561423,1000,309.31332
2870.589898,1000,314.427427
3370.191236,1000,316.209802
1898.35984,583,321.010602
2405.237556,1000,322.848731
2691.509583,1000,325.218297
2230.018368,662,326.378456
2430.189079,1000,328.301874
2834.627543,1000,335.31658
2441.337599,1000,337.753924
2471.144176,1000,341.114468
2974.135467,969,343.769073
2375.276694,1000,348.781032
2524.545618,781,350.783735
391.422608,127,351.028347
2029.595855,615,354.767235
47.883985,19,354.801615
538.856928,161,355.074292
2030.346196,593,356.126048
2324.113452,1000,361.099648
3219.96715,1000,363.003735
784.820246,217,363.384524
3447.498399,1000,365.836773
121.891715,42,365.907214
2426.526792,1000,367.561205
2618.824249,1000,372.128031
2634.705994,1000,373.80418
2565.414388,1000,379.458375
3264.580269,1000,381.700717
2827.159532,1000,383.768769
853.785445,257,384.180665
3138.618068,1000,385.713848
2984.300022,1000,390.754474
1136.114059,369,391.408289
662.109609,203,391.762156
3379.142458,1000,393.517574
3160.625499,1000,396.169698
2641.15522,1000,398.226074
553.007107,153,398.549192
2401.901897,1000,404.199476
2299.223959,1000,405.968724
3290.143994,1000,408.224277
2638.19491,1000,409.947601
3384.211989,1000,414.410991
3024.291432,1000,416.166481
3033.398563,1000,421.176925
1730.688035,504,421.975143
3332.400846,1000,424.331205
20.261079,10,424.348739
2653.04127,1000,426.058239
1643.893551,495,426.860368
3193.191057,1000,428.960055
2609.011616,1000,430.829857
2642.172387,1000,434.05387
1751.004114,554,435.196695
667.168287,212,435.747929
2771.853141,1000,438.309994
2468.09847,779,439.908059
2875.376027,1000,445.291003
289.639808,95,445.459948
2517.103591,1000,447.367378
2961.347223,1000,449.826237
2965.368315,926,451.87015
515.501558,159,452.238449
2434.457551,743,453.831772
3305.410793,1000,456.504676
2299.567216,1000,458.850842
3076.370144,1000,461.795609
390.796057,131,462.078246
3215.833157,1000,464.309783
1496.551371,434,469.698843
2589.97207,1000,471.858394
3247.200085,1000,474.77494
2749.239198,1000,476.665176
3414.517892,1000,480.512554
3159.692091,1000,482.442142
3232.476212,992,485.176256
461.725823,140,485.43571
3250.199029,1000,487.200288
2519.145986,1000,491.661648
3265.165785,1000,493.546832
3486.559503,1000,498.589651
3281.21274,1000,500.130859
3318.115305,1000,502.510606
3462.423681,1000,504.055824
2631.367625,1000,508.635916
243.347493,69,508.737037
2525.915519,1000,510.213821
1252.969151,367,510.777272
3310.951638,1000,512.853931
2491.094837,708,513.942288
2647.049666,1000,515.989491
2724.569846,1000,517.543263
2582.160232,1000,519.466487
2483.769533,1000,521.012588
2397.629053,1000,522.857311
2641.463901,782,524.041991
1122.370101,346,524.559066
3113.320165,1000,528.79224
3248.237066,1000,530.379678
221.904827,67,530.486898
2863.165987,1000,532.607302
1972.868557,607,533.552935
820.956671,246,533.953889
3240.492042,1000,536.943426
2865.445816,830,538.276282
3330.833422,1000,540.024605
2394.903606,1000,543.78711
3551.550222,1000,545.421632
3354.960549,1000,548.582604
2956.77248,1000,550.194882
2568.633305,1000,554.408229
306.191955,88,554.555732
3114.057271,1000,556.247383
3571.284404,1000,558.293573
2840.337449,1000,560.051764
3420.488301,1000,563.665949
2610.878653,1000,565.378181
2945.728997,1000,568.467324
2688.303826,1000,570.17928
3370.726532,1000,573.390023
2098.410379,644,574.620575
2856.455215,1000,576.771254
2768.059076,1000,578.449002
3124.710093,1000,582.535215
3297.651718,953,584.103416
1283.472532,360,584.690737
3511.539141,1000,589.967685
2498.96156,1000,591.814017
2730.092171,1000,594.237312
2550.734996,1000,596.19727
2958.183525,1000,599.815992
132.425587,48,599.949617
3117.061495,1000,602.570864
2192.197767,610,603.826977
3428.668894,1000,608.322848
3674.877073,1000,610.721458
2509.602889,1000,618.923565
3032.690382,1000,621.410162
1688.133684,501,623.267688
325.907233,105,623.528466
2369.620347,636,625.140213
3573.768216,1000,628.376713
2486.335318,1000,630.943987
2488.664518,1000,634.033066
3152.254836,1000,636.337393
745.150473,264,636.897024
