#{"t_start": 1787827227.196315, "env_id": "Ant-v5"}
r,l,t
2102.6979,1000,2.398545
2182.969504,1000,3.939929
2306.258796,1000,8.699238
2101.550539,1000,10.316381
2669.35284,893,15.057816
2819.391456,1000,16.633816
2439.918624,1000,21.533421
21.248416,10,21.548847
2281.581497,1000,23.189228
2170.517311,1000,28.183797
2772.160674,1000,29.765278
2871.709748,1000,34.759509
2580.524439,1000,36.379956
2725.103552,1000,41.309966
1024.531388,350,41.853593
2205.623269,1000,43.392083
514.921226,194,46.880949
1586.780364,494,47.632125
1434.740178,547,48.487146
2017.371231,735,49.61254
2194.940405,1000,54.545103
3047.226575,1000,56.13737
937.6645,299,60.121421
2927.473092,1000,61.623648
2250.925134,1000,66.209073
1035.408609,360,66.776323
2353.724083,1000,68.462132
2366.823994,1000,70.624321
2931.107067,1000,72.156167
998.815256,354,72.687107
981.616144,317,73.157991
2219.214645,1000,76.378855
169.087791,53,76.456375
2889.795583,1000,77.915663
3081.480735,1000,82.52464
2519.468937,1000,84.04575
424.770181,127,87.324493
2896.877131,976,88.789531
2466.903896,1000,90.265662
2809.193021,1000,94.842848
2790.37689,1000,96.376153
1848.626136,633,100.450713
23.175329,11,100.46655
2237.409427,1000,101.953255
1686.420394,581,103.244567
2209.434754,1000,104.733025
2659.208649,1000,109.613518
2960.227723,1000,111.151882
1734.741976,551,112.006377
39.521618,14,112.026668
1045.855904,356,112.555354
573.219413,188,115.931103
2434.441897,1000,117.432725
2921.152082,1000,121.23167
979.572883,304,121.733965
1939.966921,566,122.621826
2860.037639,1000,124.209169
1471.054105,484,128.590128
2778.870079,1000,130.360442
936.965008,294,130.919264
2622.676892,1000,133.422007
2125.420292,1000,135.269675
2132.897174,1000,139.176614
1694.748204,585,140.220717
1975.753438,672,141.337888
1302.039442,460,143.16548
2041.061063,727,144.383508
3140.742619,1000,145.967494
3050.96462,1000,149.615058
3006.137877,1000,151.194191
2603.935775,1000,155.795569
3137.540823,1000,157.400602
2470.749112,1000,162.319226
2400.264434,1000,163.956645
2232.246802,1000,169.033931
728.584509,247,169.4291
2960.363231,1000,171.055246
2292.123608,1000,176.22841
3073.873606,1000,177.921368
2464.843342,1000,180.712721
2423.068742,1000,182.803491
2628.271485,900,191.007561
2343.87485,1000,193.266493
329.635262,116,193.531555
2997.451975,1000,200.884333
3350.93883,1000,202.473673
2398.225881,1000,207.746983
3243.975764,1000,209.500402
3318.994462,1000,213.289652
3277.680464,1000,215.016257
3223.016354,1000,217.081399
3163.561421,1000,218.668646
1164.34289,368,222.429504
2978.803024,1000,223.926998
2591.378434,1000,225.386191
2330.894887,1000,227.351526
3259.504453,1000,228.828623
822.730389,264,231.473685
2374.668134,1000,232.985496
91.507579,32,233.033484
2266.419785,1000,237.700839
251.495306,92,237.842625
77.182265,25,237.880453
