#{"t_start": 1787827227.1868749, "env_id": "Ant-v5"}
r,l,t
2480.82236,1000,224.591869
3046.179132,1000,226.527478
3050.743954,1000,228.032291
1499.587618,519,228.783253
3164.83809,1000,232.541205
2879.171218,978,234.00924
2688.923653,1000,238.689312
3124.99555,1000,240.272638
972.754035,300,244.053933
2900.582443,1000,245.630245
3018.255589,1000,250.549403
3253.031828,1000,252.210052
894.625592,281,252.678025
2405.174473,1000,257.778319
2733.796891,1000,259.355838
2265.081124,1000,261.487429
3046.615924,1000,263.18392
2372.072461,1000,268.226309
2535.091162,1000,269.797709
489.005575,174,270.069643
84.296036,31,270.119223
1332.926856,416,270.766082
2795.9829,1000,273.595781
3237.399236,1000,275.312815
2384.646286,1000,277.438982
3205.053118,1000,279.172235
563.614042,182,279.534965
2405.90973,1000,284.704759
2412.046621,1000,286.283383
3230.00951,1000,290.968619
2338.136301,1000,292.692056
3153.258291,1000,297.504123
2697.788333,1000,299.097911
1637.696112,503,300.56767
532.655769,163,300.831517
1894.013494,596,301.778038
2935.639724,1000,303.339934
2560.874311,1000,307.688655
3259.294236,1000,309.311579
2049.558341,1000,314.424351
3169.946823,1000,316.206751
3281.205215,1000,321.793265
1065.142459,339,322.401053
776.740322,247,322.851083
2469.959027,1000,325.22044
3116.069668,1000,327.004139
3073.473176,1000,333.778904
1694.060544,520,334.979156
2321.411224,1000,337.415846
3222.631806,1000,340.780254
2561.127846,1000,343.458237
2803.247659,1000,348.471982
3122.735383,1000,350.994771
3002.887832,1000,355.395559
400.446116,133,355.631508
2435.634913,1000,357.374444
2388.31559,1000,362.535665
2418.891659,1000,364.49709
3240.374416,1000,366.677994
3002.818263,1000,368.39239
3174.495101,1000,372.949073
1321.529401,364,373.541002
1278.060287,427,374.211086
3276.922017,1000,380.182128
2532.495376,1000,382.103912
3233.898977,1000,384.18495
2293.635533,1000,385.71815
3209.3972,1000,390.758562
1485.754017,473,391.596184
3380.35219,1000,393.329288
2899.329562,1000,395.972406
3440.583851,1000,398.042322
3444.146539,1000,403.71578
2654.948361,813,405.218001
3222.649671,1000,407.452176
2283.871566,1000,409.209723
3038.164592,1000,413.585035
3253.273637,1000,415.362787
1330.225858,402,416.107253
2920.905773,1000,421.120447
2389.665689,1000,422.789468
3017.417666,1000,425.141816
2506.970975,1000,426.782648
491.24403,159,427.056603
333.404427,117,427.252064
2880.122439,1000,429.40178
3030.565385,1000,431.243664
2499.458731,1000,434.550686
2454.076315,1000,436.750468
2981.924566,1000,439.288019
76.425691,25,439.335034
400.771679,124,439.578774
2398.090267,1000,441.519478
3277.761732,1000,446.795059
2685.963711,1000,448.652838
3323.950817,1000,451.455104
69.620413,20,451.500236
3035.819784,1000,453.697804
887.728234,309,454.906846
3319.917345,1000,457.162632
3096.501667,1000,460.073742
414.639698,133,460.377324
3365.311604,1000,462.636051
952.905535,297,463.297583
3188.471128,973,469.872576
1840.731065,567,471.082822
771.071751,252,471.635931
3393.461134,1000,474.579345
2878.208966,884,476.263929
2698.984777,1000,480.045556
2335.776243,1000,482.035375
1073.121256,321,482.646904
2158.258965,623,483.96189
3303.240269,1000,486.471886
2714.572791,1000,488.352828
1596.679231,499,491.849297
2786.561302,810,493.38734
2997.197701,1000,498.451593
3498.60762,1000,499.983711
3119.622171,1000,502.362273
588.666023,169,502.628125
2125.57759,728,503.758449
2574.161642,784,504.965882
1337.302796,385,508.592384
2438.811458,1000,510.064347
3456.239019,1000,512.148
182.357853,55,512.230661
521.397933,162,512.480923
908.103974,255,512.864764
2279.603393,1000,514.438087
483.38346,139,514.655855
2776.838293,1000,516.669615
438.556885,130,516.874818
1344.348548,405,517.500316
3541.225968,1000,519.418699
3037.408859,1000,520.972563
3039.558237,1000,522.816322
2472.502923,748,523.95176
1487.46774,403,524.553426
3393.19928,1000,528.785908
3122.091469,1000,530.372722
561.323373,162,530.627196
2623.265218,1000,532.749617
566.349438,182,533.036538
2373.944292,1000,534.689836
604.70232,197,535.015744
3115.089554,1000,537.945862
3404.519891,1000,539.656644
3334.167256,1000,543.417661
3554.433506,1000,545.085276
3297.700175,953,548.157531
2390.200466,1000,549.793225
3229.742556,1000,553.899633
3641.269011,1000,555.662983
2640.285678,1000,557.694102
434.212926,141,557.920558
3389.797349,1000,559.678043
365.183943,107,559.875104
2878.017232,1000,563.474139
3415.578101,1000,565.207822
3555.617277,1000,568.299072
2652.773333,1000,570.011127
2706.488371,1000,573.206169
3259.348044,1000,575.039037
3303.213274,1000,577.195662
2584.710937,686,578.354501
2665.033959,1000,582.439405
681.49807,200,582.758012
188.749672,52,582.838127
2517.198577,1000,584.499606
111.533315,33,584.554041
3460.432128,1000,589.819374
3227.813827,1000,591.639725
3320.854957,1000,594.046165
3432.719011,1000,596.018583
3109.296313,1000,599.56587
1478.474557,436,600.784196
2594.325418,1000,603.175477
446.282701,112,603.404309
1506.428676,409,606.158655
1626.74711,483,607.469505
269.570762,81,607.696419
3358.44094,1000,610.215999
3287.205685,945,618.236561
2659.248474,1000,620.722387
3346.877514,1000,623.820221
2295.844337,676,625.528737
2767.794298,1000,628.808805
3028.879834,1000,631.317828
3088.272779,1000,634.392749
3657.836427,1000,636.665908
3441.156055,1000,639.835188
2439.023166,1000,642.352107
2779.996761,1000,646.21858
3581.938347,1000,647.649065
3004.464458,1000,651.27833
3317.865007,1000,652.830991
2517.525849,1000,654.423477
2855.117203,1000,657.058403
2792.303772,1000,658.712146
3339.51569,1000,661.421848
179.167002,64,661.530675
2662.307491,1000,663.187613
1887.492933,542,664.636456
2345.213952,694,665.811618
2430.794404,1000,668.109073
2943.561703,1000,670.048603
2781.649733,1000,673.998689
2867.18567,863,675.76586
3569.756604,1000,677.771849
1230.729828,353,679.177911
783.686429,233,679.658574
480.817614,127,679.904122
654.771934,182,680.280502
2504.595087,1000,682.276318
3214.936107,1000,686.914584
2311.858756,1000,689.059576
2017.044126,628,691.625437
3614.570365,1000,693.423444
3456.799697,1000,696.792714
1559.291992,450,697.817665
3090.586074,1000,700.052538
2573.804043,1000,706.469175
3452.425358,1000,709.311408
