#{"t_start": 1787789189.3213632, "env_id": "Ant-v5"}
r,l,t
26.980863,66,163.240414
236.832561,223,163.547348
1162.239892,1000,165.14594
107.082894,72,165.244723
39.443128,29,165.284544
45.812591,51,165.355479
73.107665,78,165.462084
78.146727,87,165.582074
1154.635665,1000,166.957386
108.022716,79,167.067181
30.30681,34,167.113704
48.12651,68,167.207678
93.167823,56,167.284476
170.908443,118,167.449849
149.040907,112,167.773932
91.151655,78,167.879102
49.313199,64,167.964709
131.166821,99,168.098381
238.90636,196,168.363045
24.462224,31,168.404584
41.995538,40,168.458503
47.981581,33,168.503175
73.9389,60,168.583698
-10.316184,36,168.633253
1107.376051,1000,170.016655
32.35803,49,170.083013
219.532094,182,170.32769
193.356572,169,170.802989
285.988914,266,171.17065
1219.096422,1000,172.557263
44.522961,29,172.597281
63.641522,74,172.698832
72.151919,55,172.773756
161.597626,100,172.911468
1070.13834,1000,174.463156
130.923312,106,174.606998
103.31301,98,174.741451
107.220028,107,174.887448
83.937229,73,174.986507
26.02856,17,175.009969
39.525314,51,175.079904
112.477046,73,175.178843
150.058739,114,175.339349
1275.106071,1000,176.875607
75.148014,46,176.93877
33.799814,26,176.973814
123.944047,83,177.086751
63.542094,52,177.159773
1180.7772,1000,178.547029
35.486529,28,178.585741
47.763682,36,178.634568
26.860874,26,178.669968
1219.992844,1000,180.302055
28.207054,22,180.332175
237.580698,147,180.534524
48.609917,56,180.610761
41.824,38,180.662699
117.754595,97,180.795964
24.798761,32,180.839822
271.675583,243,181.171072
65.057538,74,181.272123
1165.296634,1000,182.807158
10.53569,9,182.819621
9.939221,75,182.923134
57.70004,47,182.986923
335.794844,225,183.295153
145.676949,96,183.425515
37.650046,20,183.453311
68.810415,79,183.56506
24.539495,25,183.599826
192.068612,128,183.775547
113.745361,63,183.862422
127.793975,84,183.978104
80.151149,60,184.060148
135.501288,107,184.205772
20.426163,13,184.223344
41.434378,47,184.288098
122.782582,86,184.407805
1052.126186,1000,186.004374
1242.99271,1000,187.375675
1161.738703,1000,189.072837
51.994496,35,189.119908
381.798931,266,189.47691
269.417479,219,189.779625
1234.053827,1000,191.161092
1278.172468,1000,192.766749
1213.612639,1000,194.135772
179.260561,116,194.293677
1251.539022,1000,195.890541
-9.096608,16,195.912323
1230.164923,1000,197.282069
206.934166,118,197.441846
41.94187,28,197.479612
1227.096368,1000,198.987316
1237.497695,1000,200.366616
86.77621,75,200.469411
97.771957,58,200.548843
120.79239,84,200.663734
47.042555,73,200.93279
10.644692,16,200.956145
42.819466,52,201.028992
1273.174789,1000,202.40868
1249.310923,1000,204.005119
1337.413711,1000,205.382664
63.926353,58,205.461469
52.969635,51,205.531342
205.29737,124,205.70242
9.172494,11,205.717566
19.623225,13,205.735454
1237.096166,1000,207.273487
99.711082,65,207.364677
1207.248823,1000,208.747411
22.839361,31,208.790259
17.301168,28,208.828709
1282.19676,1000,210.466615
144.70933,106,210.611038
265.212508,219,210.91295
122.953988,87,211.032868
73.574649,43,211.091761
1227.313978,1000,212.466792
1267.136701,1000,214.075434
1275.559533,1000,215.441226
129.581954,108,215.58822
68.250725,45,215.650177
65.068257,43,215.710117
16.803028,25,215.743765
114.858053,104,215.886002
1338.978156,1000,217.451097
7.646623,12,217.4677
1285.057487,1000,218.842097
1184.655715,1000,220.329964
17.060758,15,220.350712
1229.857242,1000,221.7267
167.050556,98,222.088028
403.708179,312,222.513988
43.462682,45,222.576815
105.525573,80,222.685562
325.167813,203,222.960116
1231.667402,1000,224.341063
132.927749,70,224.437879
58.567785,21,224.466197
34.981458,45,224.527047
38.627141,20,224.554478
262.184146,204,224.833668
1280.773418,1000,226.397638
101.086074,101,226.537305
32.299181,48,226.60446
130.959924,93,226.730786
12.60662,15,226.751953
167.413714,113,226.906246
228.526429,214,227.197324
64.810702,54,227.270051
42.407829,23,227.301852
40.081154,43,227.359568
102.508348,73,227.45836
54.829474,36,227.507071
1094.444534,1000,229.085979
38.514157,20,229.11377
1289.854606,1000,230.49093
1275.450121,1000,232.043149
1241.68034,1000,233.415031
1193.829588,1000,235.019638
1317.219229,1000,236.402632
70.573132,60,236.484017
60.145129,50,236.553002
37.137182,30,236.593643
77.385713,76,236.696832
1285.533318,1000,238.262868
248.00046,218,238.560548
1235.703635,1000,240.205697
68.588981,37,240.25973
174.970827,95,240.392218
89.32364,82,240.504464
1262.815447,1000,241.877506
1261.752834,1000,243.472159
1271.654168,1000,244.857403
26.484288,51,244.928226
364.175602,246,245.26379
86.351471,82,245.375877
31.068185,22,245.406362
159.260695,121,245.570169
197.399674,197,245.839597
284.811028,244,246.325921
1267.311753,1000,247.697994
288.873196,242,248.032384
40.101868,24,248.065293
90.284482,57,248.142238
44.263124,45,248.205287
1256.250886,1000,249.834931
1304.020812,1000,251.222424
167.754035,161,251.444497
1258.190704,1000,253.068355
245.129443,204,253.350596
1314.233333,1000,254.736785
68.519734,70,254.833428
19.352741,28,254.871714
1261.790694,1000,256.516336
63.835209,72,256.614913
298.347281,174,256.848892
67.784357,38,256.900141
127.316414,99,257.036441
1340.649063,1000,258.612414
10.839364,25,258.64727
77.133795,85,258.765428
38.318945,62,258.851853
108.169799,92,258.977953
1227.457987,1000,260.397549
1217.689397,1000,262.013894
119.389041,110,262.164783
338.420458,204,262.452395
1304.455543,1000,263.825955
54.612314,39,263.878978
105.08241,86,263.997491
460.19921,345,264.60372
362.341954,329,265.05403
1284.462181,1000,266.447794
1286.419971,1000,267.985435
146.672843,126,268.161202
119.088229,91,268.286034
222.845735,157,268.505394
1328.346362,1000,269.874903
190.712609,144,270.0713
24.092947,34,270.118096
321.397151,274,270.699099
83.534357,55,270.776575
1295.060567,1000,272.14246
1301.872092,1000,273.742892
105.415107,105,273.885964
101.39811,81,273.995605
230.646794,207,274.27982
163.046706,124,274.451445
175.76153,126,274.630251
64.520003,53,274.704729
1317.110387,1000,276.083177
75.974949,92,276.207629
31.094548,22,276.23756
74.70272,55,276.311256
273.184722,188,276.757963
75.536869,75,276.861216
175.903002,100,276.997554
31.21127,33,277.044639
102.558893,73,277.145814
220.06258,189,277.405216
163.360137,120,277.572733
1303.985665,1000,278.955783
1307.426368,1000,280.615222
14.206752,15,280.636081
166.29616,131,280.814305
1285.526132,1000,282.188414
1295.513959,1000,283.681492
64.569013,56,283.758716
1257.175846,1000,285.142182
264.125338,276,285.737156
295.009111,221,286.033211
1322.293078,1000,287.416794
1327.558013,1000,288.990841
175.268418,158,289.208732
310.840883,310,289.631715
108.659057,85,289.750275
151.673701,84,289.863682
338.361382,319,290.299495
79.020471,36,290.35079
1314.530021,1000,291.878762
1348.850131,1000,293.258536
105.045963,74,293.362011
71.318571,51,293.431561
1328.900326,1000,294.942139
40.980582,39,294.995501
1372.430082,1000,296.376243
1213.018034,1000,297.927392
93.289527,108,298.074358
6.304944,9,298.086351
61.418643,44,298.149094
101.124003,84,298.262703
1348.198214,1000,299.6527
84.458768,73,299.752263
237.442517,159,299.970358
1329.027475,1000,301.635587
1317.163102,1000,303.023773
163.697659,128,303.197295
169.892553,140,303.387646
106.018156,88,303.509847
78.439035,66,303.714513
44.710567,72,303.813393
38.886406,38,303.865722
1351.047521,1000,305.245808
1348.665803,1000,306.769773
122.400706,74,306.875769
23.548399,24,306.909459
167.193824,136,307.097861
1373.594873,1000,308.483196
4.233796,17,308.506667
67.065621,73,308.606126
1396.303002,1000,310.140278
105.89624,72,310.237991
294.313204,211,310.525171
23.641743,22,310.554342
1358.855333,1000,311.92916
511.944182,418,312.616154
1272.455872,1000,313.997254
1365.674006,1000,315.607702
76.592039,54,315.683815
68.845242,63,315.770802
1327.683373,1000,317.156303
10.001012,10,317.170451
88.102971,83,317.286744
1386.206325,1000,318.783912
286.366398,301,319.200325
146.42972,123,319.368695
62.844404,67,319.46113
264.233218,195,319.731829
66.56089,39,319.784615
225.746436,148,319.984692
76.989116,42,320.042024
178.173349,128,320.214168
1331.548196,1000,321.681099
133.552759,96,321.813152
148.101518,93,321.940962
1367.530746,1000,323.330073
1370.445422,1000,324.880726
207.96849,161,325.106704
112.405634,87,325.224788
131.746453,96,325.354925
741.864528,532,326.075975
28.371796,21,326.105479
224.4406,166,326.33022
75.320531,72,326.427365
165.330056,139,326.614001
1357.484879,1000,328.175619
167.782471,117,328.335425
245.053978,188,328.594002
589.919221,429,329.178326
36.325948,47,329.241526
44.423343,37,329.291173
98.863957,87,329.40795
46.749882,42,329.46457
157.132908,117,329.622285
81.422466,48,329.686961
198.796072,160,329.903908
300.306029,227,330.21287
344.795949,277,330.798378
41.254378,33,330.844131
1330.013519,1000,332.22475
120.555561,75,332.328192
55.527344,50,332.396064
1427.440815,1000,333.94506
47.388805,63,334.030693
1348.74963,1000,335.404507
111.469465,71,335.502175
61.192456,42,335.559271
198.475702,132,335.740289
184.661488,134,335.924118
1395.571879,1000,337.447794
228.420403,172,337.685474
110.249776,85,337.801307
44.579212,39,337.855422
1413.154461,1000,339.382562
228.799625,156,339.598119
105.15316,77,339.704662
160.430014,81,339.815317
1438.627465,1000,341.194891
1400.079766,1000,342.674732
1407.62741,1000,344.043079
48.584899,47,344.107796
93.095529,69,344.201547
1416.301215,1000,345.75758
92.042342,76,345.862206
240.742675,192,346.121356
116.491344,101,346.258892
170.628127,124,346.427374
12.786617,15,346.447784
1365.364843,1000,347.831047
129.087331,94,347.959782
71.897103,74,348.061819
21.833246,17,348.084587
1376.938719,1000,349.668472
16.863034,15,349.689007
19.252679,18,349.713731
120.730741,77,349.81769
250.191866,195,350.083827
1420.229428,1000,351.65936
1356.697957,1000,353.034559
75.099296,109,353.181893
296.107134,229,353.500455
1422.384826,1000,355.155482
67.46476,46,355.217669
60.083534,44,355.277972
124.184342,101,355.418945
231.634364,218,355.719889
156.982126,119,355.881931
1448.835075,1000,357.497754
48.724245,40,357.55296
81.131036,79,357.660635
1340.084807,1000,359.051165
1400.924644,1000,360.552579
1423.459593,1000,361.939717
49.591298,37,361.992046
456.442815,301,362.403979
24.874885,21,362.432809
161.538413,132,362.612974
236.755543,160,362.83118
1399.97482,1000,364.352851
1412.676728,1000,365.735155
1430.245181,1000,367.327027
80.797733,62,367.411815
1343.702812,1000,368.825587
1416.255933,1000,370.395795
1375.338691,1000,371.780106
1464.546638,1000,373.33402
1398.260556,1000,374.712771
1445.435574,1000,376.217032
1412.239416,1000,377.587214
162.507063,114,377.746415
1374.652965,1000,379.430402
24.666617,21,379.459011
96.80154,58,379.537743
1503.198833,1000,380.925057
1380.139196,1000,382.482693
1427.985262,1000,383.865209
206.313057,153,384.072024
161.154589,162,384.292969
1420.241152,1000,385.888597
1386.395106,1000,387.269074
1490.877418,1000,388.876124
1398.827424,1000,390.257634
1465.899289,1000,391.775484
173.985769,123,391.945059
95.373463,66,392.035702
1455.210888,1000,393.410604
1471.640671,1000,394.970163
1456.356725,1000,396.342171
1470.625667,1000,397.88747
1529.338187,1000,399.265038
90.907637,96,399.395659
34.577492,37,399.564244
143.363873,173,399.799299
1454.188426,1000,401.181751
239.358818,165,401.410724
1448.453475,1000,402.997523
1447.371838,1000,404.369387
1398.876803,1000,405.876002
1336.674154,1000,407.256401
1406.468135,1000,408.766888
659.91495,462,409.3949
1418.436488,1000,410.76348
218.352922,122,410.932643
1452.774752,1000,412.526559
437.935639,326,412.969996
95.691592,85,413.084685
58.537869,58,413.163532
1430.453167,1000,414.733527
1489.483219,1000,416.130826
37.197873,28,416.170233
1459.130259,1000,417.72071
102.40759,61,417.803868
1481.509453,1000,419.236915
1400.693774,1000,420.983521
108.763483,80,421.093896
1513.357719,1000,422.477207
1470.274075,1000,424.038974
1492.444762,1000,425.430477
1425.868561,1000,426.944817
96.83021,57,427.022437
1415.211223,1000,428.468399
71.755653,58,428.547977
1455.882359,1000,430.225106
93.319722,59,430.305891
66.688025,75,430.408449
11.680451,15,430.42902
1496.401046,1000,431.81468
20.466363,25,431.848742
288.912888,203,432.127203
1451.398315,1000,433.680604
466.773117,341,434.15514
1359.222676,1000,435.539153
12.508405,14,435.558348
1499.095943,1000,437.176022
29.222797,29,437.215739
228.978992,177,437.455858
1513.099638,1000,438.846779
364.083501,323,439.541059
1468.188543,1000,440.922947
1534.354237,1000,442.425408
110.220296,79,442.536496
123.651404,97,442.669091
1537.023088,1000,444.051165
342.886844,275,444.433541
1429.313508,1000,445.982656
1473.847272,1000,447.37405
148.068185,123,447.542626
1451.999177,1000,449.077138
1434.797528,1000,450.466019
1440.25007,1000,452.049558
48.104163,42,452.106862
60.685928,68,452.202161
222.606638,164,452.427412
1477.047417,1000,453.797253
90.54163,84,454.052139
1535.615526,1000,455.443486
1495.483334,1000,456.832016
18.784818,16,456.854034
19.813287,14,456.873097
131.345651,90,457.243834
1556.847247,1000,458.620249
1554.157654,1000,460.224584
103.658403,80,460.334721
24.551723,20,460.36159
366.126009,265,460.730121
1493.414755,1000,462.109268
1542.149911,1000,463.688734
1592.610168,1000,465.06213
1530.83504,1000,466.562469
36.797258,30,466.604873
1528.814176,1000,467.974263
1553.432984,1000,469.521273
1496.422125,1000,470.912174
1606.555115,1000,472.454605
153.814204,99,472.590882
1522.878323,1000,473.972141
49.426867,33,474.017017
122.124724,99,474.151667
1566.828929,1000,475.704953
59.041361,47,475.771388
1599.493397,1000,477.155036
1549.712527,1000,478.732834
1474.65363,1000,480.138507
1514.465787,1000,481.693561
1567.74888,1000,483.088998
1534.302124,1000,484.65173
1521.950043,1000,486.041396
50.042633,48,486.107301
80.012655,49,486.179765
114.257807,90,486.30268
77.921288,61,486.38551
19.348925,25,486.419595
1517.762481,1000,487.98284
73.828011,48,488.050039
1595.07076,1000,489.428703
1557.261216,1000,491.036998
1533.875045,1000,492.424056
1552.833185,1000,494.053508
35.42208,32,494.097571
1507.192694,1000,495.485246
1578.039984,1000,497.066869
95.589985,57,497.145871
1577.383353,1000,498.515126
1586.320076,1000,500.03581
57.189892,30,500.076935
123.324866,86,500.192795
1587.167072,1000,501.579021
1507.045948,1000,503.152385
72.967793,39,503.207021
1518.732702,1000,504.597806
1610.287541,1000,506.127782
1603.527265,1000,507.513216
1577.926907,1000,509.090015
1552.047113,1000,510.460364
1519.982051,1000,511.94681
1569.711094,1000,513.324068
589.912966,419,513.900381
1544.438986,1000,515.488002
399.169608,234,515.806968
1539.051956,1000,517.331196
1534.190579,1000,518.717705
1563.831463,1000,520.102128
192.249285,131,520.450104
90.260606,68,520.54399
1588.994863,1000,521.924944
81.00888,51,521.995527
1630.725706,1000,523.578914
1623.540666,1000,524.952361
36.348718,26,524.988253
359.161059,210,525.286277
47.809004,50,525.355556
1604.798905,1000,526.903858
1575.003984,1000,528.293189
1643.829845,1000,529.790865
1460.942605,1000,531.167339
1596.732356,1000,532.680101
340.258615,217,532.979103
1573.413225,1000,534.3566
149.173484,116,534.514072
189.980203,144,534.712005
1647.933468,1000,536.274167
71.927916,45,536.336047
1528.968746,1000,537.720553
1571.287665,1000,539.240595
1636.597722,1000,540.627412
1564.861419,1000,542.170051
57.67886,41,542.225146
1559.402221,1000,543.609233
