#{"t_start": 1787789189.3289266, "env_id": "Ant-v5"}
r,l,t
10.487726,12,0.631124
-5.988449,17,0.654765
39.600897,25,0.688653
34.649858,41,0.743616
992.265951,1000,2.109508
35.172173,31,2.152959
28.17184,23,2.184063
100.090377,76,2.287024
5.984185,31,2.328835
19.995211,14,2.348
28.088219,22,2.377704
6.532863,61,2.460037
69.998438,93,2.586354
77.875497,65,2.673528
82.873451,73,2.773921
20.970003,47,2.8371
55.613425,44,2.895373
64.210171,45,2.955017
221.589995,169,3.179864
46.219973,42,3.235394
52.101797,82,3.34386
6.125719,19,3.369126
896.491375,1000,5.264566
45.304254,57,5.340965
-1.284918,16,5.362148
79.825526,83,5.473315
47.322465,84,5.586004
4.041599,26,5.621417
59.530048,44,5.683577
12.846825,16,5.705434
85.073055,106,5.850129
-3.613909,51,5.919485
88.549985,117,6.077147
46.560384,56,6.152579
8.078265,11,6.167513
55.633028,41,6.222311
46.188193,35,6.269054
40.510079,33,6.313197
36.873193,36,6.361302
17.007133,22,6.391057
144.854482,112,6.542843
52.005543,55,6.616942
9.278885,25,6.650344
51.556566,37,6.700505
65.937261,52,7.768344
49.207613,44,7.828712
20.552924,31,7.870133
78.643635,121,8.035026
129.907445,195,8.301042
129.017189,132,8.480091
24.147505,48,8.547265
43.866388,32,8.591171
39.103263,88,8.710452
902.091304,1000,10.055061
58.481331,83,10.165662
52.840502,49,10.231406
38.762984,86,10.347999
120.625713,160,11.022788
21.692935,17,11.045634
963.923094,1000,12.411543
22.221736,21,12.439955
20.757045,19,12.465791
53.407857,67,12.556299
23.661412,28,12.594035
15.372159,31,12.636133
123.58923,94,12.764344
54.262619,49,12.831124
122.450679,194,13.090621
67.559233,57,13.166242
41.806149,26,13.200975
68.817552,72,13.296273
118.852098,89,13.416801
76.380622,73,13.514325
12.781831,23,13.544655
21.107279,16,13.566008
50.761001,43,13.623342
12.637133,15,13.643304
956.327735,1000,15.671461
49.785877,37,15.721884
48.90018,32,15.767128
37.493913,26,15.803884
68.110191,112,15.957048
44.940503,37,16.007053
120.039005,117,16.165954
-28.517129,68,16.259065
48.828214,52,16.330074
95.413612,57,16.409374
94.896798,68,16.500804
10.829035,17,16.523961
47.002902,64,16.610761
18.348379,32,16.654463
15.52889,46,16.716793
164.899913,131,16.891976
29.680691,54,16.966287
2.841141,14,16.985852
27.539131,52,17.055913
21.590992,37,17.105333
3.839187,12,17.121558
76.270492,113,17.818798
85.622877,79,17.926259
0.512607,41,17.981806
28.725669,48,18.046957
10.723528,18,18.071173
126.303782,84,18.183596
211.64946,263,18.539748
16.865255,37,18.589608
1.947366,38,18.640626
80.384284,58,18.717541
264.503389,185,18.967012
95.887024,57,19.043927
2.853442,19,19.069454
27.316361,14,19.088378
26.50961,25,19.121935
33.089966,28,19.159632
45.313706,39,19.213333
22.392134,30,19.254169
6.338532,12,19.270701
1.582417,24,19.30325
97.675832,105,19.447785
115.211709,107,19.594622
222.296889,204,19.873658
94.764358,75,19.975029
58.470754,71,20.070407
87.503888,62,20.155121
54.391776,51,20.22324
18.485181,18,20.247587
1.833836,58,20.325358
11.263417,16,20.346631
64.696908,55,20.420659
97.813711,66,20.939074
10.52146,31,20.981609
6.205027,58,21.060306
74.064176,59,21.138615
32.785634,19,21.163759
42.969377,51,21.231691
10.931881,17,21.254261
8.735329,12,21.27037
159.567497,92,21.395612
108.961221,60,21.478103
23.443994,18,21.502238
48.59486,65,21.58921
7.936473,35,21.635303
146.203822,138,21.822826
39.056274,36,21.871559
22.704871,26,21.907036
18.322059,53,21.980439
106.202002,68,22.07129
74.217566,52,22.141094
66.937369,57,22.216585
184.594821,149,22.413372
79.777361,84,22.525479
114.631674,158,22.737082
65.058459,62,22.821041
78.765393,64,22.907845
60.648761,94,23.036046
17.89538,17,23.059158
19.142505,19,23.085035
58.293323,40,23.140916
