#{"t_start": 1787789189.324155, "env_id": "Ant-v5"}
r,l,t
6.503721,11,36.290119
103.894771,115,36.445228
28.113646,25,36.854198
261.349033,280,37.237531
39.866628,58,37.316952
15.852249,20,37.344849
15.805358,37,37.394403
92.365408,97,37.524748
26.672677,20,37.551629
47.107133,35,37.598647
96.458619,89,37.718687
77.71581,58,37.796573
21.36984,45,37.861885
21.688158,16,37.883986
1017.433221,1000,39.252006
9.406041,14,39.271089
61.190491,71,39.36672
75.501165,95,39.495139
114.955097,75,39.595855
24.41783,28,39.635058
142.235453,150,40.170509
37.032232,82,40.282354
-23.151701,30,40.32247
75.436495,72,40.418595
60.082502,33,40.462604
35.0288,43,40.520191
46.052316,30,40.569807
50.553904,36,40.617653
50.20642,45,40.676852
7.970387,21,40.70494
1102.191305,1000,42.077612
99.406589,80,42.186685
17.800122,33,42.231356
130.209929,143,42.425287
39.348126,33,42.475796
10.753442,39,42.528274
80.542308,77,42.632699
43.945857,41,42.687953
115.874158,100,43.144134
124.757965,95,43.27546
106.938621,118,43.438842
20.27361,22,43.46929
135.913065,164,43.69714
21.542654,27,43.734706
48.818731,39,43.788554
52.177197,37,43.836833
131.188618,76,43.937817
10.8211,15,43.958241
86.716354,116,44.119111
58.357811,56,44.194534
20.623527,22,44.224062
53.69404,38,44.276277
22.98353,39,44.328578
68.322392,120,44.491285
15.189539,26,44.526678
11.441873,16,44.548363
40.381217,26,44.583653
28.183005,49,44.650829
1073.350331,1000,46.342983
994.707807,1000,47.712306
47.084363,26,47.747291
75.115097,50,47.816116
109.88708,95,47.945193
102.942843,161,48.170015
7.124238,104,48.313865
6.964777,13,48.331654
13.005938,20,48.35865
49.003719,34,48.405396
40.325703,54,48.479197
114.809108,66,48.568919
235.635757,179,48.813247
954.73814,1000,50.526485
923.356418,943,51.833004
62.871098,41,51.888142
107.150705,87,52.00615
25.293411,22,52.036181
31.623215,34,52.082488
12.936338,32,52.129245
36.218937,24,52.163499
54.538842,87,52.702416
59.74631,49,52.769525
1036.842363,1000,54.164053
0.180462,13,54.18293
34.190453,32,54.2283
29.774307,23,54.260143
136.952659,121,54.422171
78.067278,97,54.552914
109.843405,106,54.696008
41.869928,63,54.780881
27.010958,31,54.822713
1089.535982,1000,56.603479
1013.190945,1000,57.967673
63.650371,62,58.052812
135.989359,111,58.209106
21.504022,20,58.237137
54.254838,54,58.31161
12.143044,13,58.329629
20.530938,72,58.428615
54.179049,38,58.481823
18.692774,25,58.516072
1069.554315,1000,60.202765
72.446366,70,60.300394
52.361582,127,60.473938
74.88351,48,60.53817
12.586007,55,60.612347
2.648235,10,60.625861
35.404142,61,60.708724
118.035725,87,60.827101
100.381351,89,60.948375
72.607922,59,61.027082
184.387431,151,61.231105
14.576833,13,61.248741
22.920052,27,61.285485
24.974207,19,61.310969
51.671317,41,61.366379
20.698105,29,61.406001
110.80266,72,61.504687
14.062364,17,61.527872
16.756349,14,61.546833
40.837405,66,61.636218
1089.663612,1000,63.24991
124.623835,93,63.378619
15.701773,25,63.412585
1087.656903,1000,64.786967
1031.999577,1000,66.513282
123.660656,72,66.610934
-2.799536,14,66.62973
1061.415639,1000,68.507304
72.513956,99,68.644639
27.789517,33,68.689364
28.74984,19,68.715462
7.479592,57,68.792284
14.965125,16,68.814225
172.901882,118,68.975734
988.120263,1000,70.348224
50.125543,54,70.422904
42.730814,43,70.48093
72.12029,58,70.559486
1117.808736,1000,72.354032
147.371075,166,72.578711
1072.851701,1000,73.953383
54.374989,60,74.036159
1085.502955,1000,75.694295
36.466999,59,75.773503
40.187711,28,75.812493
80.038751,50,75.881186
146.516651,121,76.044857
29.669697,31,76.087207
21.713111,25,76.121638
1088.153906,1000,77.492741
19.490734,23,77.524369
19.641256,43,77.583061
95.871824,80,78.014562
1073.533804,1000,79.402722
129.968461,154,79.610045
26.543842,39,79.662041
12.530345,19,79.687588
121.19448,97,79.818548
165.099695,108,79.964057
997.366739,1000,81.666546
50.113503,45,81.72824
464.436848,462,82.36065
91.159371,55,82.437413
229.563267,266,82.824924
78.32195,87,82.942461
19.761141,25,82.976139
1075.888142,1000,84.84566
147.62767,117,85.006723
80.767848,66,85.097575
80.379715,59,85.178221
109.992913,115,85.333826
19.80494,28,85.372254
14.924489,15,85.392531
1063.675845,1000,86.756412
172.128745,127,86.929159
127.38293,85,87.043821
131.913509,87,87.161074
42.330226,49,87.568102
148.924056,153,87.774348
24.54497,36,87.822334
20.411317,44,87.880833
1044.108971,1000,89.251499
36.298616,38,89.302587
120.760266,151,89.505027
56.7484,55,89.582486
56.348657,59,89.66257
31.495403,42,89.71999
171.06213,126,89.892497
1064.659354,1000,91.51068
110.335151,72,91.610361
119.88745,157,91.826638
1067.717246,1000,93.195276
71.17326,36,93.244139
1073.868175,1000,94.81898
1069.532014,1000,96.198223
16.281864,36,96.246909
29.020638,32,96.290586
150.983925,94,96.737833
69.619597,45,96.801748
38.598292,55,96.877258
1073.166598,1000,98.24966
85.065264,48,98.313773
308.422812,289,98.704947
82.134187,78,98.811558
10.52725,15,98.832414
131.267687,74,98.935213
8.463485,26,98.971112
58.790541,65,99.060208
-0.203594,19,99.086556
70.345446,57,99.164705
18.109002,14,99.184002
110.000282,125,99.356229
1053.047533,1000,101.091338
11.322887,13,101.109296
1042.032939,1000,102.482562
19.32992,20,102.509417
4.319703,9,102.521334
4.711403,10,102.534508
16.628367,24,102.566511
52.112429,41,102.621592
34.054752,18,102.647039
70.709407,38,102.699663
1089.330858,1000,104.435385
3.063537,10,104.448698
24.44919,35,104.495323
27.066074,14,104.514153
41.133862,26,104.548708
20.199625,18,104.572556
56.184979,59,104.651973
15.743372,40,104.708301
14.903798,13,104.726943
54.392532,108,104.8749
29.100626,25,104.908917
89.681511,61,104.991429
58.55317,30,105.032185
37.317168,48,105.096793
70.584181,37,105.14747
78.779044,61,105.229919
30.262006,29,105.269559
35.605881,49,105.335933
32.568339,37,105.386188
54.923501,33,105.431221
1079.989601,1000,107.053969
197.822003,191,107.318523
1152.797599,1000,108.679262
120.55021,78,108.787649
103.096735,93,108.916463
136.330974,117,109.473507
1134.345292,1000,110.853499
61.371687,81,110.963808
71.46035,92,111.089111
88.772249,74,111.189244
98.897673,104,111.330495
1192.924466,1000,112.929902
116.848399,81,113.039811
9.56007,15,113.060358
52.609741,84,113.17756
130.407394,157,113.391106
1071.199322,1000,114.758868
29.391577,30,114.80122
12.141645,12,114.817918
1079.775305,1000,116.420372
1140.029802,1000,117.80995
313.012927,227,118.122193
71.726716,50,118.194155
180.415461,130,118.643598
108.922301,111,118.792973
1140.302012,1000,120.188302
122.72832,146,120.39803
153.405463,207,120.681263
32.86127,45,120.742307
8.273287,12,120.758274
18.666398,14,120.77723
45.456835,41,120.833751
1163.910918,1000,122.535591
16.614896,25,122.570282
81.366979,69,122.663188
6.945373,23,122.694614
45.677884,32,122.73764
159.58294,129,122.916281
44.941673,20,122.944157
76.289518,52,123.014717
61.534347,63,123.10381
1094.566216,1000,124.47539
182.085169,166,124.957156
198.8086,168,125.188513
149.783772,180,125.442472
149.04872,132,125.624657
45.654279,44,125.684121
119.203871,166,125.912971
185.74024,241,126.244043
12.04725,14,126.263557
45.195287,62,126.348104
57.021823,50,126.417287
177.84111,181,126.665796
1081.804909,1000,128.373844
41.485893,28,128.411897
94.229435,89,128.534617
1142.005799,1000,129.907369
371.215615,225,130.217024
49.767265,50,130.28538
1096.502413,1000,131.960173
76.753494,59,132.040375
9.893056,27,132.077179
132.109361,115,132.232184
-1.538832,17,132.255488
107.567958,171,132.488143
64.561962,141,132.683856
108.15313,122,132.850209
203.306981,213,133.143829
18.063038,21,133.173615
160.660642,166,133.399551
18.86651,21,133.428051
34.309706,88,133.547721
155.413388,171,133.780182
103.235407,81,134.129559
72.740376,99,134.264815
76.752617,61,134.349198
27.256658,70,134.446186
32.089873,15,134.46646
1158.795217,1000,135.839318
21.152414,30,135.879939
92.980351,56,135.955593
1144.198876,1000,137.623029
74.333053,52,137.693847
44.069904,38,137.74596
80.861621,114,137.900146
108.798072,113,138.055791
95.60878,69,138.150455
116.012107,83,138.262401
18.449772,38,138.313054
72.781077,52,138.382327
95.398525,78,138.487395
111.880566,138,138.675887
17.020024,20,138.70332
56.40924,68,138.796351
125.242998,96,138.928894
147.543733,104,139.072797
164.491893,112,139.230019
17.726042,15,139.250374
141.37971,130,139.428655
7.486956,17,139.451726
35.180055,59,139.531816
68.112798,68,139.624045
155.101193,92,139.748513
81.838884,50,139.81774
170.003782,144,140.272676
1151.744334,1000,141.646562
192.506807,134,141.832949
136.734544,79,141.941532
1119.051058,1000,143.541564
51.429063,29,143.581013
40.486683,61,143.665393
6.020779,19,143.692038
52.226383,21,143.720845
169.763747,155,143.935487
47.592531,58,144.013474
21.487873,36,144.061843
60.448031,43,144.12065
237.580205,212,144.406094
64.735212,39,144.458545
1174.644062,1000,145.842479
193.461686,169,146.299441
197.056865,135,146.481392
70.366402,88,146.598536
95.285259,116,146.752843
76.568769,57,146.830935
23.899184,51,146.899968
37.95773,67,146.991629
1104.67285,1000,148.365823
71.141702,74,148.467605
24.028149,19,148.494225
1115.578741,1000,150.151386
69.102067,48,150.214224
1.379354,14,150.232737
57.496516,55,150.309552
139.902791,108,150.457464
75.180401,81,150.568263
55.777503,68,150.659408
1170.671143,1000,152.036013
1164.510562,1000,153.630425
194.474653,167,153.856702
56.707149,102,153.99735
209.524952,186,154.251803
1158.78543,1000,155.854378
40.032555,41,155.910721
65.68786,48,155.974817
116.862814,112,156.127214
156.155885,128,156.301801
92.692151,81,156.414277
130.097887,98,156.549742
214.236818,173,156.785556
10.067312,10,156.799374
208.735786,169,157.03121
356.520604,456,157.657949
1162.23204,1000,159.361384
308.5842,232,159.681806
51.239329,51,159.751725
24.8876,15,159.772056
445.028585,365,160.278576
16.164608,19,160.304597
1174.115184,1000,161.91871
14.430996,14,161.93755
141.2476,106,162.080859
87.233567,59,162.160283
31.228607,19,162.185947
65.65357,46,162.247583
74.757305,48,162.312343
1135.836046,1000,163.680103
19.035389,14,163.699389
1185.408321,1000,165.29847
144.021949,120,165.463962
10.612729,17,165.487458
37.55621,26,165.523736
453.719994,308,165.945823
91.946528,65,166.034441
1101.200147,1000,167.415165
97.655003,70,167.680598
47.158105,34,167.72871
187.899201,173,167.962232
12.893111,17,167.984875
4.873257,13,168.002266
219.825549,133,168.183239
46.755017,52,168.252933
79.835525,60,168.33316
209.741798,152,168.53833
155.866229,129,168.713121
12.15048,21,168.742783
1268.586053,1000,170.124492
1156.282941,1000,171.746705
1234.856004,1000,173.123306
23.394874,23,173.154327
1093.470753,1000,174.706777
1242.057895,1000,176.097784
1172.762171,1000,177.626984
40.864167,40,177.682376
204.175433,135,177.869791
93.436439,63,177.956572
1224.633482,1000,179.34289
57.517981,60,179.426318
1239.512086,1000,181.044801
221.791871,130,181.220464
103.534304,93,181.346747
253.483291,217,181.646085
255.156573,196,181.914038
46.48728,78,182.022239
12.423629,10,182.035973
286.697246,204,182.315422
142.387815,164,182.537833
54.235956,47,182.766715
172.08478,158,182.984426
27.591283,34,183.03016
91.072214,54,183.103872
70.182522,50,183.173285
140.371393,112,183.325997
5.200138,24,183.358943
119.612036,100,183.495937
38.600898,29,183.537662
1256.508088,1000,184.913366
1212.245844,1000,186.513724
90.878539,60,186.595068
89.574126,89,186.715966
208.196408,214,187.008698
1182.536091,1000,188.395153
63.176462,52,188.466395
59.343355,45,188.527935
108.394629,96,188.969704
176.955037,121,189.133493
91.472526,51,189.202274
211.673172,151,189.404202
1219.944231,1000,190.787078
65.349869,38,190.839294
36.294205,50,190.906694
104.208218,72,191.005615
182.624045,139,191.197106
90.482108,67,191.287955
152.370346,89,191.408387
42.686131,37,191.45857
84.752853,43,191.51694
47.930241,41,191.573684
69.940453,85,191.692325
29.371588,20,191.720059
217.2867,134,192.136459
34.330448,38,192.187337
32.933553,25,192.221757
1201.080225,1000,193.590734
1238.268432,1000,195.183384
54.170525,58,195.263459
1199.929972,1000,196.644635
91.261741,78,196.749393
58.913937,35,196.796018
1232.837593,1000,198.297616
1241.750759,1000,199.672724
1235.087377,1000,201.222388
62.635184,49,201.288727
1323.333184,1000,202.668671
140.262214,99,202.802654
1243.255508,1000,204.402244
1292.855918,1000,205.780427
48.612714,43,205.840678
67.543126,50,205.909933
68.238845,75,206.012114
1182.734525,1000,207.549822
62.188559,39,207.602576
85.930068,63,207.689745
6.013237,18,207.714481
120.788004,102,207.855976
11.709301,20,207.88424
22.443067,24,207.917412
83.427869,74,208.021034
12.37997,12,208.037162
155.044686,136,208.224223
1314.40271,1000,209.606478
1262.619024,1000,211.240083
159.9759,98,211.373316
1281.148867,1000,212.74757
1194.511227,1000,214.359209
16.908273,17,214.382483
115.985683,79,214.490871
141.587764,155,214.705207
22.757189,21,214.733779
219.389202,188,214.988664
156.175361,115,215.14382
97.856336,89,215.26495
9.854382,12,215.281285
24.350698,22,215.311241
46.704547,38,215.363163
132.092074,111,215.513559
121.775419,105,215.657218
111.063881,72,215.756076
45.316138,43,215.814268
1244.814979,1000,217.379672
274.282632,244,217.714552
8.557045,17,217.738086
56.720822,60,217.820585
71.21118,62,217.906983
80.15175,43,217.968913
1228.864997,1000,219.454861
98.765741,59,219.536453
209.782521,199,219.806877
93.119224,75,219.910298
46.831349,49,219.977332
61.768329,40,220.032433
4.173033,13,220.050289
177.058314,127,220.224473
259.53902,209,220.512607
44.048125,57,220.590969
1226.883359,1000,222.195749
1305.466077,1000,223.559088
1292.120158,1000,225.119869
127.28479,106,225.263095
123.172684,129,225.439785
1252.108458,1000,226.827737
1195.04137,1000,228.393321
158.595989,138,228.583409
270.311836,203,228.866811
179.976355,148,229.06945
353.815927,311,229.491526
1242.393857,1000,230.87265
105.162605,78,231.163156
89.808695,83,231.276177
1305.351912,1000,232.649827
1169.195701,1000,234.253195
396.157356,284,234.641952
1316.899755,1000,236.019034
229.645429,175,236.262768
1217.419721,1000,237.831996
252.605388,220,238.129226
1247.541456,1000,239.514738
108.02262,90,239.636811
1305.172883,1000,241.275635
55.480691,37,241.325857
1237.732586,1000,242.70806
1190.200826,1000,244.302639
68.029819,75,244.405837
1231.501575,1000,245.777452
190.568825,155,245.988862
1255.602829,1000,247.514583
1231.843265,1000,248.89729
82.246645,73,249.003464
1274.449438,1000,250.628009
176.346514,205,250.91309
179.730411,173,251.150668
1314.750302,1000,252.774492
157.939529,138,252.965148
24.461111,31,253.00837
1243.466994,1000,254.394812
1214.59332,1000,256.034963
230.056804,178,256.281368
250.069609,245,256.621725
1291.05918,1000,257.996518
1288.357574,1000,259.605096
1299.765946,1000,260.989486
1270.693498,1000,262.612378
319.585475,273,262.9891
85.608936,61,263.075207
182.347358,120,263.239486
196.238976,129,263.41521
241.433527,167,263.643
1249.060407,1000,265.146282
114.219238,83,265.259907
1310.790361,1000,266.655151
90.599394,79,266.762971
58.776775,51,266.834363
1301.397089,1000,268.372478
236.78601,159,268.595194
99.761518,74,268.698112
187.285672,113,268.854419
134.603046,134,269.040253
25.037009,28,269.078224
116.854593,74,269.178731
180.952719,139,269.371023
23.085467,23,269.401871
93.990923,114,269.554269
1343.220535,1000,271.132348
25.694379,26,271.167372
79.229051,79,271.274984
44.385843,42,271.332467
82.037725,89,271.452226
132.969758,115,271.608307
77.788035,81,271.719545
1317.514165,1000,273.100349
38.887862,21,273.130403
36.96991,37,273.181937
283.586687,247,273.734741
125.874356,92,273.860693
1280.85963,1000,275.243505
60.754876,63,275.331787
8.758793,16,275.353644
686.695317,561,276.124225
139.313178,92,276.248235
104.128186,102,276.385306
292.266953,208,276.861489
1328.961684,1000,278.243442
147.158561,124,278.410739
141.938972,93,278.5397
348.453639,284,278.931927
155.964367,92,279.061334
428.648885,311,279.745342
1285.836327,1000,281.143954
1287.251032,1000,282.637609
90.16441,53,282.711736
148.165342,125,282.882245
1281.792171,1000,284.260597
1309.700099,1000,285.856644
1360.872531,1000,287.236248
1333.094712,1000,288.809677
375.975849,300,289.22252
38.290225,59,289.302435
1291.112511,1000,290.675922
1349.522035,1000,292.205147
1274.655047,1000,293.582603
1364.808515,1000,295.094496
1368.726215,1000,296.474068
1357.108909,1000,298.024808
258.251427,207,298.307208
64.435627,51,298.37647
58.213187,56,298.452132
34.665314,48,298.518477
211.589021,173,298.756832
1298.34255,1000,300.147347
28.503056,23,300.178484
54.106994,52,300.248709
124.29832,74,300.349769
3.196911,16,300.371619
64.223653,42,300.716142
1306.368929,1000,302.10453
6.278896,9,302.116949
1331.859733,1000,303.494776
158.591595,83,303.722525
1416.775735,1000,305.104393
66.165761,56,305.180675
132.991856,114,305.337444
1312.133352,1000,306.864676
1325.055058,1000,308.250879
225.674024,181,308.501132
13.074046,11,308.516705
1381.264747,1000,310.046301
1353.426198,1000,311.420481
281.572334,223,311.726956
26.929248,35,311.774742
1348.137831,1000,313.273282
431.719561,389,313.805485
86.981245,52,313.875569
1363.510474,1000,315.264961
73.437534,72,315.364614
52.708473,33,315.630284
1386.894363,1000,317.015921
1364.465833,1000,318.389566
1289.14355,1000,319.893962
86.31517,104,320.033973
65.261259,63,320.119305
60.527708,62,320.202297
135.022397,88,320.320971
203.343021,169,320.549306
61.124778,40,320.602856
258.851859,184,320.853758
1317.757494,1000,322.334485
1388.078832,1000,323.717791
177.018481,156,323.929463
146.480811,125,324.101026
53.590868,53,324.172538
82.510704,54,324.246674
1426.433186,1000,325.799444
148.868921,129,325.974623
150.961942,110,326.124631
45.805954,24,326.157403
1321.857378,1000,327.708678
18.138274,17,327.731799
1373.443708,1000,329.099868
20.602083,21,329.129323
100.577998,60,329.210773
1425.045951,1000,330.774211
717.165323,586,331.582651
97.968695,104,331.723702
69.322768,44,331.784681
20.015361,25,331.818795
1366.290914,1000,333.199782
1250.337745,1000,334.743006
1340.874336,1000,336.115715
81.926533,67,336.206526
1392.141954,1000,337.734758
1355.189873,1000,339.123529
118.860819,126,339.436593
1406.069868,1000,340.814868
68.337607,51,340.884878
316.215577,266,341.254828
1415.118035,1000,342.731266
37.064465,20,342.758139
159.569477,119,342.920634
150.116852,81,343.031678
1399.062902,1000,344.397446
25.49901,33,344.442554
1357.119755,1000,346.000648
1341.266322,1000,347.378787
496.548386,394,347.919348
261.789135,167,348.345605
1377.512341,1000,349.731838
7.061584,12,349.748039
177.602946,135,349.931767
114.150376,84,350.046199
1362.95315,1000,351.620763
1463.38843,1000,352.996372
68.482902,53,353.068411
1338.103353,1000,354.728127
1438.176465,1000,356.103113
152.210816,119,356.265459
100.72589,79,356.373158
1410.951165,1000,357.988251
68.571761,50,358.056074
155.449752,126,358.22844
1482.757474,1000,359.624423
1383.202773,1000,361.123773
1447.546584,1000,362.508035
53.382689,62,362.592787
241.421039,198,362.862446
1394.951779,1000,364.38455
214.280375,160,364.60419
1349.739924,1000,365.985749
51.443897,35,366.033374
87.805119,77,366.138299
1399.39297,1000,367.737046
35.783005,55,367.814846
94.33879,77,367.924235
20.32638,14,367.944113
1359.059651,1000,369.539281
1420.584265,1000,370.921431
129.484793,153,371.131805
81.951304,70,371.229388
1416.757055,1000,372.784771
1458.655967,1000,374.168039
1356.763415,1000,375.670436
19.560433,18,375.69527
123.492903,85,375.811672
1397.162936,1000,377.180325
1413.389086,1000,378.871069
220.991019,172,379.107199
122.357527,125,379.277208
22.370583,23,379.308496
107.31001,76,379.4128
1422.649949,1000,380.797892
1462.87665,1000,382.357155
73.045483,70,382.453217
1352.659375,1000,383.835389
1425.427844,1000,385.41993
1388.221337,1000,386.802625
883.622467,622,387.895099
50.803877,34,387.942465
24.838802,41,387.998237
210.269086,172,388.233716
1386.983557,1000,389.609124
30.079897,31,389.652206
186.304032,134,389.839257
46.090132,40,389.894778
1413.077422,1000,391.411797
1422.388685,1000,392.790014
51.624232,74,392.893821
10.320937,35,392.941515
9.601926,18,392.966015
46.41522,34,393.012991
379.261986,291,393.410851
29.879047,82,393.693984
103.196406,105,393.842747
1414.382969,1000,395.2286
249.113206,171,395.463842
45.711559,25,395.498895
423.58263,317,395.932622
51.831296,41,395.987814
1315.887752,1000,397.530781
24.346792,23,397.562677
177.110713,116,397.720747
1451.757947,1000,399.101175
1397.542263,1000,400.589746
167.876186,102,400.732307
1463.055171,1000,402.121968
1468.259633,1000,403.700254
46.889161,30,403.740571
1444.734645,1000,405.112676
22.822237,31,405.154099
125.98227,83,405.266108
193.071218,206,405.682395
36.759641,32,405.727291
57.00646,50,405.797883
1456.623843,1000,407.17863
281.547665,247,407.519066
1433.133192,1000,409.027961
1505.166034,1000,410.389046
1408.914094,1000,411.980683
1389.142577,1000,413.350751
146.442223,125,413.522239
158.696631,126,413.695073
1335.254558,1000,415.27533
1383.312083,1000,416.668407
1450.646766,1000,418.223139
1403.110716,1000,419.651454
1436.219151,1000,421.397009
229.048629,171,421.632842
74.761491,58,421.711613
1406.133067,1000,423.101095
47.846243,32,423.144546
140.248951,111,423.300292
88.755961,72,423.399097
40.819434,33,423.444805
129.505941,149,423.823865
1482.146878,1000,425.213668
40.95886,36,425.263571
1444.567418,1000,426.780284
1462.415647,1000,428.198832
484.508167,376,428.749927
41.814483,31,428.792997
117.688747,119,428.980295
465.789052,323,429.422575
1466.502017,1000,431.075069
612.950884,429,431.670895
1518.003003,1000,433.221309
97.880265,62,433.305984
36.854475,25,433.340697
1583.499108,1000,434.731259
1555.481519,1000,436.34882
1350.478889,1000,437.724263
23.631734,21,437.753501
1472.734212,1000,439.390141
1500.945572,1000,440.772303
28.021918,19,440.798798
4.532895,13,440.81702
74.113254,88,440.938121
37.17859,28,440.975972
1511.405679,1000,442.481234
160.343465,125,442.652111
1508.943927,1000,444.034725
157.407305,122,444.20184
1482.398523,1000,445.752519
1523.254561,1000,447.142496
1464.330917,1000,448.682161
191.576285,132,448.865129
314.333926,266,449.228995
76.751549,51,449.297894
1502.3578,1000,450.691316
272.212921,197,451.161893
1523.81787,1000,452.542342
218.463482,189,452.800637
