policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,lateral_distance,horizontal_distance,mean_forward_speed,mean_horizontal_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
robust,6,400,healthy,1.0,2836.656758586515,1000,False,17.853661045411634,2.58624321097828,18.040007391095497,0.3570732209082327,0.36080014782190994,0.1892116241324693,0.27316540996544064,0.3348684925157577,0.21031452618166804,0.2319130092896521,0.32277560652792453,0.30215387454815207,0.47458447762578726,0.1892116241324693,0.27316540996544064,0.3348684925157577,0.21031452618166804,0.2319130092896521,0.32277560652792453,0.30215387454815207,0.47458447762578726
robust,6,401,healthy,1.0,3197.4459316934635,1000,False,65.41473666774617,11.947927046980073,66.49692274106023,1.3082947333549233,1.3299384548212045,0.18876646691188217,0.3921283586630598,0.4783171940390021,0.5478318319097162,0.2689565061889589,0.5032139582112432,0.42589209986291826,0.7342126441299915,0.18876646691188217,0.3921283586630598,0.4783171940390021,0.5478318319097162,0.2689565061889589,0.5032139582112432,0.42589209986291826,0.7342126441299915
robust,6,402,healthy,1.0,2769.722984069891,833,True,58.43917488933642,16.468741478446436,60.71537373376162,1.4031014379192417,1.4577520704384541,0.19025025674391266,0.3826191209945358,0.47332336059083885,0.5737158882410444,0.2328457216567853,0.49048307717365236,0.4159066113470053,0.7015711296917725,0.19025025674391266,0.3826191209945358,0.47332336059083885,0.5737158882410444,0.2328457216567853,0.49048307717365236,0.4159066113470053,0.7015711296917725
robust,6,403,healthy,1.0,2747.5339345576426,1000,False,4.203391401100278,1.2896094199947665,4.3967706020422535,0.08406782802200556,0.08793541204084507,0.2147380316220224,0.25233570528402927,0.32371607060916724,0.1494745062738657,0.20809647690877317,0.1776116017214954,0.19462204674445094,0.21966068099625408,0.2147380316220224,0.25233570528402927,0.32371607060916724,0.1494745062738657,0.20809647690877317,0.1776116017214954,0.19462204674445094,0.21966068099625408
robust,6,404,healthy,1.0,2708.046695067668,1000,False,4.65693354727616,-0.10279366779515463,4.658067904387494,0.0931386709455232,0.09316135808774988,0.16473493997566402,0.23048696541320532,0.27721705559827386,0.1393068265169859,0.23812638350576162,0.24917288444936275,0.2801645066030323,0.3846180315837264,0.16473493997566402,0.23048696541320532,0.27721705559827386,0.1393068265169859,0.23812638350576162,0.24917288444936275,0.2801645066030323,0.3846180315837264
robust,6,405,healthy,1.0,45.54091179054803,19,True,0.7948076212468866,-0.1989119842653881,0.8193199205905642,0.8366396013125122,0.8624420216742781,0.16175526066830284,0.2743066019917789,0.557852596828812,0.47165645894251373,0.38284712520084885,0.5447113278665041,0.5575778252984348,0.8239051950605292,0.16175526066830284,0.2743066019917789,0.557852596828812,0.47165645894251373,0.38284712520084885,0.5447113278665041,0.5575778252984348,0.8239051950605292
robust,6,406,healthy,1.0,77.0654120129972,28,True,1.5835381171952234,0.043102292859545185,1.5841246088171042,1.1310986551394453,1.131517577726503,0.1868346112647227,0.3874499557007636,0.7087069143142019,0.44211115927568506,0.24287693974162852,0.5043328771633762,0.6320689437644822,0.6624601863856826,0.1868346112647227,0.3874499557007636,0.7087069143142019,0.44211115927568506,0.24287693974162852,0.5043328771633762,0.6320689437644822,0.6624601863856826
robust,6,407,healthy,1.0,2976.2469093904533,1000,False,34.88314220001026,5.774362443065359,35.35784030975337,0.6976628440002053,0.7071568061950674,0.22012143821455538,0.33313669535610824,0.40817575210239737,0.3504876419380307,0.2555698131844401,0.3254340174123645,0.31362874587252737,0.4547754372302443,0.22012143821455538,0.33313669535610824,0.40817575210239737,0.3504876419380307,0.2555698131844401,0.3254340174123645,0.31362874587252737,0.4547754372302443
robust,6,408,healthy,1.0,3104.453694592936,1000,False,59.25313396459481,13.12291731042345,60.688918620802845,1.1850626792918961,1.213778372416057,0.18620398299954832,0.41092514876276254,0.483940397368744,0.5539135243073106,0.24356237494945526,0.4853455950692296,0.4312579049170017,0.6851504343673587,0.18620398299954832,0.41092514876276254,0.483940397368744,0.5539135243073106,0.24356237494945526,0.4853455950692296,0.4312579049170017,0.6851504343673587
robust,6,409,healthy,1.0,2392.889651619961,1000,False,20.053379847322518,3.7528222407928205,20.401512641762377,0.40106759694645033,0.4080302528352475,0.21372551484405994,0.22441560430824756,0.6157597411498428,0.4410129574537277,0.39124873679131267,0.3757883918099105,0.6416649183630944,0.610209297940135,0.21372551484405994,0.22441560430824756,0.6157597411498428,0.4410129574537277,0.39124873679131267,0.3757883918099105,0.6416649183630944,0.610209297940135
