policy_training_condition,policy_training_seed,evaluation_seed,damage_leg,damage_alpha,episode_return,episode_length,terminated_before_time_limit,forward_distance,lateral_distance,horizontal_distance,mean_forward_speed,mean_horizontal_speed,mean_abs_raw_command_actuator_0,mean_abs_raw_command_actuator_1,mean_abs_raw_command_actuator_2,mean_abs_raw_command_actuator_3,mean_abs_raw_command_actuator_4,mean_abs_raw_command_actuator_5,mean_abs_raw_command_actuator_6,mean_abs_raw_command_actuator_7,mean_abs_applied_command_actuator_0,mean_abs_applied_command_actuator_1,mean_abs_applied_command_actuator_2,mean_abs_applied_command_actuator_3,mean_abs_applied_command_actuator_4,mean_abs_applied_command_actuator_5,mean_abs_applied_command_actuator_6,mean_abs_applied_command_actuator_7
robust,6,401,front_left,0.5,3839.113033806346,1000,False,71.50429541833698,20.881664232876243,74.49099384762825,1.4300859083667397,1.489819876952565,0.2659757700301707,0.37333347760885954,0.46370545477606356,0.36763620260357854,0.24682545007020235,0.3914004618450999,0.4434940596465021,0.3979206986874342,0.2659757700301707,0.37333347760885954,0.23185272738803178,0.18381810130178927,0.24682545007020235,0.3914004618450999,0.4434940596465021,0.3979206986874342
robust,6,402,front_left,0.5,3723.029585444199,1000,False,66.41245305012133,26.540490540177952,71.51930898888666,1.3282490610024267,1.4303861797777333,0.28726622328348456,0.3840923321787268,0.4495823825635016,0.3673123484626412,0.2546808655038476,0.39608396562933923,0.4394195628222078,0.39269584680721165,0.28726622328348456,0.3840923321787268,0.2247911912817508,0.1836561742313206,0.2546808655038476,0.39608396562933923,0.4394195628222078,0.39269584680721165
robust,6,403,front_left,0.5,3813.1358253904464,1000,False,70.69023548037427,30.58206104720296,77.02189201886443,1.4138047096074855,1.5404378403772887,0.2784681951049715,0.3841623182436451,0.4517828220836818,0.3646433291062713,0.2584880558103323,0.39282176468521357,0.4369358440823853,0.3896730096526444,0.2784681951049715,0.3841623182436451,0.2258914110418409,0.18232166455313564,0.2584880558103323,0.39282176468521357,0.4369358440823853,0.3896730096526444
robust,6,404,front_left,0.5,3935.017826105108,1000,False,76.7511948709157,15.36947870459187,78.27494356282973,1.535023897418314,1.5654988712565947,0.2591652744188905,0.37760189663618804,0.4419320085402578,0.37770284670591353,0.24555374411121011,0.3798702706284821,0.4571516035012901,0.4284403752312064,0.2591652744188905,0.37760189663618804,0.2209660042701289,0.18885142335295677,0.24555374411121011,0.3798702706284821,0.4571516035012901,0.4284403752312064
robust,6,405,front_left,0.5,3874.1423594545913,1000,False,74.14775318697555,25.433943279962623,78.38861379974134,1.482955063739511,1.5677722759948267,0.2816404801066965,0.3867481946554035,0.47074381723441183,0.3580401601418853,0.2622604845613241,0.39317337338998914,0.44515398496575653,0.3887659849897027,0.2816404801066965,0.3867481946554035,0.23537190861720592,0.17902008007094264,0.2622604845613241,0.39317337338998914,0.44515398496575653,0.3887659849897027
robust,6,406,front_left,0.5,3891.9371460541597,1000,False,75.20394441258414,16.449020343766698,76.98183893283334,1.5040788882516827,1.539636778656667,0.263095916762948,0.38012645034119485,0.4656575010381639,0.36971277635917066,0.2601876239925623,0.38683016066998244,0.451415530461818,0.4275911743305624,0.263095916762948,0.38012645034119485,0.23282875051908195,0.18485638817958533,0.2601876239925623,0.38683016066998244,0.451415530461818,0.4275911743305624
robust,6,407,front_left,0.5,3803.8449374198203,1000,False,69.77692534560587,23.7362959092926,73.70367056110405,1.3955385069121176,1.474073411222081,0.28742790655978023,0.3788654314391315,0.4669542223084718,0.36119866716116666,0.2528284024745226,0.39227815456688403,0.4234004266317934,0.3983832835517824,0.28742790655978023,0.3788654314391315,0.2334771111542359,0.18059933358058333,0.2528284024745226,0.39227815456688403,0.4234004266317934,0.3983832835517824
robust,6,408,front_left,0.5,3930.2285105792917,1000,False,76.58897876619444,19.493240894932086,79.03074154426514,1.531779575323889,1.5806148308853027,0.2597292514350265,0.3854748484501615,0.4523837498910725,0.3597793780080974,0.2542732575908303,0.3871311855316162,0.44353100631386044,0.4192240813262761,0.2597292514350265,0.3854748484501615,0.22619187494553625,0.1798896890040487,0.2542732575908303,0.3871311855316162,0.44353100631386044,0.4192240813262761
robust,6,409,front_left,0.5,3819.6912534978283,1000,False,70.62399553660595,24.63121230089098,74.7960250612698,1.4124799107321189,1.495920501225396,0.275805931519717,0.3843144249394536,0.46567675001174214,0.3661802939772606,0.23355358059331774,0.38912070997804404,0.4516059842463583,0.38203224317356943,0.275805931519717,0.3843144249394536,0.23283837500587107,0.1830901469886303,0.23355358059331774,0.38912070997804404,0.4516059842463583,0.38203224317356943
robust,6,400,front_right,0.5,3360.0298148228476,1000,False,38.520812227634266,-1.5465576288340197,38.55184580763886,0.7704162445526853,0.7710369161527773,0.15741505492478608,0.3596948237577453,0.2713064170330763,0.3100446212626994,0.17669619555026292,0.25879015889763834,0.2992519081570208,0.2865153717584908,0.15741505492478608,0.3596948237577453,0.2713064170330763,0.3100446212626994,0.08834809777513146,0.12939507944881917,0.2992519081570208,0.2865153717584908
