#{"t_start": 1787787329.2431824, "env_id": "Ant-v5"}
r,l,t
39.319527,43,323.241967
1318.514372,1000,324.611582
26.321065,23,324.64335
177.287926,110,324.794186
37.755384,19,324.819968
142.472083,82,324.930424
53.609043,32,324.973937
1298.246284,1000,326.484746
155.435686,107,326.630273
167.847817,133,326.810104
117.99745,56,326.885585
72.091799,81,326.995047
129.456626,81,327.104796
55.866568,34,327.150664
68.508685,69,327.245232
32.745168,35,327.292046
1353.911524,1000,328.839443
58.864018,44,328.899651
1264.679349,1000,330.276475
1294.025827,1000,331.907103
167.686092,174,332.146201
1262.483174,1000,333.521427
1364.832754,1000,335.088621
128.547941,99,335.22336
1330.776041,1000,336.623304
167.001159,137,336.816017
13.039619,18,336.841629
24.949303,26,336.876874
88.895914,90,336.997627
1358.622317,1000,338.569233
534.028339,416,339.136054
59.889905,38,339.188449
21.91327,14,339.207688
1336.882299,1000,340.743645
37.68512,24,340.776922
28.636783,20,340.804288
341.341315,224,341.111374
159.388196,116,341.267664
1237.785281,1000,342.642736
10.571706,21,342.671578
23.017279,16,342.693466
165.435639,150,342.900495
7.903064,9,342.912872
72.924938,44,342.973829
221.829781,170,343.208196
1383.032465,1000,344.7146
1410.744242,1000,346.071878
230.539888,197,346.514548
62.049495,43,346.574244
23.527056,16,346.596336
175.426568,110,346.745431
1279.469049,1000,348.120957
120.216681,146,348.321707
1222.968566,1000,349.857318
297.051479,223,350.162993
106.744056,80,350.27061
85.177294,58,350.350406
1407.703764,1000,351.716535
1405.238162,1000,353.291915
141.807106,90,353.417277
38.296449,27,353.454067
199.51147,169,353.685251
97.770146,79,353.792246
509.677893,378,354.307892
1315.635849,1000,355.898488
39.249946,28,355.936243
87.133717,77,356.040425
132.117219,97,356.171045
322.21731,221,356.475318
86.189132,66,356.566422
93.520671,50,356.634193
52.158962,49,356.700269
18.850969,40,356.754247
1310.486754,1000,358.1199
1344.776565,1000,359.664833
1371.923192,1000,361.037773
1295.085548,1000,362.619836
88.900263,56,362.696854
32.388541,41,362.753027
32.160907,21,362.781234
1354.601389,1000,364.151381
231.740741,132,364.490775
122.846872,118,364.651249
94.277024,95,364.780739
61.383891,47,364.844958
375.284733,296,365.250755
7.164139,14,365.27003
253.826008,159,365.48697
179.598155,123,365.655841
1383.474228,1000,367.029887
1267.00651,1000,368.593634
1391.356309,1000,369.972846
89.082855,87,370.09246
178.363104,118,370.390366
57.536061,72,370.49266
23.159215,21,370.522532
176.058726,165,370.755263
88.947663,110,370.907533
1335.909531,1000,372.275934
153.190789,133,372.457651
41.979562,32,372.501094
31.265641,29,372.54153
1350.277619,1000,374.170522
212.109635,146,374.370493
1324.622347,1000,375.752361
104.333626,80,375.862004
64.221171,48,375.929033
102.413026,139,376.117445
1305.873726,1000,377.657614
32.754487,25,377.691748
32.203144,19,377.717381
1353.193179,1000,379.1032
33.696036,30,379.144505
101.439329,103,379.448012
132.399605,138,379.637969
50.473947,40,379.69282
92.817794,65,379.780781
1341.596999,1000,381.164652
98.443351,136,381.34862
