#{"t_start": 1787828746.5371375, "env_id": "Ant-v5"}
r,l,t
2102.6979,1000,1.97138
2182.969504,1000,3.354222
2305.053602,1000,5.296678
2585.516526,1000,6.712556
633.732838,218,7.601279
2651.100808,1000,9.161624
220.467828,90,9.304822
2131.032943,738,10.419379
278.94874,91,10.566799
2788.150747,1000,12.382835
537.710176,178,12.625219
392.478606,144,12.822534
2191.875345,1000,15.178258
1559.784349,538,15.915273
2889.415705,1000,17.282034
1517.378048,541,18.330088
916.56261,332,18.783288
2843.171885,1000,20.153268
2244.260719,1000,22.305344
2071.734033,1000,23.693923
2234.821896,1000,25.519499
656.570446,221,25.821681
110.954473,54,25.896718
2216.65157,1000,27.282141
2749.587945,1000,29.050247
2434.891349,1000,30.424166
2488.389362,856,32.149369
603.897103,227,32.462075
1543.567286,519,33.173823
2585.31654,1000,35.184337
3017.299343,1000,36.578444
790.951096,273,36.959523
1752.251882,644,38.313939
2782.526233,1000,39.724901
768.74976,255,40.079351
2261.006691,1000,41.995874
2337.559922,1000,43.375194
1225.72449,449,43.992722
2360.995337,1000,46.155467
2624.982911,1000,47.549176
2774.232916,1000,49.388884
1728.286663,617,50.255635
2223.053267,1000,52.5606
2356.637482,1000,53.989952
342.695821,115,54.151584
2140.356544,1000,55.954843
732.027213,262,56.325824
2308.278801,1000,57.73275
1932.13804,682,59.304681
1598.413572,560,60.087576
3105.697889,1000,61.491552
3081.386024,1000,63.062156
808.46206,265,63.434258
252.997748,95,63.566444
154.837973,55,63.642947
2502.954693,869,64.861584
2379.280368,1000,66.68926
3239.103768,1000,68.106116
464.40162,162,69.168332
860.269898,348,69.657509
2965.080415,1000,71.060969
1912.737558,707,72.63893
735.746539,282,73.036694
1518.893822,525,73.775229
2364.977003,1000,75.183836
927.652762,370,76.082251
533.063983,198,76.363595
3020.324411,1000,77.771228
1902.425946,642,78.882349
2488.765945,1000,80.273776
313.943913,101,80.413039
2545.414982,1000,82.270332
1304.210164,480,82.940668
2881.861925,1000,84.347656
122.515694,37,84.39863
1112.682099,366,84.908226
3008.180685,988,86.595408
807.423096,277,86.984102
2998.535937,1000,88.759509
2247.935848,1000,90.138401
3047.591474,1000,92.259718
1531.285999,539,93.003268
2362.367735,1000,94.371347
2390.491938,1000,96.008872
2910.820504,1000,97.39899
2724.955907,917,99.300418
2470.212566,1000,100.687443
1235.448593,409,101.247842
705.935988,232,102.184056
189.154421,69,102.280908
2727.700829,1000,103.663471
2875.527483,1000,105.568065
2376.312422,1000,106.947986
2362.499082,1000,108.769359
2973.710252,1000,110.161116
2832.926226,1000,111.542403
2759.335227,1000,113.55453
2377.530564,1000,114.943055
1441.022388,499,116.248493
2469.157656,1000,117.643036
1829.863132,642,118.539168
3015.16538,1000,120.336643
1849.343874,598,121.158092
1289.821428,441,121.764886
2621.794061,1000,123.474591
2942.560271,1000,124.873285
2337.312397,1000,126.771939
631.589978,186,127.042289
2329.493802,1000,128.833041
2977.770435,1000,130.206624
3109.011644,1000,131.896359
100.172875,35,131.944925
2743.098547,1000,133.33943
2651.243264,1000,135.076519
2636.432971,1000,136.467516
1050.338577,331,136.929307
2477.438543,1000,138.899047
2135.68838,1000,140.300568
2939.728106,1000,142.017753
2101.444033,717,143.009499
2269.414768,1000,144.392998
1151.726642,364,145.544201
2930.111902,1000,146.915426
2524.453179,853,148.995333
1105.690882,387,149.535885
236.008481,98,149.671597
2970.137415,1000,151.061244
2111.989799,711,152.514683
2137.413939,1000,153.894454
3062.870384,1000,155.531452
2388.850306,1000,156.940418
2760.226876,1000,158.777344
1310.401715,498,159.462122
2352.130488,1000,160.844131
3054.283102,1000,162.635327
2378.109854,1000,164.070391
1027.200475,357,164.57657
2932.851811,1000,166.266977
2928.460799,1000,167.652343
2896.611709,990,169.388947
2309.244718,1000,170.783206
2093.712888,684,172.200637
1623.468583,617,173.050955
2917.288036,1000,175.110548
2979.635397,1000,176.509645
461.665541,162,176.734591
523.669141,164,176.967087
898.767664,279,177.352241
2542.166404,1000,179.218781
2315.208808,1000,180.631516
2944.228062,1000,182.404804
1656.47862,542,183.15794
1636.389048,559,183.920934
2653.39933,1000,185.649209
2928.199389,1000,187.038673
324.232145,115,187.198467
2960.884675,1000,188.897816
2654.030831,1000,190.281658
2866.078402,912,191.884432
2497.868831,1000,193.276728
1230.162651,403,193.83685
1160.106415,384,194.576588
725.834487,243,194.918628
2951.684068,1000,196.342648
1945.951457,674,197.614768
2499.607806,1000,199.030752
3026.783177,1000,200.586538
3094.052651,1000,201.967354
2870.643039,1000,203.55396
2747.323007,1000,204.958578
2790.587825,1000,206.538829
2448.519061,1000,207.914067
3029.717998,1000,209.289032
2465.608031,1000,211.169636
1769.279482,628,212.032659
455.438736,166,212.258706
2649.290401,1000,214.029152
3169.752761,1000,215.41318
2489.204442,1000,217.328042
2980.792733,1000,218.717667
3035.887279,1000,220.738934
2693.252959,1000,222.18053
2899.820372,1000,224.461613
2806.414391,1000,225.987898
2988.685552,1000,227.906297
3156.292698,1000,229.410602
3069.260784,1000,231.355827
2237.118572,1000,233.184333
3180.860264,1000,236.309847
3055.96276,1000,237.842457
3030.228227,1000,239.958842
2501.345688,1000,241.437765
1247.816245,395,242.027784
2945.974058,1000,244.017616
2361.398267,1000,245.62693
312.314362,113,245.811402
3019.40052,1000,247.83991
2890.891967,1000,249.313059
2478.807814,1000,251.490761
332.873068,117,251.66528
2310.175753,1000,253.116366
2528.774028,1000,255.021412
2835.73668,1000,256.478163
2480.871097,1000,258.155003
3159.180773,1000,259.602129
3028.962527,1000,261.498939
2911.106379,1000,263.012023
618.234184,221,263.340016
3236.6614,1000,265.339904
3005.873823,1000,266.831303
3119.792331,1000,268.901644
3214.744985,1000,270.404738
3147.085781,1000,272.259183
1297.611297,415,272.934878
2464.410491,1000,274.62135
119.807783,40,274.679559
2553.72268,1000,276.113021
2812.72363,1000,277.972416
844.184966,278,278.38903
622.827526,204,278.688769
2597.641076,1000,280.225854
2330.503681,806,281.912843
3225.431761,1000,283.460798
2909.317492,1000,285.330325
2283.832534,764,286.499454
2631.15852,1000,288.481107
3195.664955,1000,289.911509
2604.599653,1000,291.76061
2618.550079,1000,293.236425
3031.722139,1000,294.671105
2643.271991,1000,296.742077
1288.888929,437,297.393096
2836.896431,1000,299.25705
2608.339826,1000,300.728426
2464.426824,1000,302.909446
2412.00414,1000,304.386096
2787.634221,1000,306.186487
2421.968374,1000,307.688962
2306.955885,1000,309.336112
139.634269,50,309.404633
652.597578,231,309.748142
2914.114809,1000,311.199371
3005.604815,1000,313.097884
3152.78012,1000,314.506117
2366.837097,1000,316.21163
3145.825378,983,317.612582
3129.343246,1000,319.606836
315.565982,106,319.753278
893.163043,284,320.152867
2432.222366,1000,321.678556
399.957228,132,321.885966
2875.72179,1000,323.616577
2656.254819,1000,325.038388
2276.120683,1000,327.068323
2165.158133,692,328.039901
1822.457675,610,328.896425
133.147365,60,329.636492
2769.224201,1000,331.043921
2999.996956,1000,332.839313
2594.969681,1000,334.235509
2319.898027,1000,335.632809
574.372993,180,336.320408
2342.502426,1000,337.717922
96.0255,36,337.767944
2780.338712,1000,339.500188
33.077118,14,339.519481
2221.012279,727,340.521761
3176.686789,1000,341.941118
2580.983914,911,343.397487
131.485662,41,343.453943
2974.529197,1000,344.877984
916.529461,298,345.597306
2317.316757,1000,346.995103
2441.194357,1000,348.381618
2553.276824,755,349.789491
2259.441395,697,350.752158
2210.943087,1000,352.674553
3198.606552,985,354.040267
2417.767317,1000,355.835109
2655.740834,1000,357.22016
3016.880165,1000,358.830182
3307.33348,1000,360.203667
3227.083044,1000,361.931135
3167.020584,1000,363.320111
1819.148823,611,364.167281
1659.086551,543,365.132654
2348.879571,1000,366.506453
860.880846,262,366.874553
2658.157021,1000,368.478431
227.461496,72,368.581393
3000.651422,1000,369.999616
575.667455,189,370.280188
746.518983,241,370.622287
140.033587,39,370.904339
3140.362258,1000,372.341053
2656.924144,1000,373.752915
499.683396,160,374.238276
3040.417275,1000,375.65604
3038.256326,1000,377.230182
3191.311501,1000,378.611956
2563.14997,1000,380.208802
2308.92231,1000,381.639055
2346.526664,1000,383.500943
2515.184442,1000,384.925052
2390.936586,718,385.932275
3130.349338,1000,387.541028
3209.917603,982,388.907332
2875.514067,1000,390.675014
3114.169336,1000,392.064291
2573.770641,1000,393.830862
2829.003247,1000,395.223311
48.227478,20,395.251504
2707.701965,1000,396.915197
3184.790578,1000,398.328653
2663.727011,1000,400.108324
3037.689105,1000,401.522027
3252.441534,993,403.479483
2972.310581,1000,404.901605
3154.028987,1000,406.654874
2868.405115,1000,408.076733
2343.561094,1000,409.655935
2901.966875,1000,411.051047
