#{"t_start": 1787828746.5346007, "env_id": "Ant-v5"}
r,l,t
2795.081261,1000,1.9736
1342.770636,460,2.604018
2281.634701,1000,4.547864
2375.52122,1000,5.944807
1181.569118,431,6.557597
2548.974794,1000,8.664774
2452.283597,1000,10.182685
2723.306842,1000,12.042012
2905.388845,1000,13.427982
3044.330509,1000,15.770257
2390.880891,1000,17.132419
563.013629,175,17.379112
696.276873,239,18.011352
1273.291295,379,18.531972
2218.312197,1000,19.902455
485.221474,164,20.125566
2900.456083,1000,22.277571
2211.13748,1000,23.665517
1578.419244,580,24.909459
2471.367459,1000,26.289856
2902.800621,1000,28.066011
2552.369679,1000,29.443153
827.942666,274,29.819679
1006.83662,344,30.291383
2848.888111,1000,32.213853
2653.659821,1000,33.594576
2343.099734,1000,35.606139
2752.473211,1000,36.998994
2272.906432,1000,38.854554
164.608351,54,38.93239
426.111129,136,39.122968
2469.865175,890,40.372149
585.585904,212,40.670406
2588.122789,1000,42.57949
1093.644311,494,43.258336
2851.264949,1000,45.409003
999.845425,313,45.850714
2606.025521,1000,47.23398
1068.639903,345,47.720658
2634.811549,1000,49.564796
2872.031897,1000,50.963227
2785.966729,1000,53.286905
2450.228385,1000,54.703102
455.827565,189,54.966177
114.881147,44,55.02836
2453.989007,1000,56.83846
2733.383273,1000,58.245442
1106.873541,333,59.323601
2741.804784,1000,60.722333
2271.682442,1000,62.297996
950.476201,308,62.725866
3208.465376,1000,64.133361
2248.390677,1000,65.950761
2866.130801,1000,67.369138
2470.250168,1000,69.612432
3012.767345,1000,71.015239
781.159314,279,71.408694
2087.656496,1000,73.397896
2373.650251,1000,74.802463
1158.543746,432,75.78844
2775.694869,1000,77.208494
165.402601,63,77.299467
2551.996754,884,78.535679
3028.133181,1000,80.138115
2605.729585,889,81.380218
2354.989328,1000,83.234411
2751.862437,1000,84.63815
2847.38513,1000,86.34131
2123.137739,1000,87.740781
2442.113761,1000,89.50331
2500.975588,1000,90.890204
2658.973581,1000,93.007115
106.043095,42,93.063693
933.19576,328,93.507707
2252.589995,1000,94.877116
2969.978746,1000,96.527543
2338.965711,1000,97.912652
1028.931749,404,99.106719
355.0471,113,99.263049
2337.951289,1000,100.649788
1996.230315,643,102.147101
2472.590036,1000,103.534152
2763.848874,1000,104.905149
1123.225808,377,105.957173
2842.792689,1000,107.344074
2743.145956,882,109.003876
48.42619,29,109.043811
292.684044,99,109.179676
2666.6849,1000,110.566933
14.728133,9,110.57907
2870.482859,1000,112.581169
443.334757,148,112.787443
681.751495,242,113.126549
2936.343531,1000,114.512794
2707.393781,1000,116.519995
750.950633,250,116.866098
2539.698682,1000,118.262216
1132.936786,377,119.199345
2642.932493,1000,120.580067
2681.580532,1000,122.264513
2433.787991,1000,123.670349
2873.013291,1000,125.577325
354.206845,126,125.750437
3009.331206,1000,127.153044
2713.036777,968,128.899597
2905.536247,1000,130.272002
347.289937,111,130.427699
2422.384923,1000,132.1152
2250.739407,1000,133.512452
1594.311144,562,134.283455
3231.542219,1000,136.031827
3022.24033,1000,137.417156
2873.801024,1000,139.392902
2233.229527,1000,140.811131
657.111258,211,141.105125
1722.055872,575,142.209967
2919.453296,1000,143.592025
2459.967393,1000,145.626474
2911.647343,1000,146.996703
2557.138141,1000,149.284918
971.417067,365,149.790007
2902.63633,1000,151.178869
2964.433623,1000,153.033823
2430.9222,1000,154.413394
259.871387,93,154.540746
969.289753,323,154.99053
2897.761774,1000,156.642182
2794.579331,1000,158.053408
2172.725318,1000,159.862945
2883.241765,1000,161.254858
3134.973103,1000,163.056757
3054.050662,1000,164.487477
2880.116766,1000,166.177773
24.302072,13,166.195508
3033.945808,1000,167.581524
2337.098531,1000,169.330945
2911.996708,1000,170.729775
432.658755,123,170.893783
2948.861523,1000,172.745522
2363.526209,1000,174.126577
1810.134319,598,175.636802
2002.61035,624,176.513661
2858.458393,1000,178.351264
2414.731697,1000,179.778849
2861.190781,1000,181.195088
1606.272157,561,182.347333
1457.717621,504,183.049264
2799.030771,1000,184.41656
2789.153531,1000,186.150521
2813.447118,1000,187.538384
2869.116352,1000,189.244043
940.045811,347,189.719569
2769.594914,933,191.348135
570.594899,204,191.631407
76.030137,28,191.670311
2747.853991,865,192.869576
2136.279968,727,193.885855
2373.122396,1000,195.504407
3073.841844,1000,196.915171
2504.987271,1000,198.658794
3112.993881,1000,200.061409
2729.452884,1000,201.604721
2434.631337,1000,202.978096
3060.103076,1000,204.588047
2952.953592,1000,205.986155
324.520885,123,206.155626
376.3696,156,206.558317
1561.495909,542,207.305762
1272.869021,421,207.882143
1076.742162,396,208.427664
223.260395,80,208.536901
2889.643747,1000,210.416336
2996.391701,1000,211.79187
125.861538,49,211.859384
2951.762391,1000,213.627106
2567.228072,1000,215.00437
3030.211383,1000,216.913692
2984.34895,1000,218.312954
3106.342585,1000,220.335327
2933.600914,1000,221.743969
2096.186745,736,223.593731
3002.079452,1000,225.148098
3130.609979,1000,226.66002
