#{"t_start": 1787828746.5293653, "env_id": "Ant-v5"}
r,l,t
2806.117927,1000,1.977951
1208.14232,396,2.520338
2708.063716,1000,4.462415
2331.159722,1000,5.860329
2643.080046,1000,7.890753
2660.009066,1000,9.436908
2539.610614,1000,11.337486
427.307411,176,11.598393
2690.751102,1000,12.985368
628.705053,222,13.295463
319.093011,126,13.473279
1039.48025,382,14.967073
130.517128,47,15.031819
2339.535012,1000,16.399737
2708.836945,1000,18.07663
2831.310659,1000,19.450844
1742.74182,621,20.296134
2376.108602,1000,22.449839
2295.247238,1000,23.83584
2931.141662,1000,25.663543
928.371037,343,26.136684
524.1875,169,26.36941
2424.02106,1000,28.14662
1222.914451,425,28.729982
2183.020605,1000,30.106506
2723.842806,1000,32.026912
2115.564061,1000,33.407159
264.654249,106,33.553426
3000.623086,1000,35.564713
2145.822568,717,36.561396
1257.757289,467,37.216257
2377.349769,1000,39.074163
2810.993197,1000,40.475688
1972.080168,679,41.94195
2786.971007,1000,43.323476
22.48335,12,43.33995
2819.245039,1000,45.494639
1026.610079,378,46.021331
2392.453164,876,47.234629
321.599803,119,47.405206
2958.854722,1000,49.24564
2372.098873,1000,50.648497
29.038109,16,50.67081
1786.830455,629,52.455368
2252.550253,1000,53.884676
2459.668905,1000,55.684327
1333.14393,445,56.317727
123.63121,55,56.394352
2370.803784,1000,57.802984
2247.535835,1000,59.819669
2219.86687,801,60.940654
1507.929071,502,61.647901
2495.31646,1000,63.215083
2915.041329,990,64.606443
2342.498928,846,66.212092
674.566039,230,66.538408
2460.600263,1000,67.954774
2596.953488,919,70.084829
1693.56359,570,70.879131
2888.123461,1000,72.87004
3217.214773,1000,74.277629
2349.744209,1000,76.063192
2336.420777,1000,77.478893
2850.139839,1000,79.090599
2981.40851,1000,80.476517
2708.610938,1000,82.334851
144.358327,44,82.397651
700.024536,224,82.707955
1133.399657,415,83.290275
88.471408,33,83.336928
2380.432563,842,84.519404
575.985555,195,84.792191
353.657315,124,84.964194
2402.798027,954,86.60429
2710.009646,1000,88.007194
2430.470269,851,89.556774
2880.432296,1000,90.944006
2598.530088,855,92.860443
2143.230483,1000,94.229992
2862.010871,1000,95.866446
2482.3645,1000,97.25558
606.367314,209,97.543594
1265.885013,480,98.843664
189.846625,73,98.94389
3083.783385,1000,100.32733
2735.690184,1000,102.323718
3219.535053,1000,103.706221
762.886971,299,104.11777
1589.774639,547,104.86708
2932.358823,1000,106.777466
3099.584586,1000,108.164117
211.715944,69,108.261635
619.588282,209,108.990519
2493.011141,1000,110.37802
1029.009789,374,110.892786
2292.036218,1000,112.898439
2603.722435,1000,114.28758
1601.597286,573,115.690915
1428.006132,488,116.37916
2416.953983,1000,117.771302
857.611062,299,118.187342
2888.670636,1000,119.985811
2838.018644,1000,121.363801
2243.641236,795,122.775329
2817.077597,1000,124.181762
2928.646639,1000,126.083758
1570.601609,569,126.87266
2945.645732,1000,128.314494
1051.947743,388,129.211154
3172.04241,1000,130.590762
2384.172307,1000,132.276957
2204.61646,724,133.288381
2160.364425,1000,134.672802
674.55475,226,135.340367
2206.739331,1000,136.733283
516.786494,170,136.969506
154.337613,58,137.050353
2952.606396,992,139.011435
1658.024377,579,139.818974
593.951542,245,140.162416
2754.12414,1000,141.881525
2983.483205,1000,143.268326
2290.319166,1000,145.294533
2916.496651,1000,146.672398
1835.24958,669,147.589221
2362.259848,1000,149.886126
723.449823,240,150.218308
2986.927187,1000,151.602237
2532.016883,883,153.296972
1988.827435,704,154.267982
2796.49675,1000,155.906879
2947.671551,1000,157.319579
852.004936,304,157.749021
978.936353,347,158.664126
2951.845348,1000,160.040134
2804.294687,1000,161.836923
42.810403,17,161.861297
2967.266941,1000,163.276457
3058.163999,1000,164.689095
2820.033097,1000,166.380039
135.298689,44,166.440626
2878.552176,1000,167.82549
2231.430734,1000,169.578269
511.944326,169,169.813237
2930.796141,1000,171.658834
1782.214126,601,172.504115
1072.640674,372,173.019418
2959.580905,1000,175.077621
652.961586,214,175.374676
2403.176719,1000,176.774681
2419.24238,1000,178.62263
1399.671183,485,179.319428
2704.654444,1000,180.73219
2329.241826,1000,182.5037
152.122225,54,182.577518
2821.783273,1000,183.953726
2798.576552,1000,185.68259
2400.360439,1000,187.072529
2321.32433,1000,188.77161
2840.305686,1000,190.155396
2628.403796,1000,191.879705
3077.327999,1000,193.272538
2619.464658,1000,194.871491
1022.090847,313,195.321301
924.465888,325,195.782024
964.795672,322,196.236726
2217.140691,1000,197.975219
2651.301236,848,199.176503
2934.882806,1000,200.72557
2892.141622,1000,202.105416
3221.015166,1000,203.701316
303.241757,88,203.823925
2620.508327,1000,205.229855
2420.422314,1000,206.799702
2423.765138,831,207.941782
2423.776037,1000,209.316615
2508.059287,1000,211.198886
687.151806,251,211.544019
2573.58044,1000,213.310346
1331.723013,439,213.912904
2458.130908,1000,215.296895
2357.643824,1000,217.208782
2815.95655,1000,218.600226
1408.222827,464,219.247638
1582.617498,550,220.642509
2235.766412,1000,222.080561
2469.864607,1000,224.359377
1318.17602,445,225.041723
487.836783,150,225.272229
3227.585643,1000,227.204982
3052.930538,1000,228.69919
2977.827317,1000,230.277231
3112.448529,1000,232.287907
2421.220316,1000,234.067938
3040.429689,1000,237.119524
2370.056378,1000,238.68233
3214.471241,1000,240.736036
452.182801,147,240.956309
2828.538978,1000,242.436807
3001.540702,1000,244.468126
2601.094627,1000,246.057621
2386.596504,1000,248.078017
2422.229961,797,249.251915
2401.265022,1000,251.433549
2987.378006,1000,252.891212
1639.718924,549,254.127244
2837.652096,1000,255.584668
2410.466278,1000,257.283219
2919.230151,1000,258.71519
3270.754616,1000,260.5926
2822.036363,1000,262.085129
2870.374828,1000,264.070733
2668.402351,1000,265.619295
2780.454622,1000,267.081005
1971.943192,672,268.679161
1022.216524,344,269.179258
518.999433,169,269.427092
808.841952,292,269.858652
3339.515638,1000,271.741273
2737.853998,1000,273.278426
2964.737158,1000,274.964026
2849.938789,1000,276.388378
2325.240832,1000,278.263173
2883.149568,1000,279.755791
2607.171519,1000,281.762678
2913.834415,1000,283.322699
2071.788663,689,284.358583
2395.965745,1000,286.24586
3240.497849,1000,287.773933
1711.786687,536,289.016621
2495.051093,1000,290.447133
765.394796,278,290.887543
2409.632387,1000,292.724258
2703.436368,1000,294.167816
1622.246328,506,295.497978
3155.925544,1000,296.971502
2586.415857,1000,298.822014
2466.679651,817,300.031334
1173.800907,363,300.569758
2383.34581,1000,302.751327
2663.036121,926,304.11384
2882.838277,1000,305.905614
2416.97462,1000,307.419925
2800.888085,1000,309.086243
2784.260261,934,310.450795
2687.830639,1000,311.883025
2321.295847,1000,313.762813
3090.844545,1000,315.162129
2713.238273,1000,316.893184
51.649717,22,316.924298
3130.323278,1000,318.344812
976.229482,316,319.348963
2322.951841,1000,320.834345
173.664316,60,320.926895
2478.891323,1000,322.705009
3248.620956,1000,324.135705
2814.546235,1000,326.161198
2611.84557,1000,327.58441
2356.61607,712,328.584772
761.18992,257,329.596971
3233.971713,941,330.923111
2256.785769,1000,332.320082
544.552362,139,332.915755
1146.44159,368,333.435114
3106.9064,1000,334.82465
3151.530842,1000,336.665436
1104.17539,400,337.222515
3116.07767,1000,338.607479
23.576808,10,338.621407
2683.560796,1000,340.34663
301.402371,99,340.482585
3118.095076,1000,341.904331
838.207388,282,342.464832
49.793428,18,342.490773
1893.210427,595,343.336578
2252.680898,712,344.359263
804.142838,243,344.697699
143.602486,48,344.76654
1777.312473,582,345.879627
2810.378994,1000,347.277517
2167.608647,1000,349.028655
2756.312012,1000,350.408144
2656.036464,867,351.60632
2295.545506,1000,353.528392
3228.48838,1000,354.925541
2042.838004,684,356.273528
3120.702392,1000,357.659741
2444.651345,1000,359.268087
2504.200792,1000,360.641538
1495.354569,507,361.687421
798.394338,281,362.076741
2871.719541,1000,363.464884
2269.80605,804,364.78992
3247.567686,1000,366.172472
2356.287009,1000,367.753371
3134.840014,1000,369.184043
450.59086,122,369.355371
2918.691046,1000,371.013677
3211.580859,1000,372.444834
3135.252309,1000,374.116163
704.014197,209,374.413621
2687.905916,1000,375.829019
469.968675,145,376.029269
3112.656338,1000,377.602796
2596.433809,1000,378.989981
3170.690593,1000,380.586426
925.92997,317,381.043843
2407.693549,1000,382.474422
2374.331729,791,384.04288
3105.570514,1000,385.455788
1253.542159,410,386.02664
2538.65489,1000,387.637957
3221.417048,1000,389.03191
409.399235,129,389.213036
2720.220494,1000,390.970929
2707.428837,1000,392.363517
1330.729646,425,393.330525
1096.507264,375,393.851907
813.571984,271,394.225235
2771.871356,1000,395.618665
1068.345986,317,396.322382
2660.728319,1000,397.739634
2647.884517,1000,399.516288
2773.19515,860,400.733757
2303.910375,1000,402.14438
702.670591,225,403.009887
2601.272362,1000,404.438416
2303.092491,1000,406.192085
50.52742,27,406.230887
2636.43975,1000,407.658764
307.623347,99,407.798526
3109.671184,1000,409.371969
92.325204,42,409.436543
2988.561771,1000,410.831353
