#{"t_start": 1787829250.2233539, "env_id": "Ant-v5"}
r,l,t
2806.117927,1000,2.039039
1208.14232,396,2.667096
2672.848657,1000,4.288438
2338.329808,1000,5.835603
2289.613607,1000,7.462099
2591.029241,844,8.807794
2765.97386,1000,10.548273
1836.842779,675,11.727957
2389.203347,861,13.028805
2264.180538,1000,14.899125
625.791989,228,15.283743
2173.989432,1000,16.840921
2325.599733,1000,18.318147
2295.954332,1000,19.696512
2387.317904,1000,21.19372
2667.601308,1000,22.622477
132.623102,50,22.695265
2506.608232,1000,24.294744
2389.087224,1000,25.756102
301.293435,143,25.954972
565.33944,224,26.311911
300.539845,103,26.455291
1005.438863,335,26.911604
2466.644232,1000,28.287039
2073.509377,747,29.362803
2055.503272,1000,30.754037
2765.121256,1000,32.190306
2811.334873,1000,33.670066
2828.460513,1000,35.271176
2571.832307,1000,36.671666
2946.648877,1000,38.129034
2868.26327,1000,39.539406
2193.42751,1000,40.934775
2828.323102,1000,42.412825
365.473727,120,42.576821
2437.992656,1000,44.128843
308.609079,106,44.28517
2740.632576,1000,45.778994
308.882119,127,45.968844
2264.298549,1000,47.528209
1165.6002,439,48.185694
2130.896963,1000,49.667236
202.934943,75,49.778794
2759.300082,1000,51.434699
2501.489908,1000,52.862837
2196.123332,724,54.08826
2777.574195,1000,55.63992
2054.22414,738,56.898347
944.286564,332,57.450808
2613.503492,1000,59.083592
2085.006431,762,60.449247
2515.217391,1000,62.159684
2916.051832,1000,63.835031
1744.787683,624,64.761763
1608.484206,594,65.665127
2495.860519,1000,67.335601
2556.030881,1000,68.917697
419.242168,154,69.158824
2241.222041,1000,70.7846
2122.737997,1000,72.387619
2276.061307,1000,73.966758
2861.827344,1000,75.420905
1919.345487,735,76.482779
936.160602,370,77.07463
2067.298758,1000,78.556991
2667.055087,1000,80.114667
2074.646207,1000,81.54232
2869.300286,1000,83.041705
189.019559,77,83.151914
906.344752,319,83.610389
2660.308085,1000,85.027231
2651.364431,1000,86.539573
2621.022412,1000,87.949992
2670.234389,1000,89.431336
2813.711641,1000,90.85644
2577.70462,1000,92.343918
2235.56993,1000,93.755443
145.907103,61,93.841083
2697.052979,1000,95.324144
310.002767,120,95.494545
2760.635344,1000,96.872291
2882.789886,1000,98.3196
2071.007312,1000,99.697683
1308.77246,488,100.452518
2609.60987,1000,101.841039
2588.689296,1000,103.228088
2888.724223,1000,104.741021
2557.390633,1000,106.123523
375.679994,143,106.403667
1824.460215,702,107.368702
2949.657318,1000,108.753719
2192.764329,1000,110.232203
76.529935,34,110.280474
514.235994,213,110.57406
90.06954,26,110.61043
2818.38858,1000,111.985679
2295.949851,1000,113.440266
2594.629224,1000,114.825678
114.697043,51,114.896529
2819.656496,1000,116.355276
839.156614,296,116.776378
2745.511745,1000,118.265818
2649.939855,1000,119.634567
1201.364863,429,120.220858
2375.222087,878,121.510815
2270.992811,1000,122.908722
2418.579403,1000,124.371109
2753.150471,1000,125.74134
2183.432216,1000,127.185598
2805.663302,1000,128.583706
466.708754,184,128.837801
2995.586852,1000,130.269316
203.858315,91,130.39899
192.280923,82,130.511217
2665.881424,961,131.818238
552.347874,195,132.080708
2193.67977,1000,133.535982
2273.766061,1000,134.916561
2053.383775,751,136.002404
200.328432,77,136.106692
2978.792109,1000,137.481732
687.5429,241,137.810992
2496.609111,1000,139.243036
2263.88943,1000,140.604762
2397.119598,917,141.934502
149.462897,57,142.013509
2827.080192,1000,143.388434
2036.309049,668,144.361381
118.356061,46,144.424795
798.901625,278,144.807727
2146.430919,1000,146.172733
2293.336701,1000,147.604775
2540.530896,1000,148.97088
2406.529187,1000,150.411646
313.27854,109,150.564956
838.498481,279,150.945987
2104.635241,1000,152.312401
2738.397731,1000,153.746656
2683.71881,1000,155.146541
2816.628431,1000,156.62838
2359.294029,1000,158.019458
2354.351535,1000,159.491447
2107.390841,1000,160.886602
2452.43765,1000,162.362544
2872.798655,1000,163.789904
2112.837829,1000,165.230186
2747.048292,1000,166.63027
2216.567195,1000,168.086309
2094.816526,1000,169.480286
2718.526727,1000,170.93918
2964.141179,1000,172.29939
2586.282001,949,173.675001
2272.788125,1000,175.046137
10.775196,11,175.061492
2499.357691,1000,176.513718
488.464497,165,176.738053
2207.770546,1000,178.100775
163.630485,63,178.187492
2708.013776,1000,179.620466
2220.682145,1000,180.984857
407.645557,175,181.225254
2269.755858,1000,182.669106
2568.105101,1000,184.064001
136.200462,44,184.125188
2412.440713,1000,185.582439
2221.738971,1000,186.982732
2729.159787,1000,188.458774
282.385178,98,188.594972
2412.82254,1000,190.002821
567.747441,219,190.308429
2389.420973,1000,191.762896
2698.016232,1000,193.154121
1828.706091,648,194.118869
2655.092431,1000,195.501812
2545.643012,1000,196.954554
21.953734,14,196.974092
2770.490925,1000,198.371612
1513.199899,570,199.232279
1195.360478,441,199.846053
32.990182,15,199.867944
2684.050613,1000,201.254589
2602.01897,1000,202.707735
95.335494,36,202.758036
1872.145889,679,203.714863
1338.939915,555,204.487832
2123.075841,1000,205.960663
2304.228638,845,207.139521
302.190734,113,207.299006
2631.082703,1000,208.763906
684.308247,267,209.13486
2131.545465,1000,210.536019
2708.26872,1000,212.009144
776.670092,295,212.416551
821.804711,300,212.831608
2857.961712,1000,214.262686
762.698435,307,214.688756
2292.108062,1000,216.081645
2875.967403,1000,217.53991
2350.141194,1000,218.934598
2690.170572,1000,220.392474
2541.645995,1000,221.782587
531.20869,201,222.060067
2310.853882,1000,223.529227
2660.893415,1000,224.944114
2850.078815,1000,226.406784
2211.223655,1000,227.802162
2359.059027,1000,229.258349
1301.68512,459,229.901896
2844.797307,1000,231.355835
2438.21905,1000,232.754221
2268.339594,1000,234.244023
2814.958754,1000,235.651025
50.162958,22,235.682617
2742.423391,1000,237.085165
2609.175076,1000,238.540307
142.280723,57,238.619891
2704.855587,1000,240.005526
1911.763389,714,241.092813
1114.800236,411,241.682624
2345.485859,1000,243.13275
2646.913861,1000,244.532658
2699.277614,1000,246.002145
2502.90718,942,247.311098
2613.476959,1000,248.699738
207.801412,87,248.821729
2635.147904,1000,250.286525
2175.413737,1000,251.680146
2285.409108,1000,253.147233
858.483018,318,253.592901
2121.70049,820,254.790443
874.042249,371,255.306086
2363.600144,1000,256.70132
2194.166807,1000,258.175702
1908.744569,716,259.149118
2262.903763,1000,260.59505
1242.633398,459,261.233731
2588.471575,1000,262.626966
2159.156812,1000,264.075861
428.894192,164,264.299282
2832.736166,1000,265.656359
2336.220292,1000,267.083091
2533.599726,1000,268.449014
359.358447,138,268.63701
2678.560245,1000,270.046169
2107.658598,1000,271.403196
2422.864876,1000,272.843289
2457.89491,1000,274.211502
1423.429192,509,274.993202
