#{"t_start": 1787829250.2262065, "env_id": "Ant-v5"}
r,l,t
3136.834643,1000,2.036707
2259.746913,768,3.214874
1548.687353,535,4.137964
2570.968527,1000,5.675479
2541.180668,1000,7.323957
1056.732921,362,7.878386
2855.475493,1000,9.465121
1048.101073,379,10.089316
241.119492,77,10.213376
2594.80874,1000,12.052186
2142.668495,1000,13.543197
2382.678529,1000,15.472326
1686.744489,580,16.37079
2317.123098,1000,17.900582
613.075303,227,18.208181
482.998122,176,18.453638
1512.828683,542,19.191136
2684.022431,1000,20.686374
1612.117169,582,21.50876
2010.376911,745,22.574369
2718.988171,1000,24.167428
2292.29495,1000,25.640195
2050.884884,790,26.778735
2443.059699,1000,28.152072
156.282061,54,28.22636
480.160621,187,28.481761
2907.525251,1000,29.909354
2186.212206,1000,31.304298
2577.558202,1000,32.780147
25.693586,11,32.796439
531.812952,182,33.067852
188.269487,77,33.181152
368.459799,146,33.394978
2902.059153,1000,34.923232
2361.420272,925,36.304526
2198.719007,1000,37.704137
655.058595,236,38.090777
255.929205,93,38.221825
2368.059784,1000,39.631408
2511.805401,1000,41.103655
2341.495693,1000,42.503604
2331.992091,1000,44.047348
2656.767196,916,45.411663
2794.628985,1000,46.910895
2705.165429,1000,48.456022
2914.695925,1000,49.949816
2757.201009,1000,51.601817
710.812006,250,51.956248
1169.735181,407,52.531133
2620.371398,1000,54.162482
2730.544855,949,55.635485
89.887337,39,55.699053
2283.684458,1000,57.393496
2518.517158,1000,59.03308
1855.680155,743,60.364822
332.998271,133,60.577504
1400.506421,518,61.47675
1724.601264,631,62.504488
2704.037133,1000,64.158771
2893.467507,1000,65.682737
2770.930459,1000,67.352741
225.049596,79,67.474161
2712.916693,1000,69.061254
2241.41418,1000,70.691454
389.823982,152,70.920982
2099.506005,1000,72.514763
61.863842,34,72.564008
2571.753979,1000,74.144047
435.520002,158,74.37722
2124.293028,1000,75.834709
2772.901033,1000,77.333072
624.063661,223,77.64865
2625.711563,1000,79.182606
499.736049,201,79.472916
908.138874,361,80.057605
2041.849808,768,81.152787
2831.258655,1000,82.583415
320.588711,127,82.83642
2293.397175,1000,84.265573
2744.227476,1000,85.761339
960.476599,337,86.24949
2966.657173,1000,87.658765
2544.862955,1000,89.134493
2532.233748,1000,90.570823
2664.464255,1000,92.051957
2294.30967,1000,93.468873
402.90603,157,93.689608
2792.631991,1000,95.170823
2699.141309,1000,96.558701
2418.850726,1000,98.003832
2134.830964,1000,99.385246
2269.363257,1000,100.848047
2365.346996,1000,102.238234
2725.557386,996,103.735266
2674.306721,1000,105.129982
2873.247715,1000,106.591263
2295.579931,1000,107.969083
2497.53367,1000,109.444508
2649.511683,1000,110.834587
987.827909,325,111.280635
765.032694,296,111.687513
2790.891022,1000,113.1346
2587.738253,1000,114.523668
2567.927666,1000,115.982216
773.187538,304,116.404137
2216.252912,1000,117.816965
2740.050204,1000,119.278467
2622.720854,1000,120.655817
199.087033,98,120.851712
2674.001606,1000,122.25409
2871.743337,1000,123.652847
397.15613,169,123.951736
279.234885,105,124.095685
2520.461491,1000,125.476363
1423.234703,500,126.158748
150.288005,67,126.251944
1745.878204,633,127.193082
2716.531494,1000,128.590969
2774.104134,1000,130.025293
1879.643761,712,131.00093
1390.708623,476,131.650211
2712.467584,1000,133.08752
2468.959282,1000,134.478242
2112.86939,1000,135.90608
2252.818323,1000,137.279173
2694.960609,961,138.658727
2466.272181,861,139.831385
2408.437311,1000,141.276366
53.309111,25,141.311752
2555.729982,1000,142.681958
2143.454929,1000,144.108223
2861.057534,1000,145.478985
2794.773047,1000,146.910077
2723.68085,1000,148.274798
2145.78902,802,149.376013
2248.322661,1000,150.817854
1749.334211,615,151.659775
1230.362307,438,152.256758
2573.848059,1000,153.692435
2628.09276,1000,155.088932
1024.972472,356,155.676852
1069.735477,436,156.281179
1919.480116,656,157.194394
1408.542259,522,157.920792
1761.653343,616,158.853862
2403.160731,1000,160.250908
2778.356267,1000,161.719258
1100.853292,370,162.240451
1257.357256,441,162.867976
2609.315737,1000,164.332342
485.749217,183,164.585959
2554.711875,1000,165.98698
2538.563533,1000,167.440233
2509.162328,1000,168.838787
2330.366119,1000,170.310407
2701.047378,1000,171.674351
1196.229411,438,172.268405
2418.941127,1000,173.713243
2403.406899,1000,175.08507
2522.583076,1000,176.537107
1977.071053,737,177.541402
2329.494415,1000,178.976054
274.482472,103,179.114129
790.577144,291,179.511009
2845.23079,1000,180.875581
1141.636286,440,181.476985
889.565793,330,181.995354
2892.584059,1000,183.391276
2357.807102,1000,184.841446
2201.709383,1000,186.238657
2806.27486,1000,187.724506
2244.311194,1000,189.121981
2282.250139,1000,190.582191
1278.550933,513,191.299255
2065.534083,1000,192.691472
69.298692,28,192.730136
2784.478919,1000,194.183703
1358.365512,481,194.846183
2394.897673,1000,196.298773
378.016867,128,196.474584
731.233309,313,196.91136
2111.700254,1000,198.309404
2833.025867,1000,199.766349
541.736528,210,200.059389
2878.134771,966,201.399566
662.138319,287,201.792074
2290.901289,1000,203.264126
2085.907825,1000,204.659717
492.1112,207,205.014374
2343.027578,1000,206.421747
2555.934114,1000,207.813635
1138.601726,411,208.461408
2780.164307,1000,209.85578
2241.364238,1000,211.33532
2717.539433,1000,212.721243
2753.361016,1000,214.151664
2519.086748,1000,215.547388
1671.035416,673,216.476984
1680.808852,658,217.462295
2077.882394,1000,218.856574
2277.299329,1000,220.316328
2855.473283,1000,221.705422
2555.460927,1000,223.155006
380.182109,121,223.333132
334.292138,135,223.528196
299.962941,125,223.703988
530.477564,211,223.999582
2267.219632,1000,225.479976
2838.416182,1000,226.869195
2854.430289,1000,228.271514
143.992066,53,228.405322
536.798231,184,228.661243
1154.909415,385,229.197494
2789.858503,1000,230.592235
1170.737702,413,231.168372
123.140308,44,231.290964
2656.21802,1000,232.691954
2109.151731,1000,234.100734
1662.784779,644,235.079913
2694.736221,1000,236.497024
2296.144961,1000,237.949998
2104.697845,1000,239.340673
731.419294,288,239.738735
463.037376,215,240.127888
2549.311191,1000,241.530173
1356.889826,499,242.236684
2759.887026,1000,243.692986
2191.898596,1000,245.083695
633.06451,227,245.399277
451.366909,182,245.657382
552.045893,222,246.041656
555.607483,190,246.304665
190.863489,85,246.425203
351.968678,150,246.632933
2744.463666,1000,248.021665
2079.655782,1000,249.479874
2333.604799,1000,250.878367
670.78111,265,251.247581
735.907437,289,251.649299
2504.100117,1000,253.116442
854.560981,338,253.590497
2427.168357,1000,255.038248
2159.973215,1000,256.433563
2762.751647,1000,257.913442
2287.100153,1000,259.27471
2343.933509,1000,260.721577
2521.889546,1000,262.11287
2120.387461,1000,263.573842
2192.021015,1000,264.937182
2259.285618,897,266.156181
2300.690896,1000,267.578532
350.251776,124,267.74925
2774.111248,1000,269.110864
2424.570562,1000,270.523886
2331.456679,1000,271.886809
2698.316485,1000,273.325536
89.907839,32,273.368728
865.843636,338,273.832073
2336.712234,913,275.163631
1161.336928,425,275.743583
2734.772792,1000,277.110923
2526.953369,1000,278.55647
2708.657156,1000,279.950595
1083.458169,429,280.546898
2428.974595,1000,282.017822
2602.530229,1000,283.423043
1355.629386,555,284.298504
652.214553,248,284.65444
2270.115553,849,285.847975
2238.386238,1000,287.281929
1529.873218,589,288.084356
2083.706848,806,289.174766
2085.38233,1000,290.605693
2673.073733,1000,291.977601
948.749473,346,292.527197
2659.184073,1000,293.915864
1636.8798,584,294.726684
2453.601166,1000,296.186686
30.600568,13,296.204763
1415.094555,551,296.971006
2718.374313,1000,298.415711
1361.567454,513,299.10818
2420.245566,1000,300.46294
2493.924431,1000,301.902966
2736.868793,1000,303.268977
732.419384,262,303.623672
441.483926,147,303.879165
2529.410547,919,305.136524
2676.253382,1000,306.501514
629.208295,267,306.92405
2708.346911,1000,308.287392
2723.790716,1000,309.703214
988.181877,399,310.249974
2580.852915,1000,311.613814
2721.76156,1000,313.035639
2725.565418,1000,314.410092
2629.382229,1000,315.841224
168.058199,74,315.941771
1668.713035,562,316.718004
2806.939338,1000,318.131314
2673.898681,1000,319.498867
2720.830303,1000,320.86547
2650.818204,930,322.191929
2441.141995,1000,323.55955
2070.264645,796,324.750818
2312.186727,1000,326.115132
2143.165701,1000,327.559187
1683.021438,637,328.437562
2433.700371,1000,329.887782
2188.625674,1000,331.284524
88.557413,35,331.333698
2582.977267,941,332.707544
2365.064979,1000,334.092744
2127.203833,1000,335.547832
103.183841,43,335.607216
2352.512189,1000,336.983675
123.478873,41,337.039864
2629.01915,963,338.438958
2266.500466,1000,339.824703
2820.233112,1000,341.278735
2122.053582,775,342.347277
190.567342,81,342.458184
752.312015,255,342.811296
31.385773,17,342.834901
2428.768273,1000,344.281668
1364.64485,487,344.960675
2230.135684,1000,346.357566
2870.160826,1000,347.818709
2810.486322,1000,349.213329
1808.251698,666,350.215099
791.018998,317,350.657561
1843.512788,684,351.603381
1065.078844,400,352.157537
2212.668571,1000,353.607983
1109.519122,390,354.145642
1105.004936,435,354.755183
2826.302126,1000,356.204149
2688.348197,1000,357.588098
2386.58755,1000,359.065984
2825.012587,1000,360.455173
2282.272257,1000,361.915386
2795.876436,1000,363.298378
