#{"t_start": 1787829250.2311382, "env_id": "Ant-v5"}
r,l,t
2102.6979,1000,2.032465
2182.969504,1000,3.562227
2307.084526,1000,5.195141
1035.397534,387,5.813778
2104.462873,737,7.066
1184.848107,385,7.626232
516.324773,190,7.93096
2819.064022,1000,9.514951
57.984553,19,9.546976
578.764833,199,9.876008
1301.129725,482,10.84204
151.821187,83,10.98428
1169.872855,427,11.71116
2603.407142,1000,13.216557
1769.912705,662,14.501389
1715.453575,672,15.65903
2761.856142,1000,17.241179
2341.422225,1000,18.641247
2203.576891,1000,20.033987
2551.694435,1000,21.526194
2863.957575,1000,22.975046
2553.942694,842,24.333665
2148.826237,1000,25.792932
2861.546302,1000,27.208409
2691.080096,976,28.555275
2724.226391,1000,29.981694
298.072091,103,30.122452
1655.537449,612,30.983403
16.769531,9,30.996095
2724.433616,1000,32.456259
2155.487425,722,33.517112
2538.762358,1000,35.04438
2986.666144,1000,36.525563
2667.549625,1000,37.923884
2137.373527,1000,39.392879
1763.363798,608,40.243411
2898.220909,1000,41.719314
2199.39732,1000,43.108134
2350.320585,1000,44.685552
2525.821706,1000,46.191652
2784.398091,1000,47.756903
2589.306725,1000,49.233278
2531.773384,1000,50.858367
2359.810824,1000,52.340176
2963.18627,1000,53.953871
1337.403689,535,54.792242
1439.060318,499,55.558122
2239.188433,1000,57.242743
2317.773506,1000,58.892627
1026.860163,385,59.50628
2847.132797,1000,61.297833
222.73452,84,61.453013
98.386262,39,61.516813
2560.338972,1000,63.165961
698.096976,247,63.565522
2328.789084,1000,65.108582
2200.996115,1000,66.70996
356.284658,148,67.019235
2334.970067,1000,68.594792
2106.353501,1000,70.197538
1399.159938,520,71.044982
190.793311,81,71.169535
167.760923,74,71.284727
2635.077769,1000,72.855541
2007.670327,718,74.021962
233.647535,93,74.158164
260.533687,94,74.303461
2874.343594,1000,75.753983
783.954844,314,76.203257
2192.688554,1000,77.700399
2342.848854,1000,79.236494
2929.284278,1000,80.737711
688.984514,264,81.111437
862.566737,348,81.60957
429.851333,170,81.854994
2619.205922,1000,83.354216
1264.502531,467,84.024471
1944.67106,750,85.080611
2636.308869,1000,86.593071
280.534779,132,86.777781
2619.092632,1000,88.189659
2211.933718,1000,89.671648
2246.680016,833,90.86034
2123.73132,1000,92.348302
2262.816289,1000,93.759784
797.83806,268,94.139199
2245.664872,1000,95.618678
962.558144,331,96.075584
2429.757445,1000,97.517689
